Date,BALMLAWRIE
20130102,0.6631715446843415
20130103,1.461513283417426
20130104,1.2380285062198455
20130107,1.4551019696064458
20130108,-1.703783034394714
20130109,-0.6597192848796308
20130110,0.5171990083185252
20130111,-1.4273976328302744
20130114,0.9011865819144571
20130115,0.6639775890974983
20130116,-1.0067738480310793
20130117,-0.17406040119933908
20130118,-1.3120623913678706
20130121,-0.02009176180171207
20130122,0.3362167609708171
20130123,-0.8853418679117877
20130124,-0.4865400137721234
20130125,0.2493694517053704
20130128,0.8643187127275109
20130129,-1.3192689105378705
20130130,0.7379560704386109
20130131,-1.2172629009856095
20130201,0.006785363117865706
20130204,-1.9060944323998084
20130205,1.9086787836269372
20130206,2.6848733217065543
20130207,0.07958977948266133
20130208,-0.36851134073986547
20130211,0.04121735844594182
20130212,-1.9979193785036322
20130213,-0.5604970094848064
20130214,-1.4329125188923721
20130215,-0.013335124505589158
20130218,-0.07020639607660939
20130219,-0.9409679895598867
20130220,0.7648190156051465
20130221,-0.483349526256146
20130222,-0.6774008231181257
20130225,-0.4287293359748897
20130226,-1.6283862123165787
20130227,0.17366765017006586
20130228,0.03237593598806199
20130301,1.5824162716766212
20130304,2.14724003410186
20130305,-0.9529548523206988
20130306,0.06015380476090759
20130307,1.1187196100335766
20130308,-1.6021900903511603
20130311,0.130535489973248
20130312,1.7624029971426591
20130313,-1.349013240623749
20130314,-1.1093972228499547
20130315,1.099131619955874
20130318,0.7376358811087278
20130319,-2.2087005386673266
20130320,-0.6528116871501788
20130321,-7.746439741012365
20130322,0.17610575623237001
20130325,0.8076651763291846
20130326,-1.9142860063531362
20130328,2.146395386159088
20130401,-0.24140331105511104
20130402,0.7213042501736475
20130403,-0.7986411543708757
20130404,-1.7860032733983233
20130405,0.23596558429088058
20130408,-0.8253075693281299
20130409,-0.7097845794463566
20130410,0.35389883807388184
20130411,-0.06345520876310101
20130412,-1.2235979146630767
20130415,-1.3345056553088024
20130416,-1.2821559054943135
20130417,-0.1108453240270118
20130418,0.7179406537062817
20130422,0.2297330623195576
20130423,-0.3950757637773097
20130425,-1.405831844489788
20130426,-0.7816040820533812
20130429,-0.7645146094195252
20130430,-0.01154995008842813
20130502,-0.43020184660082894
20130503,0.41108407259415447
20130506,1.0152902987681465
20130507,-1.301069925872607
20130508,1.4494895932997915
20130509,-1.4985251193231748
20130510,-0.8977637207382988
20130511,-0.16015234342912932
20130513,0.5174837634735754
20130514,-0.36039610174136316
20130515,-0.003212406409092594
20130516,-1.3168744294964552
20130517,-0.21709325272962132
20130520,0.6679957662024119
20130521,-0.3334197212256629
20130522,-0.5812172368281696
20130523,41.22363692279123
20130524,-0.13456383355804474
20130527,1.307772416433881
20130528,-0.10532754088183127
20130529,-0.6403399360728712
20130530,-2.379857651783969
20130531,3.5388746249284515
20130603,-2.477120151582308
20130604,1.2071392353660086
20130605,1.7933574016592047
20130606,-0.026404373659759256
20130607,-0.3054939524500513
20130610,-0.8489285168154812
20130611,-1.9411563785823445
20130612,-0.06996904864318743
20130613,-0.8085573480401986
20130614,0.602342956968541
20130617,-0.8633057675902955
20130618,0.45645718028839516
20130619,-0.197900281549046
20130620,-0.20089391082219943
20130621,-1.2927837030184495
20130624,-0.033930770009043876
20130625,0.47969369431204445
20130626,-2.9320343673968248
20130627,-1.118872868284404
20130628,0.4296439178413858
20130701,0.9816953151386554
20130702,2.188266538240152
20130703,0.42910369143666616
20130704,1.6477429797406085
20130705,1.7227295573686228
20130708,5.019784927007504
20130709,-0.053965436597768535
20130710,-1.8403687232362187
20130711,0.14553800061452782
