Date,RANEHOLDIN
20130102,0.7056104467803307
20130103,1.8736534628462587
20130104,0.4847704977858791
20130107,-3.1198608936360204
20130108,2.497627198954115
20130109,-2.6993329296930813
20130110,-1.397853780160231
20130111,2.5067251323505455
20130114,0.9974264559570538
20130115,0.39577459177222146
20130116,-0.8059864850491126
20130117,-2.598852752632835
20130118,0.6653208511748918
20130121,1.1711468109220324
20130122,0.39186395692070264
20130123,0.41581729007351775
20130124,-0.290933142010005
20130125,3.0010332150723857
20130128,-0.041914688274185874
20130129,-2.008102186454533
20130130,1.4435804261882348
20130131,0.9243435034471807
20130201,0.5191052512976196
20130204,0.6989796450617299
20130205,0.5701175403237286
20130206,0.2628992108244035
20130207,0.5258568811508297
20130208,-4.21571520485092
20130211,1.492986694802009
20130212,4.832080086398961
20130213,-0.7630735011525107
20130214,1.6427322963618467
20130215,-0.3572436949437953
20130218,0.4815680736532669
20130219,2.3249319227938043
20130220,1.2230062100289314
20130221,0.6303493904857626
20130222,-0.25510239268406
20130225,0.02953847409687599
20130226,-0.9833256103530094
20130227,-3.1214669824902304
20130228,3.890176051506212
20130301,0.3379579721790914
20130304,-1.6431238446670302
20130305,3.815736656928464
20130306,1.2503887259979638
20130307,-2.866423099695149
20130308,0.7375455759296348
20130311,1.350611994141612
20130312,-1.325845706844043
20130313,-0.5396355804072055
20130314,0.1398670957595534
20130315,-2.858241230095565
20130318,-0.03725555544557321
20130319,3.387857865280853
20130320,6.216507973647414
20130321,-0.5274811051477909
20130322,-4.57378137100805
20130325,3.5870917562261266
20130326,1.7755158694850353
20130328,-8.667078278921737
20130401,5.145711262790517
20130402,-2.4193296812245535
20130403,2.7718733521111956
20130404,-0.9311268920542062
20130405,-1.9728692413233138
20130408,3.4920916998912395
20130409,0.5406227773331718
20130410,-0.9635972560900509
20130411,1.4684168661411219
20130412,1.8154049009423112
20130415,1.1077898738558447
20130416,-5.331693111894863
20130417,2.7272131090748375
20130418,-1.422624554734703
20130422,-2.019408147292427
20130423,-1.3373078400234109
20130425,-1.7218079190903894
20130426,1.0069316354475735
20130429,1.7442252509078058
20130430,-0.056408870986152215
20130502,-4.083483686741241
20130503,2.966706062052022
20130506,1.2053707787792538
