Date,AKSHOPTFBR
20130102,0.8760969776514642
20130103,-0.482166712303416
20130104,-5.173189680665633
20130107,3.48139073895024
20130108,-0.3729903915284001
20130109,0.9557728199829714
20130110,0.6522851640968858
20130111,1.6742647059403701
20130114,1.2288054581664878
20130115,-1.8692907298710397
20130116,-0.6026016408763896
20130117,1.4574062255469329
20130118,-3.1923795417552894
20130121,-5.084234604085572
20130122,-5.356013488284251
20130123,-0.8961885229048959
20130124,-1.621396323275961
20130125,0.5122422023239969
20130128,2.087199657480986
20130129,1.1759329839924066
20130130,-0.4674812204796351
20130131,-0.7060148498404668
20130201,0.8425913141381065
20130204,-1.2016948655979944
20130205,-0.5229097278329622
20130206,-0.6613980843722901
20130207,-0.28559891285772976
20130208,2.1073185742154124
20130211,-1.928595663922905
20130212,-1.5047915535644614
20130213,-0.10756078229701199
20130214,0.05274087129765115
20130215,-2.0807646020633523
20130218,0.39034452408121795
20130219,2.5748961531424923
20130220,-1.2206559598162663
20130221,-1.7153445737098238
20130222,0.9892181155603028
20130225,-1.8280787950097561
20130226,-0.7741952374520862
20130227,-0.51440185122745
20130228,-0.39733036102273556
20130301,-0.40074436472995767
20130304,-0.7002670128396355
20130305,0.27586157220796026
20130306,1.4667681936237233
20130307,2.6417660938644416
20130308,0.981714323358811
20130311,-0.2595542098330519
20130312,-0.6282363080482813
20130313,-2.4755997736934092
20130314,-0.2303391241051922
20130315,0.7403353934145989
20130318,-1.531074931983007
20130319,0.7497991378566531
20130320,-0.9931950099193473
20130321,-1.0532919593653727
20130322,0.983671115883894
20130325,-1.0772961701569144
20130326,-1.7047706059321204
20130328,1.235459940121524
20130401,2.380155502960474
20130402,1.1327257677199807
20130403,-6.283649964118952
20130404,-0.759135153222501
20130405,0.836903778818232
20130408,1.3217800225880472
20130409,-2.1173389573719974
20130410,-2.2794582561525636
20130411,2.957130174114372
20130412,-2.1254602925769546
20130415,-0.656000296509428
20130416,0.35562961118010866
20130417,8.12181817745671
20130418,1.1718639870529588
20130422,-1.1009098766355407
20130423,3.282959178101414
20130425,0.5011717095554564
20130426,-0.6711647969863515
20130429,-0.6417035260864922
20130430,0.51650083259052
20130502,0.06384782940185851
20130503,-0.6456275363647123
20130506,0.9527601598013751
20130507,0.6144784278110944
20130508,1.3996805514991824
20130509,-0.7392471937541895
20130510,1.9189971891518556
20130511,0.1915287607774215
20130513,-2.4595815255115285
20130514,0.6181397887872867
20130515,0.3804121068259243
20130516,0.5533568960488449
20130517,-0.09585326946749065
20130520,0.7127146243330204
20130521,-1.1983439532273001
20130522,0.7037802024523625
20130523,-0.5823972150858998
20130524,-0.22950936449813691
20130527,-0.5139493705116902
20130528,-0.40026128243054687
20130529,0.13533693427310622
20130530,0.04608175223666659
20130531,-0.0793785720036494
20130603,0.6212988686136438
20130604,0.7580825874761589
20130605,-0.3572299600044467
20130606,1.4082111852353667
20130607,-0.5081719581559726
20130610,-0.5620835161469678
20130611,-0.34004839969286194
20130612,0.047531673419904275
20130613,-5.950653797111304
20130614,-4.424860061258289
20130617,-0.4819553302816471
20130618,-0.964483433550668
20130619,2.793991826960271
20130620,-0.9392771069750223
20130621,1.3704444984651318
20130624,-1.4257338098546102
20130625,1.2778266408971888
20130626,-1.6015363703014462
20130627,1.6560849673375246
20130628,1.8005728796459917
20130701,-0.7467315503338587
20130702,2.287875158035477
20130703,0.20621025312745767
20130704,-3.8575692037859524
