Date,SALSTEEL
20130102,0.5938059989148343
20130103,-1.5538669006249444
20130104,3.1381823738460017
20130107,-7.415144621603337
20130108,4.650316776688801
20130109,2.744612615235596
20130110,0.5290084799081883
20130111,1.9573844597991499
20130114,2.08900967927633
20130115,-0.21551135977815913
20130116,0.4711463430841665
20130117,0.6450637810084164
20130118,1.7826905493764373
20130121,-1.5332651437242637
20130122,1.9979457449725757
20130123,3.1031068448013004
20130124,0.8511705653330401
20130125,-2.3347010188582153
20130128,3.7164918419489212
20130129,-1.840325177361903
20130130,3.8277568310850327
20130131,-1.4820570461053744
20130201,-1.2641448506783006
20130204,2.3221233577644638
20130205,-0.8041662705192307
20130206,2.3477047113014415
20130207,-1.266658790479486
20130208,3.8036255154166567
20130211,-2.3107715169075966
20130212,-2.614447698661834
20130213,3.921363599482354
20130214,1.430984133212277
20130215,-1.1644032072649761
20130218,2.08258776704859
20130219,-0.7833829516832397
20130220,0.3150205056046907
20130221,2.0019457366448883
20130222,0.1782835794418119
20130225,0.07896153562345498
20130226,-3.495139968149542
20130227,-0.6267263040102555
20130228,1.5261183889356869
20130301,2.8794274947826857
20130304,-2.422107684556357
20130305,0.4076529601681792
20130306,-7.306827706527861
20130307,5.958317263809844
20130308,-4.564862687451393
20130311,7.522161620719197
20130312,3.5306833296276543
20130313,-2.5122871227555104
20130314,1.5610892981437032
20130315,-2.500127329016255
20130318,6.806070288777919
20130319,-3.498701187237445
20130320,1.060558263554341
20130321,0.6082422667824072
20130322,5.055945309801652
20130325,-9.92573464901047
20130326,14.288887493831615
20130328,1.5349960701566896
20130401,-0.7847427500459379
20130402,-8.536518497389505
20130403,-3.757650510171065
20130404,0.652885820980174
20130405,2.360421070941819
20130408,-0.11224118794375383
20130409,-10.84464316437871
20130410,3.5867714125547145
20130411,2.149586234224873
20130412,3.5652882565188433
20130415,0.4944496466432319
20130416,-3.975899895285142
20130417,-1.411330640643604
20130418,6.285188941054971
20130422,7.155508781458355
20130423,0.23813853658588033
20130425,1.627613061388268
20130426,-3.1027966707166525
20130429,0.30643649092782377
20130430,2.232158458673349
20130502,-4.593554044378099
20130503,-0.30859649283167767
20130506,5.229604073880832
20130507,-1.3429456523638268
20130508,4.91601773244638
20130509,-2.048519145904025
20130510,-2.439361440122937
20130511,7.354659216848823
20130513,-7.400590856826752
20130514,6.18622161586556
20130515,-10.97050002018545
20130516,8.420782549417394
20130517,0.7334952553754495
20130520,2.745537231517841
20130521,4.009380492862788
20130522,-3.627886449298308
20130523,-1.8314336697829527
20130524,0.5700358546951497
20130527,2.5667491781924476
20130528,-7.353045365611276
20130529,6.4095858816542854
20130530,-0.41415660713975705
20130531,1.0237162555119748
20130603,5.091572729112912
20130604,-4.608414862093747
20130605,0.38177984394888614
20130606,-2.31313272636027
20130607,7.310803920229385
20130610,-1.5435336649700693
20130611,-2.235026890936771
20130612,-5.2802479663885515
20130613,3.9324530475378277
20130614,2.489194832348761
20130617,5.018355131278296
20130618,-2.3169646310761474
20130619,0.9394680260877475
20130620,-12.046429469332187
20130621,4.330755397984628
20130624,4.094075249980338
20130625,1.6126301357300872
20130626,4.961693566724525
20130627,-4.2449656441569825
20130628,0.820227916549439
20130701,-3.666620363700064
20130702,-5.293175127035345
20130703,-0.7557492149693386
20130704,2.4833676927670787
20130705,0.20833233029021392
20130709,14.070608267800514
20130710,-8.06814280783454
20130711,-2.697023936559462
20130712,10.711712599551175
20130716,8.913132259158152
20130718,-3.2171361379530565
20130719,6.6417005139306715
20130722,3.795291551625169
20130723,7.521897915610191
20130724,2.8787239363323196
20130725,-8.70016267047962
20130726,7.0796975222954135
20130731,-5.9596064673360605
20130801,7.21938825381933
20130802,-10.304865523450445
20130806,6.429328110698219
20130808,11.486239705130526
20130813,-8.276388567874461
20130816,7.4363776635715455
20130819,4.74620728365922
20130820,-8.311441525111414
20130821,-0.6798750038088356
20130822,9.550907382185052
20130823,-4.650988554741515
20130826,-8.496366816398046
20130827,3.9109989585556817
20130829,-9.419416162921005
