Date,DPL
20130102,42.43898888864509
20130103,34.71133166704434
20130104,38.13761323052124
20130107,38.949336635300185
20130108,36.7222609961927
20130109,40.588559165594305
20130110,38.54762674390585
20130111,34.296770732848294
20130114,37.44586047601092
20130115,37.64432564547314
20130116,36.3208923071939
20130117,34.935129793615005
20130118,36.64535157536533
20130121,32.92333929306634
20130122,36.892692371799086
20130123,35.67618279976843
20130124,35.78637932513815
20130125,38.9987614498759
20130128,42.41201079287522
20130129,42.17938878465138
20130130,34.983472549339865
20130131,39.91890330332578
20130201,38.352807415546735
20130204,37.65930845268973
20130205,34.42713300312833
20130206,38.83535860514623
20130207,36.08379883139918
20130208,36.71864162381353
20130211,36.096531908349135
20130212,38.53163217209851
20130213,42.64515122062188
20130214,36.44047578164617
20130215,28.592124417260404
20130218,43.119575644141555
20130219,43.17397073652939
20130220,41.11548341521271
20130221,32.10836751312625
20130222,38.02892677376222
20130225,34.48726402154688
20130226,28.54628737731668
20130227,38.23737638614713
20130228,40.87603003803937
20130301,41.634588024737326
20130304,31.824800862101338
20130305,40.2667946333813
20130306,46.665402238596876
20130307,42.62278451552285
20130308,42.70020651987338
20130311,38.36384405262512
20130312,39.77656140352528
20130313,30.880781021760132
20130314,38.957772197606815
20130315,37.690096201861486
20130318,38.931235108259834
20130319,35.794483805920024
20130320,39.65174633805004
20130321,33.44997420084213
20130322,33.33436296256733
20130325,39.28903131032323
20130326,38.33386150844619
20130328,44.87015235503709
20130401,45.95038987164399
20130402,39.10095745483112
20130403,33.759846912197624
20130404,35.376131309072164
20130405,39.961209687571795
20130408,36.48664911530027
20130409,35.70752102763129
20130410,29.74438870396885
20130411,38.596798637055876
20130412,32.24024502096208
20130415,36.339738629050956
20130416,36.380295975623426
20130417,41.29130103848141
20130418,39.604778228739825
20130422,26.830764534275467
20130423,43.60143090336939
20130425,35.050530483814065
20130426,38.18508508564541
20130429,34.167281423529886
20130430,44.952293741124485
20130502,32.26865343843535
20130503,31.00990917528968
20130506,40.56727097724576
20130507,39.492413024884286
20130508,41.521204418862695
20130509,41.481486973034215
20130510,38.10771824636636
20130511,41.20197694587654
20130513,33.035146301333626
20130514,25.460970431950877
20130515,42.30167695152315
20130516,41.82837718573736
20130517,37.893631960412336
20130520,39.711821413152435
20130521,37.400497033653956
20130522,38.12522458353165
20130523,36.43151919485182
20130524,39.42932302415106
20130527,34.044735114727686
20130528,42.67168044876712
20130529,42.51465702544924
20130530,41.04468710521151
20130531,35.990637424548765
20130603,32.33256762035854
20130604,42.08789243761876
20130605,34.736321200249584
20130606,39.03276551064573
20130607,36.43433881639505
20130610,41.228785321399954
20130611,38.3449401887067
