Date,IDFCBANK
20151123,0.14549655519548346
20151124,1.7181735942911012
20151126,3.035313668313216
20151127,1.3705432442469672
20151130,3.6160048296723803
20151201,-0.8129387656262805
20151202,-0.7029668293060776
20151203,-1.2682220047740747
20151204,-1.1065353567464344
20151207,1.6096718442702664
20151208,0.9503943434479125
20151209,-0.9641000830910897
20151210,1.155041422144419
20151211,1.426473693196156
20151214,-0.11090868619728167
20151215,1.0817840803393295
20151216,-0.3917451175443539
20151217,-1.9387614397496877
20151218,-1.3363638633516481
20151221,2.7261606671409613
20151222,-3.6507501197176744
20151223,0.9574593000773168
20151224,-2.537331513135617
20151228,1.9071227498344578
20151229,-3.399919870756344
20151230,0.350963793807871
20151231,1.6832462629093925
20160104,1.2171067250316079
20160105,0.871363183248296
20160106,1.4306700690570073
20160107,-0.6288334577954124
20160108,2.446539752941594
20160111,1.4797249500930607
20160112,1.485257391471455
20160113,0.6470566643899223
20160114,3.474676211267824
20160115,0.304558785381857
20160118,0.5966348649908619
20160119,0.28417427392760475
20160120,1.5382175260743267
20160121,-0.3032757535479193
20160122,-3.1684873897317782
20160125,-2.0198658047243123
20160127,-6.446620247533993
20160128,-0.4979217427990965
20160129,-2.1967199994233537
20160201,-7.976014665185196
20160202,2.3660012891248865
20160203,1.643354903365247
20160204,-2.7636006875107437
20160205,-1.0167472119437297
20160208,0.5356247303802715
20160209,-0.2137387296489055
20160210,-0.9698882632959551
20160211,-0.6259373595713686
20160212,-0.5947920186663889
20160215,-2.934811513761911
20160216,3.984293884495952
20160217,-1.49551205069761
20160218,2.14504035520659
20160219,0.044990028870269344
20160222,3.126003842198449
20160223,1.0052870980486568
20160224,1.4072233965521104
20160225,-0.9420825408668501
20160226,-0.5531111039984502
20160229,2.688651887879
20160301,0.4144530424816373
20160302,-1.6814352949287552
20160303,1.5265540839490952
20160304,-0.3211465551841508
20160308,1.4016153514802494
20160309,3.385308856446492
20160310,-0.014943461139477643
20160311,-0.7535742798923293
20160314,1.5162491587545837
20160315,0.5773631044408882
20160316,1.4188140618496121
20160317,2.1341426879971244
20160318,-0.1408472642922567
20160321,-2.6195518270676694
20160322,0.9924677356500291
20160323,-0.9369675154352353
20160328,-0.04162771574814306
20160329,-0.3328514216969818
20160330,0.2295885476076931
20160331,-1.7364676601859317
20160401,-0.811619428392816
20160404,-2.728562725825461
20160405,-2.2835320680430895
20160406,-0.12343243578679997
20160407,0.3796243649458238
20160408,-3.171351668389244
20160411,-0.2914994353450435
20160412,-0.5520472768894878
20160413,0.7830474586383999
20160418,0.6212079056950837
20160420,0.8621331200012191
20160421,-1.4983812248828627
20160422,1.2289576993359306
20160425,2.765817877818663
20160426,-1.0254304282045121
20160427,5.920548106679487
20160428,3.342937210096136
20160429,-1.3453606015214883
20160502,0.0044473656834458225
20160503,0.6341846946239112
20160504,-1.2758760127985156
20160505,0.6208319789572398
20160506,-2.112905886774062
20160509,0.8737406023148638
20160510,1.0747557638201102
20160511,1.1983088475151358
20160512,1.2467841003574207
20160513,-1.507435645059576
20160516,-0.48078151095703636
20160517,0.18006147333477102
20160518,-0.019666690079923874
20160519,-1.8669062370667473
20160520,-1.1211851831698911
20160523,-0.47241980360785407
