Date,AJANTPHARM
20130102,0.7172731661821542
20130103,-0.39655096328035017
20130104,1.2123180248331684
20130107,-5.739185975317312
20130108,2.774821271596515
20130109,0.10834510487305718
20130110,-0.8042560759269767
20130111,0.018609615931841628
20130114,0.7661274602182426
20130115,1.0471069479720656
20130116,-0.5153592523781704
20130117,-3.630628351285438
20130118,0.37578274623218
20130121,-0.04328928734515469
20130122,-1.2305088992613673
20130123,-20.253317332442887
20130124,-5.344414595166402
20130125,-5.301801718681477
20130128,-10.061333676554211
20130129,-8.52198383842532
20130130,2.981480372006701
20130131,3.024003266810812
20130201,2.163034548343126
20130204,-2.9307078911049294
20130205,1.7169836139532109
20130206,2.8375111368744883
20130207,1.9262309277611287
20130208,-0.4716401473927325
20130211,-0.733300653428912
20130212,1.1630756469809769
20130213,1.2390225391971368
20130214,3.333299546846722
20130215,0.08113520292594584
20130218,-7.0770308758606815
20130219,-4.53322318673469
20130220,2.503129526989893
20130221,0.8345254232254808
20130222,-0.7041602430634838
20130225,-0.7202439462192514
20130226,2.392944758404529
20130227,-0.514291726259932
20130228,-1.9670774937700817
20130301,-4.310643980035452
20130304,-0.09303781832009494
20130305,-0.30666422043684083
20130306,0.9109351260261281
20130307,-3.220692693683941
20130308,-2.2532590103366408
20130311,-1.6374117467291462
20130312,-0.2758747331920325
20130313,3.1318178327849506
20130314,-1.3724048320054865
20130315,-1.1157980129083174
20130318,0.25662015542577277
20130319,-1.0999132199824937
20130320,3.2330459835740513
20130321,2.798329423081391
20130322,-3.369484349085328
20130325,-1.7681547950976257
20130326,1.0452459422737441
20130328,1.6809500932684354
20130401,-1.2104676337579447
20130402,-0.14546524165770947
20130403,-14.442489233607105
20130404,1.3008960549352744
20130405,-4.644080785023954
20130408,0.5252653408100607
20130409,4.391047875667817
20130410,6.182961868481277
20130411,-1.8602383215045195
20130412,3.1679565939621863
20130415,-1.6693419581059787
20130416,0.8134361349411917
20130417,0.5087345612725785
20130418,1.0570386279930526
20130422,-4.242477024514484
20130423,-0.36600771648310254
20130425,-0.6639367398266057
20130426,-0.6490778721038373
20130429,-9.194441700055387
20130430,3.144432498466088
20130502,-0.6868081271300646
20130503,-1.0714782072584947
20130506,-2.1522188776241684
20130507,-0.8519378390918957
20130508,-11.775693620351936
20130509,1.818078289975346
20130510,-0.7377383107679861
20130511,-0.13051492166493653
20130513,-2.962687152147412
20130514,-3.158966778607639
20130515,0.061249316631150075
20130516,2.4229429223555496
20130517,1.3306045417659944
20130520,1.229194572824103
20130521,-5.675533754311543
20130522,1.0647811758602654
20130523,1.029803772220722
20130524,1.5845755253119047
20130527,-0.03012739808621956
20130528,0.714160714873673
20130529,1.1267201691852562
20130530,-1.5273306224954744
20130531,0.3210889681538951
20130603,0.48383310211419484
20130604,0.35118264563537865
20130605,0.22936826855629908
20130606,1.1525360622238183
20130607,1.0754620179907843
20130610,3.6077964685988784
20130611,4.140122950928999
20130612,1.8265002123260836
20130613,4.830105734144201
20130614,-1.5906439613329768
20130617,-8.170309417981539
20130618,-4.925341905204744
20130619,-1.1200034679555495
20130620,0.14457671603870415
20130621,2.090496464268767
20130624,5.921062727283056
20130625,-4.425505506996954
20130626,3.6119663203300334
20130627,-0.7783226111726136
20130628,0.6361982806253019
20130701,-1.736688015578844
20130702,-3.546883651790967
20130703,0.11460085112600937
20130704,-3.993555534194614
