Date,SHARIABEES
20130102,0.27553217269657143
20130103,0.6541298338431172
20130104,1.5669232829033655
20130107,0.17694152489109055
20130108,-0.029794074528956327
20130109,-0.033622573556782914
20130110,-1.8597764265314503
20130111,-1.203079806305511
20130114,2.7302075622238813
20130115,0.10961785961722098
20130116,-1.6897610609386757
20130117,-0.5606963061050083
20130118,0.03455744030803473
20130121,-2.4743870581744694
20130122,0.6744878733566351
20130123,1.8767525554483449
20130124,-2.281538332866485
20130125,0.30363783024844115
20130128,2.5436779630314343
20130129,0.3349253122018463
20130130,0.176518139330105
20130201,-2.1791124441125467
20130204,2.184838821499427
20130205,-0.14679714316585574
20130206,0.1911686526857662
20130207,-2.3682714630690533
20130208,2.1056549668703624
20130211,0.4205683253978945
20130212,0.06748802891855263
20130213,-0.09919077661566819
20130214,1.810607722185116
20130215,-3.4170283502556162
20130218,-0.4503949593631643
20130219,4.497168316953485
20130225,-3.981002730601544
20130226,-0.9134636077353961
20130227,0.24790891668790438
20130228,-0.5018261041568657
20130301,0.674315290562597
20130305,4.384005184317574
20130307,0.23198417892492137
20130308,-1.2260044314240193
20130312,1.1483565600858208
20130313,0.11812439909333855
20130314,2.519325819941049
20130315,-7.1277793013157495
20130319,3.409406062270437
20130320,2.8343249218665356
20130321,1.081433243166369
20130322,-7.279509560810417
20130325,6.925855342974548
20130326,-4.774790605621183
20130328,8.979600958488122
20130401,-5.1782709385273815
20130404,-2.307465016660891
20130405,-1.522257872586611
20130408,4.065084193786501
20130409,-4.36292058488561
20130410,0.2638887438611312
20130411,4.125526589219585
20130415,2.6219547255041356
20130416,0.1121184896405219
20130417,-4.575974694223263
20130418,-3.690508901888515
20130422,1.9432848132637734
20130423,7.877393794265891
20130425,-6.4621443370304394
20130426,-0.15185430474966272
20130430,2.606117468613522
20130502,-3.0210521630995117
20130503,-0.066645039916311
20130506,1.1314958739243197
20130507,1.112740718083558
20130508,-2.772177900640478
20130509,4.8135021971716485
20130513,-3.231228618657491
20130514,1.6955353858067417
20130515,-0.30923927311967725
20130516,-2.200008381632712
20130517,1.1426700984293932
20130520,-4.035593515284092
20130521,3.7928073836850236
20130523,6.11333555116061
20130524,-6.104796853244046
20130527,0.7692441946576252
20130528,-0.9017362062862986
20130529,0.7267068760368038
20130530,-1.109068711761516
20130603,0.5691394514212695
20130605,3.91325417629619
20130606,-2.467955529957534
20130607,3.1161954350895393
20130612,0.7095901499788063
20130617,-0.6026171222341639
20130621,-7.477342930180692
20130624,1.1361511714575503
20130626,5.399334733539052
20130702,-0.088909792678441
20130703,-0.0233667504196593
20130704,0.26585976940353245
20130705,-1.0533726868869748
20130708,-0.10706433055536126
20130718,-3.8228835973752253
20130722,3.2807481949764976
20130723,-7.208204949025641
20130724,4.113614119998386
20130725,-3.898371465349031
20130726,-7.079407946329509
20130729,2.5168705530223625
20130730,6.243889415540501
20130731,-5.194811403242988
20130805,7.389689399755679
20130806,-5.225485642533688
20130807,0.4385760227978863
20130808,-4.094923497075432
20130812,7.128361513933938
20130813,-0.4021242352453489
20130814,-1.7040938422343945
20130816,4.108906884396032
20130820,-0.9484731330892102
20130821,0.3443807349916598
20130822,0.8080668700560881
