Date,SAKSOFT
20130102,0.6541414783498094
20130103,2.298999324685788
20130104,-0.30106882852557637
20130107,4.165678638193919
20130108,-1.4496242432354474
20130109,2.32705868095909
20130110,2.019825666771326
20130111,2.337416288518369
20130114,2.0469533842316143
20130115,0.22997073482452499
20130116,0.34374466528254755
20130117,-1.6699230765624393
20130118,-3.7051126598657627
20130121,-7.7151105866538945
20130122,-2.7215857572547515
20130123,-2.591530046854208
20130124,4.965935838784636
20130125,-3.824115770245779
20130128,6.277116868842897
20130129,1.2061885404520372
20130130,-6.378815395112902
20130131,7.9628299538361205
20130201,-6.051207022145572
20130204,-1.2482771002864728
20130205,-2.0287141468791305
20130206,4.412825299413004
20130207,-0.10830210362770198
20130208,2.5496255294957066
20130211,-6.304225929001449
20130212,0.02617850431762947
20130213,14.31987962470978
20130214,-1.5500457767937434
20130215,-9.371018873980924
20130218,2.184234547146991
20130219,-4.342500214512371
20130220,4.058455645234432
20130221,-0.16871170647406064
20130222,5.340564265453321
20130225,11.805457764937506
20130226,-2.0368406188812536
20130227,-6.5647626021555725
20130228,-7.656766336175825
20130301,7.442543244675661
20130304,3.260740439835652
20130305,0.2380959961171938
20130306,-1.2164322347558592
20130307,3.293337769560133
20130308,0.8999145128536203
20130311,-2.3263377624126758
20130312,-0.9240661483044244
20130313,1.301472404850296
20130314,0.44723231310130873
20130315,-2.2507211030789476
20130319,1.31154573316118
20130320,-1.7379421436020237
20130321,-0.991951648019477
20130322,-4.588038792580444
20130325,3.6315030448366317
20130326,-0.27563121930559953
20130328,3.5946616180360413
20130401,0.0992858137038235
20130402,-1.3604794941249834
20130403,0.1379369532780247
20130404,1.1850175106793333
20130405,0.47579192994815933
20130408,-0.0572968332087463
20130409,-0.5875072443420082
20130410,0.24072765455760742
20130411,2.8368836069584433
20130415,-2.098923877899394
20130416,0.6542612571057546
20130417,2.2875588158741538
20130418,-1.731683443087463
20130422,0.7922396896056517
20130423,0.22469756557040785
20130425,0.5874118035875883
20130426,-1.9783846131357443
20130429,-1.4872308906448228
20130430,1.4505778215278131
20130502,-1.7947168322105733
20130507,1.0942310182012602
20130508,-4.390157577401728
20130509,4.111503394595884
20130510,-3.495794651531563
20130514,-4.350798009615077
20130515,6.245909277309458
20130516,-1.3136038612312348
20130517,1.5208680103388796
20130520,-1.343775247813585
20130521,-1.9144673142997362
20130523,-0.46743750762906955
20130524,0.5357650273296544
20130527,-1.482222266737384
20130528,-4.498442118087908
20130529,-0.38410438605417174
20130530,-2.916170668067854
20130531,0.1345760827522826
20130603,-4.648565518824502
20130604,1.3399677263087293
20130605,-3.714399194294296
20130606,3.077443068679967
20130607,-0.08176441743024429
20130610,-0.4731425722236388
20130611,1.5810567123919932
20130612,1.1518178783812147
20130613,-1.7186920736308045
20130614,-0.7540288768240617
20130617,2.431407789476808
20130619,-3.9997009330856867
20130620,-0.9828865473404289
20130621,-0.04980700572719256
20130624,3.192286322951869
20130626,-5.280231148573741
20130627,6.60316233133572
20130628,-5.469223300715086
20130703,2.2583522908631473
20130704,-3.269971266544238
20130705,0.10074103926980947
20130709,12.06888721147184
20130719,-10.496351172095991
20130726,1.6816054001023457
20130729,5.975752111330245
20130730,6.548029751565993
20130823,-8.280246304226852
20130826,-16.309585344843622
20130827,9.849427906230625
20130904,5.81510856973854
20130905,-4.769631354819683
20130911,0.3914833740674125
20130912,0.2919539481270379
20130913,-3.9215632916663914
20130916,-0.07017370248252383
20130920,1.47567701076078
20131022,5.723169588538661
20131023,3.0518389834542288
20131025,-1.1191347774651912
20131030,-4.190843011586603
20131105,-3.431276324917105
20131106,-4.046053666842784
20131107,-1.8948076269842336
20131108,2.29380859593539
20131111,-0.77852062255764
20131112,-2.423898289674965
20131118,2.1599015485610216
20131119,-1.9596857748422343
20131120,-0.1621141979779387
20131121,0.8426304569324543
20131126,-0.9242792013689757
20131127,-3.3462607594494638
20131128,-3.7519460992523728
20131129,0.5128721933461533
20131202,2.0061203893007713
20131205,-1.6687340668266262
20131206,0.3723972313917581
20131209,-4.857610552645917
20131217,0.28039650658575654
20131219,4.529341921446953
20131220,-4.0624606825672505
20131224,1.4037408392044897
20131226,2.3885153776157493
20131227,-2.7859078547007106
20131230,-4.001811487817447
20131231,-4.192235322159446
20140102,-6.237176523750645
20140103,0.31986123887952417
20140106,-3.5655883621940214
20140107,-3.7265827083853473
20140108,-4.153853058581248
20140109,3.230828480261584
20140110,-3.212889519361298
20140113,3.8245607480687758
20140114,0.9415037008984455
20140115,-1.899462815740411
20140116,-5.679559837547825
20140117,-6.771849840678064
20140120,-2.6705771834418606
20140121,1.145055627014651
20140122,0.75847642250926
20140123,0.6055536013898596
20140124,-5.304325660857811
20140127,-6.981465415274633
20140128,-4.592088990573925
20140129,-0.6126041800996275
20140130,-1.069723682855562
20140131,-1.10428144753963
20140203,5.204953056724313
20140204,5.410484838140753
20140205,5.582201890732442
20140206,4.675866221457761
20140207,-2.104161730196026
20140210,2.6255257326874504
20140211,-3.0467093694591556
20140212,3.4254217256846466
20140213,1.7559572023179468
20140214,-3.934106678936529
20140217,1.9921354741881383
20140218,-1.2887443787371116
20140219,-0.5674038016954843
20140220,2.6885587623299525
20140221,-4.460378361246647
20140224,-2.5235185213887337
20140225,-0.6202782092171562
20140226,0.7404397719212079
20140228,-1.637498100738783
20140303,1.380515386817138
20140304,0.8286468548856665
20140305,3.281991701444054
20140306,0.925760314372795
20140307,6.155906812025118
20140310,-0.9309574666628814
20140311,2.456926323917605
20140312,2.839992610819016
20140313,-2.6052617648567558
20140314,3.44246205786531
20140318,-5.183755791433901
20140319,1.0464352501780212
20140320,2.038342050369838
20140321,1.2491279840664582
20140322,0.1286708843161365
20140324,-0.7709184702799764
20140325,-2.5213052356056784
20140326,2.801434714788713
20140327,0.4246558295886258
20140328,1.864691775992808
20140331,9.38737670592384
20140401,-3.051873658981293
20140402,-4.0940420080478335
20140403,2.988071548114604
20140404,-3.0532325191532794
20140407,0.7351390185372533
20140409,6.827757806356716
20140410,-5.576912873063336
20140411,-1.514788562393485
20140415,-0.9185522973694027
20140416,-9.436317850556334
20140417,1.1725232879811422
20140421,0.6103608060905037
20140422,0.36531780100540395
20140423,6.808610933096441
20140425,-1.8918404683381103
20140428,2.348439397884544
