Date,MOLDTKPAC
20150223,-0.16137892847819657
20150224,-1.0716650965660017
20150225,3.940201180652694
20150226,3.472098989005585
20150227,-0.43512529654508125
20150228,-0.08117766806251808
20150302,1.1345436842600989
20150303,1.013465750614271
20150304,-0.5425956639822012
20150305,1.0514604670804177
20150309,-1.2717794552396515
20150310,0.03347901264377434
20150311,1.8357483978001483
20150312,-7.812503901147098
20150313,3.4451892190924047
20150316,1.9660078261936662
20150317,1.2159740914708588
20150318,-0.3391242941183198
20150319,-1.94114159037135
20150320,-1.2832773190317472
20150323,-0.3127698090279569
20150324,3.4735608374380567
20150325,0.9265756096131124
20150326,-3.3805476743340392
20150327,2.4647875343764287
20150330,0.111271716163996
20150331,1.0220666312245557
20150401,1.4782266295879198
20150406,-3.3849391038339407
20150407,-3.578014131134215
20150408,-1.1662890752263113
20150409,1.0891125526611651
20150410,3.5828184955711633
20150413,2.5378156382476122
20150415,0.013363412571873734
20150416,-0.4806948739641914
20150417,-2.491164738796109
20150420,-0.2244365665828747
20150421,1.1543804736864374
20150422,3.4484158660426187
20150423,-1.7601078117224591
20150424,0.1742841722288575
20150427,2.3166407138299676
20150428,-0.15800776426883423
20150429,-0.9125562438541367
20150430,1.367113739524699
20150504,2.2047659551657355
20150505,0.7498275617569741
20150506,0.21721984227859936
20150507,4.2281725679047515
20150508,-5.979646711511899
20150511,0.20295474362123633
20150512,3.3065896085432334
20150513,-2.246778515043469
20150514,0.004929288286220107
20150515,-3.571126361619441
20150518,-1.3360351911973831
20150519,3.6166178457147637
20150520,3.4692114576508697
20150521,-0.7530216479095438
20150522,2.5596486845202473
20150525,1.8644691170557492
20150526,0.0055362349799190115
20150527,3.3309653864906394
20150528,0.9676897848279367
20150529,-2.0063924708055443
20150601,-9.875518709630551
20150602,0.692202898807653
20150603,2.41889274672886
20150604,-0.7021718619572884
20150605,1.4330870147045063
20150608,1.3476915358245096
20150609,-0.720146736893937
20150610,1.545810239028173
20150611,-0.5842212196041996
20150612,-0.192511845024604
20150615,0.39704928771238956
20150616,0.6870666982228102
20150617,1.6895722608614705
20150618,2.711098928017034
20150619,-2.378352856295816
20150622,3.805867361004218
20150623,1.736662383532729
20150624,2.3568217252419545
20150625,-0.647092886185846
20150626,1.4125954075827702
20150629,1.6146755834779114
20150630,-3.657495621142621
20150701,-0.9154416396482892
20150702,-3.795001124835585
20150703,-5.908794635264141
20150706,5.854782742596414
20150707,0.6732950559488375
20150708,0.5742889622112015
20150709,-0.10077633426339438
20150710,-0.7901692003076436
20150713,1.2818877519967453
20150714,2.008806501455306
20150715,-6.404725370164704
20150716,2.3024949069369023
20150717,3.294649288612391
20150720,-1.213438129363096
20150721,-1.1005556204252624
20150722,1.4981427880575342
20150723,1.011687754430779
20150724,0.8922611037780669
20150727,0.4195626555506079
20150728,-1.1825238114161072
20150729,0.9748544367188807
20150730,1.7266072510622439
20150731,-10.172174349890472
20150803,-6.443412163220433
20150804,-1.9977967460686503
20150805,-2.834177531329554
20150806,3.146594488820507
20150807,1.465992505466545
20150810,4.196836725635667
20150811,1.51194872555452
20150812,1.2204153175755206
20150813,-4.875408435875077
20150814,-1.0455996048011686
20150817,-4.0101090675331506
20150818,2.468604010718799
20150819,1.9019510813247837
20150820,-5.575831917836009
20150821,1.1277951702637878
20150824,2.8390951668251336
20150825,0.5106221135208396
20150826,-1.0273175967964592
20150827,-1.2918810170550268
20150828,1.8726506440373718
20150831,1.0116978210183705
20150901,-0.2847464424075805
20150902,0.5606917936256222
20150903,-1.3567981825267095
20150904,-0.259782149048994
20150907,-0.9464065197990348
20150908,0.09265053805945983
20150909,1.7946231672431032
20150910,-2.818192231811535
20150911,-0.3501180400943033
20150914,0.04391082574834698
20150915,-0.9541834470535018
20150916,1.0667267898435535
20150918,2.301193374615418
20150921,1.0863759642320125
20150922,0.17852369809228963
20150923,1.883023753306858
20150924,-2.236776497479459
20150928,-0.9868927266165584
20150929,-0.10733323763364913
20150930,1.6804142845425891
20151001,1.5644193915998719
20151005,-1.4268496481324762
20151006,1.006866429076457
20151007,1.600372184849448
20151008,1.30620347330851
20151009,-0.6074543469016379
20151012,-0.5279471663233724
20151013,-7.245048641266959
20151014,2.3994310078434613
20151015,0.10670437739415797
20151016,-1.69504814643773
20151019,-3.605604249589867
20151020,-0.3153060686158277
20151021,0.59872394039215
20151023,-0.347379520811864
20151026,0.08210768775913424
20151027,0.3888605996358037
20151028,1.6725044923281052
20151029,0.32067482142938086
20151030,-0.26409098870038483
20151102,1.4407300867418218
20151103,-1.491509232489783
20151104,4.449923123265962
20151105,-2.1559885890899384
20151106,-2.3058607715419686
20151109,-0.40713565428279863
20151110,1.4257952387972632
20151111,-0.7460592190204458
20151113,0.829043055343379
20151116,1.0193675677161806
20151117,1.3192082540495322
20151118,-4.4988988239038665
20151119,0.8145734632953192
20151120,1.6215892715869558
20151123,0.890707612559718
20151124,1.4181622316652023
20151126,-0.8154694257303142
20151127,-1.6221882397195928
20151130,1.294395207469334
20151201,-0.8726635275871008
20151202,1.0366661243992492
20151203,-2.5573356389314603
