Date,VINYLINDIA
20130102,0.7594265217611226
20130103,-0.7486880633635759
20130104,2.269600732601744
20130107,1.6787373053914205
20130108,-5.604683245213022
20130109,-3.6416547770085708
20130110,8.331254239806023
20130111,-4.890085554934781
20130114,3.305641633906295
20130115,1.1121887079018573
20130116,-1.8198874679957013
20130117,0.6079090237650955
20130118,0.5685581569289357
20130121,-0.5466378040641511
20130122,0.3189717843681815
20130123,1.975023297622597
20130124,-4.26987648023974
20130125,2.713645008975429
20130128,2.8572595556025546
20130129,0.3720286045963614
20130130,-0.11400678295830091
20130131,-1.9441268252012993
20130201,2.265873351132321
20130204,1.2256715150254347
20130205,-1.6851954611486488
20130206,-0.40556044302279065
20130207,1.3538292544243686
20130208,0.49007552016681827
20130211,-3.082636460570834
20130212,4.22298111712171
20130213,1.0624362925360615
20130214,-3.644376618057344
20130215,1.9318814207052395
20130219,-6.763925483086572
20130220,4.146886804297768
20130221,-6.985285707843612
20130222,0.12106136192434301
20130225,1.076494258484318
20130226,-0.8852404200789837
20130227,5.650586145190885
20130228,-4.553897982589986
20130301,1.1882284799098417
20130304,6.226086486120988
20130305,-5.454777726166864
20130306,-0.4667311660042268
20130307,3.941093873948741
20130308,-2.7854695177972797
20130311,3.947854339427556
20130312,-1.5964921527251899
20130314,0.48070744921804415
20130315,-0.9518821900292453
20130318,-1.6049059962571957
20130319,1.9761754229140556
20130320,3.4242621940912947
20130321,3.186168551844892
20130322,2.6006934474437444
20130325,-4.522124326056199
20130328,3.3119848466112263
20130401,-4.357284088879046
20130402,2.31129945004569
20130403,-6.964749561026472
20130404,-0.7256241934844289
20130405,1.0202215100339032
20130408,-4.889459839299112
20130410,1.5951425803659998
20130416,-10.145495666029879
20130417,5.5874159226241
20130418,5.053903525051469
20130422,5.518150146477448
20130423,-4.403615208845674
20130425,3.6234892355090285
20130429,-0.40735638335016294
20130430,-1.6585281550084492
20130506,5.011874268423506
20130507,0.6996886422392257
20130508,3.5928012368117135
20130509,-14.426160326567308
20130510,-5.446484161897899
20130511,0.1361491631949656
20130515,16.205803704045067
20130516,0.227990361314133
