Date,GVKPIL
20130102,0.7116491669480833
20130103,1.883970111527731
20130104,-0.8834158814733519
20130107,2.2953550769563753
20130108,-0.8308767557254463
20130109,-6.81119213236391
20130110,-0.6795369009588988
20130111,2.7438715177501942
20130114,-0.03168884031656871
20130115,1.0136738693887564
20130116,1.537008922285847
20130117,-0.166677007990945
20130118,2.741923938305962
20130121,0.03471208331971143
20130122,-1.0128343149287284
20130123,-0.158422557720846
20130124,1.4228569625004868
20130125,-1.5196014083752907
20130128,-0.8402008410115007
20130129,0.2210361317544729
20130130,-0.6846872872075453
20130131,2.377756435754875
20130201,-4.536973220487805
20130204,1.8020021936433532
20130205,-2.2369046073844183
20130206,-0.015130662223770686
20130207,-0.14678352575208908
20130208,-0.6046957916330116
20130211,1.3082973196544676
20130212,1.0901338938693697
20130213,-1.860882423325179
20130214,0.29109746023951955
20130215,-1.3752127862517503
20130218,-1.6544568462927067
20130219,-0.6396449666342297
20130220,1.113357527953324
20130221,1.585032367340565
20130222,-0.6907520323006215
20130225,0.4170496074066663
20130226,-2.6504634673668472
20130227,-1.6393073517273518
20130228,4.864662896225588
20130301,-1.8708303371191777
20130304,1.2928585120426992
20130305,-2.549452669038466
20130306,-0.7240897606139445
20130307,0.7301085397443432
20130308,0.32673367553051014
20130311,-0.26722036505186786
20130312,0.9123375219066509
20130313,-2.675168300376443
20130314,-2.210973205333314
20130315,1.0430391148287042
20130318,-1.9668614729426503
20130319,1.9066015465827482
20130320,1.3033847256164623
20130321,-1.7062965354662465
20130322,2.6724551352908854
20130325,-1.747110985862099
20130326,2.026401897351386
20130328,2.6679227075782634
20130401,-1.1334761759470755
20130402,2.9911984199042427
20130403,-0.24642997342955314
20130404,0.6729795234138471
20130405,0.7234935857124849
20130408,-0.03157859558113907
20130409,-0.0338747408850808
20130410,1.4609812282240342
20130411,1.8888105808893936
20130412,-0.24082892286387197
20130415,-1.041223925979787
20130416,-1.6674070839272457
20130417,0.9303627012524892
20130418,-0.18799535554247226
20130422,1.9134757389379846
20130423,0.7077092070556625
20130425,-0.2948406362935696
20130426,0.8352312812202394
20130429,-1.7775374079484103
20130430,1.3598913334080351
20130502,0.9659400439085464
20130503,1.2659341727798432
20130506,0.7936457054303376
20130507,0.5089423577887437
20130508,0.1765021546928539
20130509,1.0599421645377762
20130510,-1.3528869507067423
20130511,0.9146664058567471
20130513,-1.262950121785665
20130514,0.08145350731812062
20130515,1.2952672674195096
20130516,1.153146769958544
20130517,0.728139479915016
20130520,-0.08453778694968725
20130521,0.6085097133801614
20130522,-0.05665447754252684
20130523,-1.134492742794761
20130524,-0.34551544016546476
20130527,1.3051414290373964
20130528,-0.6679558306925407
20130529,1.8420624571750366
20130530,0.7639921559407937
20130531,-0.8822266836492907
20130603,0.6257060346455952
20130604,-0.9934636607249615
20130605,0.3742102156036503
20130606,0.6965372547880468
20130607,-0.32477677689839013
20130610,-1.0846683596959348
20130611,-0.013652898205710251
20130612,3.3004073700328878
20130613,-2.315857690602443
20130614,-7.076918472045341
20130617,-1.9866356579003293
20130618,-2.11949104426564
20130619,1.8422487101355012
20130620,1.2508637718812547
20130621,0.052155330600437866
20130624,3.3211163308009355
20130625,0.6884631348690284
20130626,-0.264397046050195
20130627,-2.3884832640018514
20130628,-0.0006906972652989118
20130701,-1.3453934049964698
20130702,-1.9165193656475108
20130703,4.05430437690081
20130704,-0.46317065276946146
20130705,0.3032012330956089
20130708,3.6064177171943466
20130709,-0.9249376117977607
20130710,0.5536788949198999
20130711,0.9451761439517165
20130712,1.0473291706350756
20130715,-0.8032664280088233
20130716,1.226502848420329
20130717,-0.718386369698099
20130718,0.9146843507476395
20130719,-1.954526602778988
20130722,1.6193493544662256
20130723,-0.15851117120715694
20130724,0.6986686574770768
20130725,-2.9177558605472504
20130726,1.9005277913820502
20130729,3.929996086772471
20130730,-0.7055406003380185
20130731,4.459762286381943
20130801,-2.6012172955684205
