Date,PRSMJOHNSN
20130102,0.8928454646536247
20130103,-0.8506839032388304
20130104,2.8486988340869077
20130107,-0.17177175779859377
20130108,0.2710277313919067
20130109,1.6925078825576887
20130110,-2.2309487363245157
20130111,1.5676724296417972
20130114,0.6802863405008664
20130115,-0.5440324928115948
20130116,0.15301955545043278
20130117,1.29327883383547
20130118,-1.1862795031267412
20130121,1.2788120343544163
20130122,-0.08032798615091685
20130123,0.3003387420506769
20130124,2.303396073092477
20130125,3.1917737032442473
20130128,3.6695150875635756
20130129,-3.1952360599819856
20130130,1.3513168264778663
20130131,-2.283512993484171
20130201,0.06595946592514612
20130204,0.05941215671929678
20130205,-2.254603855130909
20130206,-0.6129021101499835
20130207,-2.3722623930101383
20130208,-1.5009521764474556
20130211,0.12951455138853246
20130212,2.9428483168611717
20130213,-0.7044564767398606
20130214,0.488529075977582
20130215,0.2206900204955342
20130218,-0.5140510344297937
20130219,2.1554063461296935
20130220,-0.820717344428627
20130221,-1.687757914616821
20130222,1.29436347579584
20130225,-1.2172482196342838
20130226,-2.8468263020961695
20130227,-0.5275615371204432
20130228,-2.0507349570074522
20130301,0.6679581584453467
20130304,-3.000217395207069
20130305,2.1122910575147826
20130306,1.2640091387673094
20130307,0.47639048441320175
20130308,-4.516172007857893
20130311,0.27993676511236126
20130312,2.908484149161219
20130313,0.28946982689079004
20130314,0.7065690485789606
20130315,-1.8171488017528832
20130318,0.4618502720796813
20130319,-2.03791676753167
20130320,-2.1649017969434707
20130321,-1.4248241770348182
20130322,-1.0483482321059978
20130325,-0.9216846014327609
20130326,0.3645319984345352
20130328,0.10350906449743413
20130401,2.978576229061474
20130402,-1.2553770274682878
20130403,-0.9445551868631348
20130404,0.8285304148620152
20130405,0.18637224578404524
20130408,-0.24516116262669804
20130409,-1.6955439944721888
20130410,-0.10179813800667704
20130411,-0.0056230858866506694
20130412,-1.0165693853277622
20130415,0.11948409856980974
20130416,-0.4347741478572864
20130417,0.33966332837482827
20130418,0.0848690329134677
20130422,0.24193841892971452
20130423,-0.6357470242013756
20130425,2.5594909201109655
20130426,-1.2874133517605761
20130429,1.019048146559965
20130430,-8.789661383436941
20130502,1.3127024668366458
20130503,1.1585161182592019
20130506,-5.693786295599208
20130507,4.7616235806889105
20130508,-3.109860196320351
20130509,3.4558204154762855
20130510,3.5396192724615485
20130511,0.7183628260438578
20130513,0.8878596572676316
20130514,0.4149445367032504
20130515,-1.4666342020037235
20130516,2.7462565788299793
20130517,-1.6365582445951725
20130520,2.033910475800458
20130521,0.12477632253358206
20130522,1.3289847675766893
20130523,0.7931133449805903
20130524,-0.5820322580979753
20130527,3.1051403373837116
20130528,-7.708499484730134
20130529,0.01897929195697355
20130530,-3.8018897745086173
20130531,3.6005716848437377
20130603,-6.456927445647273
20130604,-1.742051575127119
20130605,-2.1219313751816697
20130606,2.0984394756108093
20130607,1.462885266950953
20130610,1.235145730954334
20130611,1.0717164777976818
20130612,-1.2937405654159526
20130613,3.9564549536307614
20130614,-0.49156342017465815
20130617,3.0064043909985854
20130618,-1.065555588172674
20130619,4.290285652904958
20130620,6.153397939353367
20130621,1.4383032162521467
20130624,-3.4959371388054983
20130625,-1.9029179595632297
20130626,0.32802062211296457
20130627,0.6114328616671613
20130628,1.464753764145572
20130701,0.9036734779091885
20130702,-1.8880167564470496
20130703,1.146720761674461
20130704,1.4629705382751252
20130705,0.7689460510650514
20130708,-0.9822443397189371
20130709,1.2790091250779922
20130710,0.4399998459626235
20130711,-8.007874360272215
20130712,1.340433021110944
20130715,4.465879203937579
20130716,1.4876383070530703
20130717,0.8711206079482484
20130718,3.0351781079173685
20130719,1.1731689780040948
20130722,1.1349523414411584
20130723,0.2608410471016871
20130724,1.2497706265240989
20130725,-0.060123418650856575
20130726,0.6691550179887361
20130729,2.845862330942849
20130730,1.07433345818995
20130731,6.391920649747605
20130801,0.10855256934636348
20130802,3.397360209309496
20130805,1.5673012268522464
20130806,-0.9495636280118158
20130807,1.4623418060317726
20130808,-2.2071677583483984
20130812,-2.6422517924059044
20130813,0.6713212778623661
20130814,1.025908680960461
20130816,-1.5277632428271402
20130819,-0.730321486659985
20130820,1.8047516733681737
20130821,-1.60027940847592
20130822,2.249781245806744
20130823,1.266988087872836
20130826,1.2340541723841634
20130827,-2.0208133689722434
20130828,1.5829659894300359
20130829,-1.000377201792079
20130830,1.9171343559882565
20130902,-0.9705875624492095
20130903,-3.2302235815561815
20130904,1.051078911476354
20130905,0.4350851655218093
20130906,-3.3026485099711316
20130910,2.3450482269998076
20130911,-17.138697218450485
20130912,4.702272704198924
20130913,-3.025839046244008
20130916,2.7556688943705208
20130917,-2.2595266754101364
20130918,2.0067036618111374
20130919,-1.1158845910990025
20130920,-2.043528880483233
20130923,2.7019447824969185
20130924,-0.9962484128655325
20130925,0.884472171821568
20130926,2.01872419386182
20130927,0.42977638490210407
20130930,2.952534919019904
20131001,0.4572155881530995
20131003,-3.185157626363475
20131004,0.492720928888554
20131007,0.7101229048310094
20131008,0.7532814645947183
20131009,1.3342494014881385
20131010,2.821421339522316
20131011,0.32835005046479426
20131014,-0.5835342313346384
20131015,2.2535985336035376
20131017,-0.0593365989873303
20131018,0.5460162287366948
20131021,0.02416741982816384
20131022,-0.5142589043107084
20131023,1.7936202248876734
20131024,3.8742012019688294
20131025,-0.19148831446313364
20131028,-1.578400968676021
20131029,0.3025060830036077
20131030,0.835180648820872
20131031,-0.41756327019442685
20131101,-1.4881420465349422
20131103,0.5967163086172593
20131105,-5.482394400093592
20131106,1.493986413405843
20131107,4.259279816685616
20131108,-0.14384347745726672
20131111,-2.3477910232190218
20131112,1.261538299988254
20131113,-0.01826913732910851
20131114,0.2951719465970658
20131118,0.7736846485735241
20131119,1.1005532792251136
20131120,0.6216129876831862
20131121,-2.1481471070745632
20131122,0.921739990625799
20131125,2.085170431772706
