Date,TRIGYN
20130102,1.115927869950698
20130103,2.690624387840626
20130104,2.315316693967045
20130107,-5.802639153596297
20130108,1.2820829769514734
20130109,6.78562715967058
20130110,-1.1285127563066883
20130111,-2.4068881674667684
20130114,0.5874729812367776
20130115,1.9267537821845195
20130116,-0.7247029137620192
20130117,-2.5747477341228113
20130118,3.7695724056975877
20130121,-5.064874682794791
20130122,1.8424027266658358
20130123,-0.9906117722715961
20130124,-2.6239337978302726
20130125,2.92361220989216
20130128,4.424456387286236
20130129,2.601993929311081
20130130,-0.5194005715089485
20130131,-0.3458316977176851
20130201,0.179308965746527
20130204,2.854492771023562
20130205,-1.8944997394130527
20130206,1.8612572931408344
20130207,0.8429760684353746
20130208,-2.2625822019756523
20130211,2.8000090667123585
20130212,-2.66384456709006
20130213,4.820158420569577
20130214,-7.688125159490744
20130215,-2.9743947418515226
20130218,6.3539360126572
20130219,-0.8753957237756882
20130220,-0.3113265629615338
20130221,0.9566594566017284
20130222,-3.0977321718109416
20130225,-1.7248067561493743
20130226,3.828758052099892
20130227,-1.1022717276535512
20130228,-2.8992524971546154
20130301,4.3398078042121515
20130304,-0.23954514231044843
20130305,-2.172566121066044
20130306,-0.04104573614229334
20130307,2.945498716759708
20130308,-1.566346543175346
20130311,3.897139784976748
20130312,1.351064670692177
20130313,2.1392389951946793
20130314,3.1572611431531685
20130315,0.20069970495998052
20130319,2.6792979836524653
20130320,-2.7769325141117767
20130321,7.880000130740163
20130322,3.702658402127629
20130325,-6.362413176598885
20130326,4.880157970895821
20130328,2.4562503265780027
20130401,-1.4907639338737653
20130402,-8.13907690538981
20130403,5.994826272787135
20130404,0.3780178475268765
20130405,6.35399785008879
20130408,6.793885716309271
20130409,-9.58048154211284
20130410,1.6611055067381029
20130411,-12.233132880526
20130415,9.100008221121122
20130416,4.743909222851547
20130417,-1.3263448990935598
20130418,-0.3352692893333298
20130422,0.8032461603316641
20130423,-4.594037297544348
20130425,7.39009454613508
20130426,-5.4023061455793675
