Date,LICNETFGSC
20150102,0.14673315874242032
20150105,0.10882968427624679
20150106,-0.4377562814815926
20150107,0.33651954938563844
20150108,-0.2654295726271133
20150109,0.127215547452604
20150112,0.2964508505710133
20150113,-0.34841298468647075
20150114,0.31303687237086764
20150115,-0.6173671631786174
20150116,-0.1905067480411772
20150119,0.46284672902483814
20150120,-1.0116020049332068
20150121,-0.1513159867058747
20150122,-0.29485504763723647
20150123,0.25868869752015944
20150127,-0.5026478447781412
20150128,-0.06968145951446637
20150129,0.051421493973411114
20150202,0.5079093517679047
20150203,-0.3150181133698268
20150204,-0.047988973536523205
20150205,0.10100672110312595
20150206,0.2744997412031323
20150209,-0.6850673010547697
20150210,0.5619497256764989
20150211,-0.5976536510887243
20150212,0.14670192799185408
20150213,-0.3028631125916251
20150216,-0.03054542666477154
20150218,0.5032368746774067
20150219,-0.061148414910245294
20150220,-0.3768032495304271
20150223,0.045717536285969695
20150224,-0.009887579427415388
20150225,-0.18681838227248512
20150226,-0.03448585372862699
20150227,-0.06090396602730159
20150228,-0.1780864920931067
20150302,0.3458374483231585
20150303,0.031351231871059156
20150304,-0.5729890476964248
20150305,0.10551845265374835
20150309,0.07235446634706025
20150310,0.20514195954851003
20150311,1.0702797560929505
20150312,-0.9649876338253445
20150313,0.26010923602968317
20150316,0.9046750586097206
20150317,-0.6980325801044092
20150318,0.4867332782401537
20150319,-1.063568522449563
20150320,0.374333528191907
20150323,-1.0713141441084
20150324,-0.1137940899381222
20150325,0.16644800743327337
20150326,0.6200931134019885
20150327,-0.13987653641369008
20150330,-0.589825289406027
20150331,0.36814205491246677
20150401,1.0910307986026555
20150406,-0.6553348221542625
20150407,-0.18962428280967275
20150408,0.24143920651947454
20150409,0.05229960116911309
20150410,-0.05852354758687575
20150413,0.07803141386746787
20150415,0.23766789637801816
20150416,0.47486904549162584
20150417,-0.7612589922896487
20150420,0.577178638723435
20150421,-0.7774350736562319
20150422,-0.04818003546403246
20150423,0.09558967784864672
20150424,0.6274922402419314
20150427,-0.9332546280169691
20150428,0.0787613739318736
20150429,0.02523149910226126
20150430,0.12707951622075642
20150504,1.049453883421394
20150505,0.12856598438500105
20150506,-0.9402581973814599
20150507,0.2600763334907882
20150508,0.31920519313437923
20150511,-0.08674077712789978
20150512,0.011437073158253114
