Date,SHILPAMED
20130102,0.6345299684041276
20130103,-1.408855860126242
20130104,3.8503956400605874
20130107,-1.73757108257622
20130108,-0.358657455070607
20130109,2.7964529110214533
20130110,1.1828499098330925
20130111,-2.2041879251237617
20130114,-0.752582236757472
20130115,0.22449040502802917
20130116,0.5634120319357222
20130117,-0.7641872685686306
20130118,1.1072386378447954
20130121,-0.6851525036870875
20130122,-0.2322745323833207
20130123,-1.1782671815864352
20130124,1.4994998388567362
20130125,0.22741785418318444
20130128,0.13090929913387633
20130129,-0.9032583595209669
20130130,-0.47423347596288845
20130131,0.681685828181697
20130201,1.9539983396423837
20130204,-2.498970814510431
20130205,-1.1658392907157817
20130206,3.456753108273152
20130207,2.669806009521866
20130208,1.3680480414002636
20130211,2.4680516186658803
20130212,0.37317815635001367
20130213,-1.9250517972820884
20130214,-1.4729196754718508
20130215,-5.2428458235172695
20130218,3.5345933512511882
20130219,1.7868776699188056
20130220,-0.8578004347481694
20130221,-0.5534704467550388
20130222,2.324815904039693
20130225,-0.5150636599042692
20130226,-1.2383824469957319
20130227,-1.2094329195191107
20130228,2.55824424150681
20130301,-2.682028825421726
20130304,2.219977241418659
20130305,-0.014396881799009442
20130306,-2.6546356298742966
20130307,1.8673872478571685
20130308,0.08121597774284206
20130311,0.7577971832761565
20130312,-0.3704120052153766
20130313,0.8784719090160772
20130314,-2.740472983861284
20130315,0.9990579281119457
20130318,0.3447438661387615
20130319,0.007183244375606024
20130320,-0.469526605737957
20130321,-2.425844397937074
20130322,0.06171881756183217
20130325,-1.2220116491872688
20130326,1.6791230176849412
20130328,0.06489808843691869
20130401,-0.07256042118042805
20130402,1.2054690533889647
20130403,-2.9922555316459807
20130404,0.764398394219648
20130405,0.6397830800348449
20130408,1.2780257771068588
20130409,-0.42746786418343424
20130410,-2.5361828927267913
20130411,0.6336287749412821
20130412,0.13175417276758172
20130415,0.5040436177867418
20130416,0.85462765651399
20130417,-3.664316935684897
20130418,-0.20034280350882827
20130422,-3.344481158345077
20130423,-3.6125165643041313
20130425,0.42284476230609924
20130426,3.2471156198935085
20130429,1.743149491267581
20130430,-3.8312979759426087
20130502,-4.832933047095443
20130503,2.984135184836911
20130506,-3.181442272193994
20130507,4.0642462762780145
20130508,-2.6528360110162192
20130509,-0.9671298224339162
20130510,1.4819913758687218
20130513,-0.8026177151402488
20130514,-0.8227444971593767
20130515,0.7937705295093519
20130516,-1.2488388489750273
20130517,0.15723650556127872
20130520,-4.688510073014874
20130521,-2.0084330034716302
20130522,1.9968570246126995
20130523,4.100017525041578
20130524,-2.787214350627901
20130527,2.762188318447973
20130528,-0.9722947767675556
20130529,0.6774591224601099
20130530,-1.358859667589913
20130531,1.6434089153498537
20130603,-0.22214616191558384
20130604,3.2831059980272403
20130605,0.036457801916284005
20130606,1.503514713212895
20130607,-1.1703478649646177
20130610,-0.03126125023274284
20130611,-1.0001266330429317
20130612,-0.6452471968706263
20130613,1.6348501522541796
20130614,-0.0519250700787417
20130617,3.054790374306504
20130618,0.5155255723800448
20130619,-2.330948961518997
20130620,1.8652303221184587
20130621,3.584948194662205
20130624,-2.227890997896632
20130625,-0.3501389068985405
20130626,-1.5966747298246573
20130627,-0.609242594136971
20130628,-0.693485883372726
20130701,-2.137354241786085
20130702,0.608012613657883
20130703,0.6251902459420169
20130704,3.6342024411732536
20130705,-6.167345753611313
20130708,-2.0254191153821126
20130709,-0.03384901526573614
20130710,-0.6212853086172447
20130711,-0.034104014299539576
20130712,3.098906165875436
20130715,-0.7838084994035681
20130716,32.23799324404929
20130717,1.9082191348462385
20130718,1.8125514797426894
20130719,1.019015183213772
20130722,-3.0238382044639516
20130723,-0.9864839134345713
20130724,3.6030912567517235
20130725,-2.7147749603170013
20130726,-1.0292259924916063
20130729,3.2009620877436094
20130730,0.9097750147811603
20130731,1.630675635930092
20130801,0.7461949285222198
20130802,7.091303590909792
20130805,-3.150176229190352
20130806,4.893660681057549
20130807,2.6389466438039073
20130808,-5.9424487380182045
20130812,5.321965762937216
20130813,-2.2488011178169875
20130814,-14.938733100919286
20130816,-1.162687850429643
20130819,-4.139795630466217
20130820,-0.5621379579190352
20130821,3.106591836288268
20130822,0.1522806905729886
