Date,KARMAENG
20130102,0.8540535328520231
20130103,-0.1119430293608864
20130104,-1.5157783359310533
20130107,-8.120680998368222
20130108,-4.194408244071383
20130109,7.869604400492564
20130110,2.2790727810008025
20130111,2.5547865258887277
20130114,-4.964234646276865
20130115,0.7270992470836108
20130116,-10.752324063807166
20130117,-6.477757300390885
20130118,5.657575754585956
20130121,-5.589147622610592
20130122,6.110053801303735
20130123,7.294698229834494
20130124,-2.330433161705721
20130125,-7.905891728553813
20130128,6.0632841038056595
20130129,6.0984856473385225
20130130,-9.978892232433429
20130131,8.696625049649619
20130201,-4.22863579154636
20130204,4.203567946865101
20130205,-5.373497679792481
20130206,1.8042259351536765
20130208,4.582407604631618
20130211,2.9129526954170166
20130212,6.977125981961076
20130213,3.003736215047096
20130214,-2.2754818858024377
20130215,-10.985747635768224
20130218,8.280461570174094
20130219,-3.489243616742266
20130220,-0.5299531438052628
20130221,1.3503270324474752
20130222,-7.3920589559106995
20130225,2.7169889996263334
20130226,-0.8505588159446342
20130227,3.5061887992602347
20130301,-3.7345538320132583
20130305,4.589696446368056
20130306,3.33796267382221
20130307,-13.67497593575812
20130308,-1.0511051375013418
20130311,9.68429795562568
20130312,7.36746112081684
20130313,-1.2227384142409066
20130314,-6.400979340554606
20130315,0.07460127837187314
20130319,-1.2961597062993508
20130320,-5.729341960226756
20130321,4.596496358651466
20130322,16.471424688056263
20130325,0.890991110593889
20130326,13.013340560400547
20130328,-8.174981190658883
20130401,-6.688413904617805
20130402,-7.528402751496479
20130404,-5.662207544487592
20130405,4.4587504422900075
20130517,5.094352808174743
20130520,-1.7274800384690208
20130523,-1.9828113516873724
20130528,-1.827579927594082
20130530,4.966897915022937
20130604,0.768136252330958
20130606,-4.149222997710302
20130621,0.4569014039450108
20130624,-5.763909635452914
20130701,-4.46366174412674
20130717,4.960878539724503
20130816,4.266188828141614
20130829,-0.5663242712877087
20130919,4.1858731034905245
20131015,0.991753291985596
20131022,7.246313401953854
20131023,-0.009774432035613845
20131105,6.87498270921232
20131106,5.237675200454829
20131113,-0.62863335920556
20131118,-4.075073197959124
20131120,-3.1573271499730904
20131205,-4.64187067462871
20140108,1.1039327363387657
20140113,-4.180972930305525
20140114,2.4284724517548186
20140115,4.2183261417466715
20140116,-3.0262168299175167
20140117,-6.289481263654566
20140121,5.272221312843033
20140122,-4.401078731096646
20140123,1.7183800624297765
20140124,-1.5330780863364555
20140127,3.391786701071708
20140128,-4.273655946299652
20140129,4.89501058330502
20140130,1.642777800770253
20140613,-40.239682318571674
20140617,-3.1655747633290066
20140618,-4.397705598291175
20140619,-4.175418795350738
20140620,-5.663073067565715
20140624,6.540320690080722
20140625,1.7051771057092577
20140626,-0.23046168915386278
20140627,-3.7820191641102987
20140630,5.228278899087588
20140701,2.7012833244436267
20140702,-3.8617723517815863
20140703,4.584375626992592
20140704,5.660294243613617
20140707,-6.4309567340515
20140708,2.296839677748703
20140709,2.685617300745815
20140710,2.703276618722845
20140711,0.5158433978136574
20140714,-1.6357523735110377
20140716,4.864977779793258
20140718,-9.376088732969828
20140721,-8.265169862376412
20140722,3.2809758254980075
20140723,-10.926691532675305
20140724,3.0032581966358336
20140725,-6.4284491991524115
20140728,0.5409689945361446
20140730,-5.154905466129732
20140731,-3.727401127311076
20140801,3.761629059214701
20140804,-2.7487376391088025
20140805,0.5158875571553305
20140806,5.994339543847701
20140807,-0.48584450955435377
20140813,2.057690654489124
20140822,4.549414600248937
20140825,5.3647505735715
20140826,-5.191769517185
20140827,0.666106339541836
20140828,5.239268649419718
20140901,2.892544195845786
20140902,-3.3775245842361197
20140903,4.3590211977385955
20140904,6.818318663944005
20140905,5.92905289057274
20140908,1.0358857394660703
20140910,0.21378821142535465
20140915,-8.21365239912849
20140918,-7.325078474184732
20140919,10.604588861416925
20140922,0.9492170270618261
20140923,-2.980620215407093
20140925,6.74469982788554
20140929,0.10567665511836655
20140930,-5.440990620074967
20141001,9.825738322439044
20141008,-17.9365511505547
20141009,3.5608818959568973
20141013,0.1881207121581121
20141014,0.36147512585723385
20141016,-1.4205582646052755
20141020,16.172111963178523
20141028,-8.219937349784368
20141029,-9.144707767789722
20141030,9.81620957742964
20141031,2.11995110873079
20141103,-8.423856742094403
20141105,-3.688664107235504
20141107,-0.07564618700422959
