Date,PDPL
20130301,-0.49187455350411624
20130304,2.087588748610897
20130305,1.3505801511307096
20130306,-1.8505065020659082
20130307,-5.962405904115881
20130308,2.7939512854814783
20130311,-1.3502829653103579
20130312,-4.179655234936657
20130313,3.481237367627318
20130314,-10.449158361383592
20130315,5.828450966553548
20130318,-2.03948720873173
20130319,5.745840805859816
20130320,-0.4749367586944082
20130321,2.8132744210153113
20130322,1.3500897464958026
20130325,1.2060801026619168
20130326,1.9095200667560641
20130328,3.6545516892246614
20130401,-7.364909182016508
20130402,-8.297080927918275
20130403,-4.1960921760045915
20130404,-1.7620255298993779
20130405,0.8489617699139694
20130408,0.08303623078066613
20130409,0.028273656572572747
20130410,-0.4699715740433928
20130411,3.2418406264007946
20130412,-1.6002225967570196
20130415,2.5167692433042457
20130416,-0.1951651098399385
20130417,0.7506901592878947
20130418,0.5034209593752434
20130422,-3.8224828819003496
20130423,-2.121400222007918
20130425,2.5856454451104334
20130426,1.4983999249789566
20130429,-0.7251258495205107
20130430,1.7060340142842276
20130502,-1.0381653426218729
20130503,2.114424770504824
20130506,0.5666600446165868
20130507,-0.2618556900986305
20130508,-0.8739361184968255
20130509,0.3415148802483697
20130510,0.21480592697387518
20130511,-3.436981270729482
20130513,4.250211432809856
20130514,-2.2676109504731388
20130515,-0.9752930589945477
20130516,-20.1753874287156
20130517,6.046822541296678
20130520,2.2675709173770424
20130521,1.7677925255306086
20130522,1.6164119101452197
20130523,2.214631791503442
20130524,-2.045609428796255
20130527,-0.8394157386406396
20130528,3.658162337788407
20130529,-0.7584024378904288
20130530,2.079007852904326
20130531,-6.9458899715765146
20130603,-1.0599054190005917
20130604,-0.022079542245424744
20130605,0.25197968262134834
20130606,2.8552777501558
20130607,-0.6663875787232261
20130610,5.224938192682679
20130611,2.247117185722723
20130612,-4.701619177404495
20130613,4.787210579104812
20130614,-1.580188849442706
20130617,18.779726014690908
20130618,-2.441272364547704
20130619,-3.111369322869819
20130620,2.7968892023258483
20130621,1.0037089585481063
20130624,2.440935967944607
20130625,-3.865423678327556
20130626,-0.8003208256405164
20130627,-4.82265459790022
20130628,-2.79654363546447
20130701,-0.5928451885186035
20130702,1.2017413995727497
20130703,-0.5369752541678703
20130704,10.950748510997402
20130705,-0.43045063947933543
20130708,2.9076232279775067
20130709,-4.046486842031731
20130710,0.7371846927984416
20130711,-1.1693441142377214
20130712,-0.49677345441484266
20130715,2.9392847958475157
20130716,-1.1997648754152876
20130717,2.0595838059841842
20130718,6.977368554393119
20130719,-3.8334423478479254
20130722,7.635188110592645
20130723,-5.33604715523958
20130724,3.8868005767866958
20130725,-3.5474037792502293
20130726,-0.2615414338300429
20130729,2.6782366240698456
20130730,1.9594263038683635
20130731,4.699921385713253
20130801,-0.45182469417517546
20130802,-0.683423345319181
20130805,-7.642646659646567
20130806,5.2871993591259345
20130807,3.312291126648196
20130808,0.3601862608258266
20130812,1.0582474871695742
20130813,-6.205241200401107
20130814,7.858749658717686
20130816,0.26279059069019106
20130819,0.45132261641171345
20130820,-7.854203938441269
20130821,7.6542544021444545
20130822,0.5076839346870993
20130823,-3.336033204184795
20130826,3.985037015608117
20130827,1.06079111913582
20130828,-5.336759202059312
20130829,-4.091096072026738
20130830,-0.50934019509852
20130902,-0.8308961730097486
20130903,7.447844299634621
20130904,1.090372863671114
20130905,-3.114566238217627
20130906,1.481425425451003
20130910,-9.010813409888442
20130911,-7.514694809707514
20130912,-0.4566821204310013
20130913,20.57486380218947
20130916,-3.945575611896297
20130917,1.049254037784337
20130918,0.11778347254019825
20130919,-0.9491550457886218
20130920,-1.0804590152300886
20130923,2.386756577369453
20130924,-0.3090713060046619
20130925,-1.4299099933147847
20130926,1.3313810330776215
20130927,-2.2634155686833637
20130930,1.3765845824799177
20131001,0.20859147450038706
20131003,-2.388651233124862
20131004,0.3204507664606543
20131007,0.07827750417700036
20131008,1.2619439744356848
20131009,1.8140110349708567
20131010,1.032000754853796
20131011,-4.576888115305227
20131014,5.090949461039907
20131015,-3.7827665690775345
20131017,3.4006064011296733
20131018,-1.1177761482704474
20131021,-0.684925632773949
20131022,11.990737578367305
20131023,-6.150050585846325
20131024,-0.8936468076964271
20131025,1.087941086177503
20131028,-0.8706671265726496
20131029,-0.6538125423608133
20131030,1.783740027985052
20131031,1.371035887728889
20131101,-2.6173255422945907
20131103,-0.05753738300088207
20131105,3.1329162466976346
20131106,3.471717793328626
20131107,-0.10681113318072066
