Date,CHROMATIC
20130102,0.44872522580095386
20130103,0.17929444597628424
20130104,-3.871739159244115
20130107,0.5525079615390773
20130108,3.1911747447496484
20130109,-0.4228926400737563
20130110,-0.5867590722747371
20130111,-2.0480087943151712
20130114,1.0632063341150428
20130115,-1.5467041639421293
20130116,-1.6207175649971695
20130117,-0.13801839989897807
20130118,0.02475786562935678
20130121,-1.2291753262360572
20130122,-0.14621096498320085
20130123,-5.843492799490971
20130124,-2.0257314727711
20130125,1.0711315940744017
20130128,-5.259654448271459
20130129,0.48417600464982846
20130130,-5.821515172535802
20130131,3.0776912577740436
20130201,-2.1088206460554026
20130204,0.038325855216302274
20130205,-1.673518779997301
20130206,0.6355886116220042
20130207,-1.2822418244531448
20130208,-2.9569578071002987
20130211,-4.902870734953478
20130212,0.7758037269211423
20130213,0.3367552699726544
20130214,0.7999835228295467
20130215,5.28296504804896
20130218,20.463228739683665
20130219,10.657556968344895
20130220,9.927366873053522
20130221,7.882641016303078
20130222,4.664387985907769
20130225,3.4757195185527774
20130226,2.5038406708358893
20130227,4.710933701316035
20130228,3.309713961548564
20130301,4.506182715902866
20130304,2.65090623340928
20130305,5.718060379108338
20130306,6.013650869454782
20130307,5.486458665252428
20130308,5.7500783013763055
20130311,4.856253770875165
20130312,4.236044471982434
20130313,3.3575456984657794
20130314,4.574844844565121
20130315,4.004707880785835
20130318,3.8113674065027965
20130319,3.093742281376797
20130320,2.7806674573498373
20130321,3.5042377589367417
20130322,3.6131687627721156
20130325,4.017370134006816
20130326,4.855679780169894
20130328,5.761527580573379
20130401,6.5535368362166455
20130402,6.095849596070318
20130403,3.6484341677494703
20130404,2.8774744309871263
20130405,4.518231183098041
20130408,4.061442384613775
20130409,3.3351292774460832
20130410,4.282942176317539
20130411,4.838303929557505
20130412,3.5297549632832244
20130415,4.6903491299651074
20130416,5.098787794117833
20130417,4.934627577019525
20130418,4.951308533183347
20130422,4.3209588861621295
20130423,4.560739767426021
20130425,4.794659539046611
20130426,3.7167903474819215
20130429,4.420811640072164
20130430,4.958334894212547
20130502,4.365473468237665
20130503,3.521162396833427
