Date,PFS
20130102,0.8423690067855749
20130103,1.071765214527683
20130104,-0.3048887033615171
20130107,-0.5213604137183776
20130108,0.2484676270424454
20130109,1.2265331159749542
20130110,0.06474123990134084
20130111,-1.3335308241606572
20130114,1.3628179526743947
20130115,0.10724975159327688
20130116,0.994374314708621
20130117,-0.08252404428427877
20130118,-1.039229949197071
20130121,0.14907066231060662
20130122,0.2226877960750111
20130123,0.5894644703482435
20130124,-0.7423460406413742
20130125,2.135976663811399
20130128,-0.6806154923387551
20130129,1.957263892250122
20130130,0.8224959836254144
20130131,-1.1427620077612706
20130201,-4.981272254514552
20130204,0.5671050131337403
20130205,0.8104872883277958
20130206,-0.342832149823677
20130207,-0.7696811240745199
20130208,-1.4517654356905405
20130211,-0.8657047585238882
20130212,1.5788112589339982
20130213,0.6819749381043502
20130214,0.09051380427244027
20130215,0.38651680659671483
20130218,0.38536528509396295
20130219,-2.335062648813864
20130220,0.540131286112413
20130221,-1.2948686274545933
20130222,0.3861624746935891
20130225,-1.0932439318802922
20130226,3.8163807733474475
20130227,-2.25978921582758
20130228,3.9514772306782926
20130301,-2.398249011364443
20130304,0.07953639908081112
20130305,0.39302545807284095
20130306,-1.0827391262818005
20130307,1.195318927094907
20130308,0.533777956521881
20130311,0.9536311825963951
20130312,-6.136589312121304
20130313,-5.594666652769937
20130314,1.8338516146179358
20130315,0.35916855888036203
20130318,1.241467873552394
20130319,0.1611792527690481
20130320,0.9820404666663345
20130321,0.17001232205378414
20130322,0.23246491087963705
20130325,0.5412079547099365
20130326,-0.7238782387380868
20130328,-0.005002034039135461
20130401,0.8393521308890628
20130402,-1.1468824801651238
20130403,1.465805639121795
20130404,0.5713297639322872
20130405,0.0005724062477545193
20130408,0.3971502561666055
20130409,-0.6493215402597737
20130410,-0.4571530002858867
20130411,0.6803286100492336
20130412,-2.654924042217796
20130415,0.0843310425281843
20130416,-0.1309632952254004
20130417,1.7165631331879203
20130418,-0.7985139923088487
20130422,0.48695678094807515
20130423,1.1122677016853757
20130425,-0.401946678933932
20130426,0.024041224976838582
20130429,1.1242557167795642
20130430,0.5000791716296542
20130502,1.5212025520505876
20130503,-0.5720685339212421
20130506,1.1913767370866646
20130507,0.22820057026644502
20130508,0.12138570924596931
20130509,0.48906220671211753
20130510,-2.135677126182734
20130511,-1.9391308935386093
20130513,-2.751961397444597
20130514,-1.4106057093301696
20130515,0.9005817613752582
