Date,FAIRCHEM
20150508,1.1572662439401946
20150511,0.710606742603413
20150512,-0.7648745591197142
20150513,-1.2435959242302828
20150514,2.1506179807292884
20150515,0.6320315001680431
20150518,0.9189633570434306
20150519,2.440038173058236
20150520,-2.730989875041533
20150521,0.5967219425878854
20150522,-3.1682248519326563
20150525,2.2640385822625033
20150526,2.2504396808612266
20150527,-3.4267229481341364
20150528,-0.6233118204080956
20150529,2.4628154760053835
20150601,-0.8519057606254998
20150602,3.012808667515408
20150603,-1.1064998306049931
20150604,2.9368662980971902
20150605,1.0118846179327448
20150608,-1.2116314536253339
20150609,-0.5690732343828895
20150610,-1.828555546015223
20150611,2.718343008292458
20150612,-3.7065711738759277
20150615,3.7858200631381576
20150616,3.3657592847982065
20150617,-0.35615526805819153
20150618,4.396509479900066
20150619,-1.6538929164260008
20150622,-1.160834193277295
20150623,-3.909943420819005
20150624,-0.12669082084975436
20150625,3.561166038123768
20150626,-1.3740120445270239
20150629,2.7361023470803207
20150630,0.5775850059016359
20150701,-1.0767278194301857
20150702,-0.9354552035446935
20150703,2.7695458216040403
20150706,0.21314360331104698
20150707,2.4837754166149195
20150708,1.1267262824752045
20150709,3.6263862220381045
20150710,-3.359531524650977
20150713,0.8864854298197669
20150714,2.142461590413979
20150715,1.341834222683013
20150716,-0.013649337830546115
20150717,1.5686158141924254
20150720,3.578756623024492
20150721,0.5441323918529553
20150722,1.40678220529854
20150723,0.2973507572824528
20150724,0.4995405807152727
20150727,-1.08400448640539
20150728,8.32195251506631
20150729,-4.033284067183911
20150730,4.098514715876288
20150731,2.369316342685811
20150803,1.3850503199116746
20150804,3.6692911884687796
20150805,-0.19748585022973042
20150806,0.3445941758818869
20150807,6.643762320387449
20150810,0.6286863341245545
20150811,7.243525819400571
20150812,-6.192185198621311
20150813,-4.417293106142349
20150814,-0.8652665796585974
20150817,-12.110560061936578
20150818,-1.3353738086824527
20150819,1.2728731735529235
20150820,3.98068099831203
20150821,0.11740796414108268
20150824,-0.6311486342855139
20150825,5.408833844302352
20150826,0.8302296645140155
20150827,4.396010830178765
20150828,0.6701642443610014
20150831,-3.7798591448831727
20150901,0.018749883967619674
20150902,-0.9552992930379264
20150903,1.4482793904438325
20150904,2.3740374699288305
20150907,-3.5004733767803202
20150908,0.3674723704685695
20150909,-0.8587830942538615
20150910,1.714706364631219
20150911,-1.9206805389285293
20150914,0.9394004022634398
20150915,-0.1478778342492644
20150916,1.27989520128358
20150918,1.5251034578415976
20150921,1.841197871864605
20150922,-3.4362908430009447
20150923,2.34422976001149
20150924,0.7133722843616043
20150928,1.2254352566194409
20150929,1.6868018875531086
20150930,-0.9564302388716215
20151001,0.12789204413189229
20151005,0.23161031425345047
20151006,-0.8806730749425679
20151007,-6.328228935401605
20151008,1.1457727209496091
20151009,3.9040346051929067
20151012,-3.1387089677130318
20151013,-0.6218968430256342
20151014,-0.6019974411160307
20151015,0.9592710474557848
20151016,-2.1078136461827697
20151019,0.3499670803565783
20151020,-0.7337074769134105
20151021,-0.878721839839034
20151023,-1.4498761148205694
20151026,-0.024914839232206276
20151027,9.07624726986803
20151028,0.001717962442960387
20151029,-6.682074765131606
20151030,1.4239945153815585
20151102,-1.4211872631367273
20151103,-1.8990078636294176
20151104,2.1780751977975563
20151105,-7.3635077341154345
20151106,0.06441976655906045
20151109,0.3489935295039625
20151110,1.759371427480827
20151111,-1.17018311261759
20151113,4.202739947289548
20151116,-2.1421140692695517
20151117,1.804199177743047
20151118,0.9435993076896061
20151119,0.6235828058357118
20151120,-1.1636366802250517
20151123,-0.2685161247842951
20151124,-0.48119926594506757
20151126,2.062856689918062
20151127,-0.00804277149247673
20151130,-1.0125761731072864
20151201,-1.2303576579908102
20151202,-3.70102945727292
20151203,1.9945613879792807
20151204,1.3020470741150623
