Date,BEML
20130102,1.0866685894862562
20130103,1.4944750230485577
20130104,1.1555289708576728
20130107,0.5763124223118199
20130108,-0.009137686513909764
20130109,0.5712777664172837
20130110,0.4456364465152223
20130111,0.5735778061738556
20130114,1.107469291068395
20130115,0.24365496698087677
20130116,-1.2788642505704753
20130117,0.791945089425847
20130118,-0.4393566477952559
20130121,-0.17846534717544704
20130122,-0.5069616718941993
20130123,0.16725859359178719
20130124,-0.8030284732760811
20130125,2.2751832759926485
20130128,-0.8055725413510598
20130129,-0.03930627995939806
20130130,0.10436509766195726
20130131,0.49234532652036944
20130201,-0.22911860128755768
20130204,0.06960319813166671
20130205,-0.19136962038705818
20130206,0.288253199376137
20130207,-2.7117859492987906
20130208,-0.7535297544371098
20130211,3.5950344533645113
20130212,0.847274164326774
20130213,-0.605915662607191
20130214,-0.0971532276871887
20130215,1.253716297093776
20130218,0.2966934504728469
20130219,1.7738111582158533
20130220,-0.09908534110401718
20130221,-2.3831844117885277
20130222,-2.922910877173705
20130225,-0.9029980293750595
20130226,0.07532465809252642
20130227,2.899696856746348
20130228,1.4282205009583802
20130301,2.7541300193881186
20130304,0.7943576670467052
20130305,2.3243796317080605
20130306,2.5323010909895305
20130307,2.090178341403018
20130308,1.0738442211806676
20130311,1.3581720627835843
20130312,0.6927611518160353
20130313,1.3204572651486957
20130314,3.0019254693639024
20130315,2.3121352730380282
20130318,2.519733799850859
20130319,1.1805793457572071
20130320,2.5724619410270018
20130321,3.975729383205731
20130322,1.6933637207454535
20130325,3.388622104109097
20130326,1.235836789919371
20130328,-2.4629416686633703
20130401,-1.2801159324738167
20130402,-5.193267357484258
20130403,-4.48964295468606
20130404,-2.0059956502945395
20130405,-1.2776342319713945
20130408,5.149323111413312
20130409,2.4899337879053935
20130410,-1.62170413517413
20130411,-0.09461170150778297
20130412,0.2577917331863607
20130415,1.1723742271671558
20130416,-1.2006826854570172
20130417,0.6153350817291211
20130418,1.4939235332416005
20130422,1.049693004410594
20130423,-1.3236058566440787
20130425,0.00965957397430528
20130426,0.9771334358156623
20130429,1.4351591637785304
20130430,2.346244921458475
20130502,0.7994624233635257
20130503,-0.1795255253420489
20130506,-3.6817977847968564
20130507,-2.1256726839400453
20130508,-0.6937468295207725
20130509,3.3168469777324523
20130510,-0.46639262530472936
20130511,-0.067958514229566
20130513,0.40761732891269276
20130514,0.597721563006419
20130515,1.617714234203976
20130516,-1.4137693903151518
20130517,-8.258158433472035
20130520,0.1736196823133324
20130521,0.45875866337512927
20130522,1.4687994825000987
20130523,3.432551202699367
20130524,0.5950777122876988
20130527,1.1117137172336329
20130528,0.061938018127683736
20130529,-0.9970858840706724
20130530,-9.270263364760702
20130531,1.3770374790787336
20130603,0.8596870650554923
20130604,0.7070135191801235
20130605,0.5972537776995441
20130606,1.1484322568681187
20130607,-0.7686389264477483
20130610,1.1042026332232964
20130611,-1.9374973462025549
20130612,2.9126885391441775
20130613,0.7706805705528113
20130614,-2.2298059965622627
20130617,1.2889864526861987
20130618,-3.8596085773106905
20130619,-0.7609484335482427
20130620,2.107748751114148
20130621,2.3397506807362527
20130624,-2.084775652985847
20130625,-1.1679503779390892
20130626,0.622227069721505
20130627,0.7243795862316724
20130628,-0.21128950691202197
20130701,-2.3105382489307376
20130702,1.6527998929668908
20130703,-4.376305815552447
20130704,0.6511909985030533
20130705,1.522359642843503
20130708,-0.8236908402060807
20130709,-0.8599553289689807
20130710,2.2699462286192684
20130711,0.0309209461051263
20130712,1.1440171650056477
20130715,-0.6790530536497255
20130716,0.5441614062158528
20130717,-3.8192190301380604
20130718,-0.9959018063839724
20130719,-1.740530630295328
20130722,2.790802478849404
20130723,0.4713742086876993
20130724,0.38425727741055216
