Date,PRIMESECU
20130102,0.8080997867373405
20130103,0.22924225521975305
20130104,0.3328431467953698
20130107,2.260172177209885
20130108,0.11065842305237247
20130109,2.2176082938263693
20130110,-0.4756367991594735
20130111,1.1937255377707499
20130114,2.682382721036655
20130115,-0.19952573186795902
20130116,2.059257710733851
20130117,5.092961422428415
20130118,-1.5159603001160364
20130121,3.5363311253635663
20130122,15.391629082613804
20130123,-1.9310757496277078
20130124,-2.5904606905920478
20130125,1.8304560429029508
20130128,0.000635899958724373
20130129,-0.5165772819310654
20130130,0.9696837668556257
20130131,-0.8010061063982329
20130201,1.3214124165489218
20130204,-1.3792600223907416
20130205,3.827128064075465
20130206,4.184359115689836
20130207,3.2065542959027384
20130208,1.0684608195625
20130211,-0.26515766476961966
20130212,2.66787481596499
20130213,-1.8929526997017387
20130214,17.822530732088456
20130215,12.434157815077478
20130218,10.053814379431984
20130219,-1.8719679190779799
20130220,5.195282324563497
20130221,6.723561086626884
20130222,-3.0479428612493438
20130225,-9.938938017163432
20130226,4.231540661560934
20130227,5.448699165344818
20130228,6.647066449266141
20130301,-7.605401953742777
20130304,6.222549399527343
20130305,-8.884276098011092
20130306,-7.26466550531475
20130307,-7.498388080702651
20130308,1.1451153348554122
20130311,-1.2718291927991685
20130312,-1.1307526405633122
20130313,2.0698757681834197
20130314,-0.5254176992078488
20130315,4.174021015554558
20130318,-0.6324504027058089
20130319,2.2325826478761237
20130320,0.48719569720829714
20130321,2.9944126942230995
20130322,3.6412516940945894
20130325,2.8706394746591983
20130326,0.018585778720636246
20130328,-3.1127182133821405
20130401,-1.6000419822650649
20130402,-1.6927492524572676
20130403,-4.380518861801096
20130404,-1.4736942129846367
20130405,-2.6938284865803617
20130408,1.108780618445055
20130409,1.2206889334923572
20130410,-3.3032730116437996
20130411,0.4342607061241871
20130614,18.314418294981234
20130617,-2.212325222340552
20130618,4.138214790649945
20130619,2.083562650553188
20130620,-2.9535535657191865
20130621,4.21184378637245
20130624,0.9131313462005952
20130625,0.7252461182153183
20130626,3.279433902983548
20130627,4.058676489019234
20130628,-0.9933438346253465
20130701,6.768521464570448
20130702,4.267955419929646
20130703,-1.3020276652159306
20130704,0.46448547086521175
20130705,1.9643203089076304
20130708,4.988611088775386
20130709,-4.074557631228809
20130710,0.6630035842819292
20130711,0.9801887556085653
20130712,-4.457698740102173
20130716,3.775181877987727
20130717,4.188630786290531
20130718,-4.059841414570457
20130719,0.03645977038603466
20130722,0.1310298417768841
20130723,0.35541369780284143
20130724,3.4220112619046166
20130725,-0.7496076732352926
20130726,4.118372645949243
20130729,2.4465437127579617
20130801,2.5126073800218096
20130802,2.040508897458178
20130805,4.3102276433352635
20130806,2.2269505038302753
20130807,5.908720421380182
20130808,6.654740696194333
20130812,6.970299120419922
20130827,0.7440779544380143
20130828,4.919871713174139
20130829,-3.986256373193429
20130902,4.063219677196326
20130903,1.340252858311003
20130904,-3.7541345636303403
20130905,-3.576565719834055
20130906,-3.269131374652
20130911,-2.8119444153151134
20130913,-2.7795447582383663
20130916,-4.747319658720929
20130917,-3.6811089598388564
20130918,-3.4491202509078507
20130919,-1.434495534108744
20130920,-4.495098073443233
20130923,-5.297670223999899
20130926,-4.0095572213150685
20131209,-31.46998048958753
20131210,-0.14226629419746395
20131212,4.378009030232259
20131219,1.5778513821085034
20131224,2.778719121774481
20131227,4.157372171902286
20131230,-3.015937663231744
20131231,6.08234843414956
20140102,-5.700908990108772
20140103,5.3752572693744725
20140106,5.118782571207793
20140107,3.3751699954121506
20140109,-4.816731264633853
20140113,-4.038690019421305
20140114,-0.19431654216519417
20140120,0.3289361889117423
20140131,-1.5280479816733543
20140204,5.616597565269808
20140207,-1.8449102951110543
20140210,-3.6881832081309796
20140217,-5.2007035670990245
20140221,5.2770457730876705
20140305,5.881595123260199
20140306,6.11674996604418
20140307,-7.970538186817507
