Date,JAMNAAUTO
20130102,0.7091086041051273
20130103,-1.2853287313207478
20130104,2.2944668499882597
20130107,0.5542153643841996
20130108,0.45704442695328107
20130109,-0.543045421394617
20130110,2.0867409447515457
20130111,-3.265038994015519
20130114,2.453215618202032
20130115,1.4870937612861843
20130116,4.105734607973206
20130117,1.0167674206481174
20130118,-3.947686160219755
20130121,2.5295306325694664
20130122,0.5388823234365016
20130123,1.5297203804437347
20130124,0.9096577774892909
20130125,1.207734909977295
20130128,8.857188111145675
20130129,-4.744009806502411
20130130,1.153086569604465
20130131,0.579935257859732
20130201,-2.4974135109830975
20130204,0.1746668535291415
20130205,1.3692931803528645
20130206,0.436617407333709
20130207,-0.41997679321227743
20130208,-0.49995261125541673
20130211,-2.9256098177709067
20130212,-1.5730347631228152
20130213,-1.377972659898917
20130214,3.6007568680299196
20130215,-2.6713397461341652
20130218,-0.8004040679897437
20130219,0.5990813196850914
20130220,2.1912398276932845
20130221,2.7606266213873285
20130222,-1.3015286427519495
20130225,3.0781867161118113
20130226,-3.1432466554997456
20130227,0.6321352419530394
20130228,3.8672124038445674
20130301,-0.15164892359776624
20130304,4.987034774656037
20130305,-4.112112982320362
20130306,3.4199685029364097
20130307,-0.3819983198099899
20130308,0.8157659835969584
20130311,-5.804948034057601
20130312,0.6241161404005489
20130313,0.9341854583151806
20130314,-4.5948573346356945
20130315,-2.500503901151609
20130318,0.6838129923857196
20130319,-0.3982221989567898
20130320,-1.4674041626619998
20130321,2.0620167227432846
20130322,1.2005834958736576
20130325,-0.7767874283381128
20130326,0.4547599506254358
20130328,-4.08326774630928
20130402,-1.5521369063816328
20130403,-0.6381694376550423
20130404,3.0461857304545044
20130405,-6.095986439979016
20130416,8.477856358832273
20130417,0.6594388514404719
20130418,-0.2269091844075214
20130422,-0.010442503695285654
20130423,0.23649480353434585
20130425,-6.1878435826864235
20130426,5.840000259705822
20130502,6.567024333964746
20130506,-6.671785621379199
20130507,1.4002739701428024
20130508,-0.046364147216684026
20130509,-6.499241993553084
20130510,6.077119118769322
20130513,-0.7574470775290897
20130516,0.039177060537005606
20130517,0.05729832691484797
20130521,-0.6830858078929418
20130522,-0.1557942891220235
20130527,0.549350993268473
20130529,-0.2117990976958654
20130531,-0.0740455903518874
20130603,-0.5225311936452142
20130604,0.4978620628281293
20130605,-0.2821175420462797
20130607,0.013615605078675253
20130610,-0.27618270945570794
20130611,-1.0370937243284044
20130612,-0.9948825465388808
20130613,-0.8324371129935003
20130614,1.1378183820967116
20130617,0.22476920284183316
20130618,-0.709019567779918
20130619,0.22777846911563515
20130624,-1.5541358870830966
20130625,2.3376685202000553
20130626,-0.037276224036884895
20130627,0.5982304660676305
20130628,0.5577737363068455
20130701,1.3378727113025175
20130702,0.33472004292212626
20130703,-0.8425536092209271
20130704,0.3588078554189151
20130708,-0.9152305342304763
20130709,0.6689824666352747
20130710,0.4085590558069723
20130711,0.6976058711150864
20130715,0.35908696254309574
20130716,-0.3858958055222094
20130718,0.3682580755814358
20130722,0.09637231693968037
20130723,0.39148506130435906
20130724,-1.118591812288554
20130726,-0.5786884480320496
20130729,-0.078824441806227
20130730,-0.9974757649155105
20130731,-1.8186544637623103
20130801,3.6336155119825024
20130806,2.468104485022216
20130812,5.89765023257303
20130813,5.955986401403946
20130814,0.5123781356495047
20130816,-1.534462086414047
20130819,-2.6287906052643466
20130820,0.19305710523546227
20130822,-0.35273880666997703
20130823,0.691285038728576
20130826,0.25638964041987844
20130827,-5.633600089999956
20130828,2.791820395750194
20130830,0.8513718861882595
20130902,0.030109780580522744
20130904,-4.561251257101616
20130910,6.418684741409053
20130911,-0.07142384246691713
20130912,-0.009006428502686244
20130916,0.4270010908724652
20130917,4.309422404291979
20130919,4.603746567432484
20130920,1.6505519908113626
20130923,-0.9202690259150916
20130925,3.3612540807241085
20130926,0.5168256200381421
20130930,-5.115172506596174
20131001,-4.7418491265892015
20131008,1.3996717583957672
20131009,2.366519025822083
20131011,4.254157097311139
20131014,-4.177232048608035
20131015,3.77739508360214
20131017,0.08350307343091556
20131018,2.0535373871927467
20131021,0.5000714284616898
20131022,0.9469620404767168
20131023,-5.112732978201119
20131024,4.60251550497212
20131025,0.5168199761268089
20131028,0.808391692309531
20131029,-0.035372674683371345
20131030,0.7543753069288877
20131031,-2.1343037393778186
20131103,1.2978128908175584
20131105,2.1721146019597937
20131106,-4.074402867594776
20131107,-1.3506060573926852
20131108,-3.708420673619082
20131111,2.564658639192932
20131112,-0.20792087902076684
20131114,-0.011623158675456286
20131118,4.299119170206373
20131120,-0.20060069439667638
20131121,-3.5840102332158548
20131122,-3.639088110576678
20131125,1.388793558765863
20131126,-1.4422630680376596
20131127,-0.12951252808078226
20131128,1.020969896012693
20131129,-3.266688778730199
20131202,0.81103325513354
20131203,-2.677652306803717
20131204,-2.8185301681945494
20131205,2.1550108090588544
20131206,0.7618706868596998
20131209,1.8912651125524378
20131210,-0.5792610071769406
20131211,0.21193132547210303
20131212,-0.25776677892202116
20131213,-0.7152552349846857
20131216,0.008875786368408488
20131217,-5.3605188856808805
20131218,4.081270095772026
20131219,0.09786775932560532
20131223,0.6932649747695812
20131224,-2.391113168242381
20131226,-3.879832227767992
20131227,-0.367350087970763
20131230,0.10244898077496539
20131231,-4.490486907736712
20140102,-6.475374627365122
20140108,-0.2659992238072061
20140113,5.521187069012885
20140114,3.926816773295271
20140115,-2.522156460846869
20140116,-4.469593181905806
20140121,4.959593922753192
20140122,5.458545487756633
20140123,1.4096147581866785
20140124,3.476209130197625
20140128,-1.000292609546487
20140129,5.250336497333982
20140130,0.7454406492816128
20140131,0.3355842466641777
20140203,1.6601763731256067
20140204,3.2791547374744265
20140205,3.2701581062570475
20140206,-1.443277967433201
20140207,0.06786500924096037
20140211,-0.8605139994644901
20140212,-3.0983341331688976
20140213,2.575428136535103
20140214,-3.1276259658399543
20140217,4.195404588463282
20140218,0.46639454742399106
20140219,-0.3427203460672398
20140220,1.06212758654693
20140221,-0.7226574117432853
20140224,-1.4129744317677049
20140225,-4.26717478992895
20140226,-4.140674711162912
20140228,-5.123939211045418
20140303,-3.634429499807622
20140304,3.7122125127541614
20140305,1.283370612430103
20140306,-3.8542615120429407
20140307,1.522265001802532
20140310,2.3952458866827198
20140311,3.929713550279338
20140312,-3.051641812271478
20140313,-2.9270306673978856
20140318,5.280570332601565
20140319,-0.6639662162351176
20140320,1.51664355413295
20140321,-2.983471812257899
20140322,1.6382817385337807
20140324,-5.193349403167166
20140325,-2.7250890496913422
20140326,-5.683686706565802
20140327,-1.703380975643255
20140328,-1.1613198267147118
20140331,1.750928095357004
20140401,2.077750317139587
20140402,-3.4146632307158686
20140403,2.768930030374574
20140404,-0.5074943150071776
20140407,-0.015639581658267954
20140409,0.9503973630289868
20140410,1.7644976711942086
20140411,2.383341202848756
20140415,2.1946412630536924
20140416,-4.100174320637461
20140417,1.4673887733502224
20140421,-0.22381138228898867
20140422,0.24321594193318308
20140423,-1.412426075269346
20140425,-0.48671786707946296
20140428,-0.19512252244659595
20140429,0.3845103725435743
20140430,-2.043550896441216
20140502,0.40535617033204063
20140505,-3.313419348137909
20140506,0.02537870995837327
20140507,0.4326214958807235
20140508,-4.214378943968213
20140509,6.083898553135228
20140512,0.9188540994766301
20140513,0.5719825578964488
20140514,1.4951469242773272
20140515,-7.897914049998183
20140516,4.909797103534751
20140519,-6.131712638046249
20140520,-5.931789870440377
20140521,-7.461267307703032
20140522,-0.0010542498554300117
20140523,2.4875160474959244
20140526,-2.2406424033227093
20140527,-2.244541930557297
20140528,6.5223472185809435
20140529,0.076931686047232
20140530,-3.351946159917598
20140602,1.0156815211753172
20140603,2.1105852479311937
20140604,4.84488499653516
20140605,-2.5676466537288722
20140606,3.6312340758592114
20140609,0.12975180269288789
20140610,0.6557696366122565
20140611,-2.3290000986102375
20140612,-1.698110169111441
20140613,-2.294566796169863
20140616,-1.0202523994698196
20140617,2.891268862644191
20140618,-4.999624873712032
20140619,3.2091383498198778
20140620,0.29197495255372063
20140623,-4.319432395852176
20140624,3.338518211117269
20140625,3.8040808437729945
20140626,1.5840604484044034
20140627,-3.4921701063837025
20140630,3.1626470950664327
20140701,0.12242901654731786
20140702,-0.9218002103944993
20140703,-2.3865578993878573
20140704,3.2677015419398807
20140707,1.075501604795823
20140708,-4.639389245195337
20140709,4.66520583812049
20140710,1.936644098928845
20140711,-4.720889524154037
20140714,-1.4202941757954701
20140715,-0.523055097295595
20140716,3.89537997518825
20140717,-0.8880778176380077
20140718,0.7547847975843619
20140721,-1.6596558297740478
