Date,HINDOILEXP
20130102,1.1801906236637785
20130103,1.6051837519066143
20130104,-0.8449599283975456
20130107,-1.8012327399301402
20130108,1.5749801055065868
20130109,-4.700941381073904
20130110,-1.4439228533498794
20130111,1.2982694688781058
20130114,1.3182241046445082
20130115,-0.4340215371219707
20130116,-2.678118159114936
20130117,0.7289298335714505
20130118,-1.5239414387104198
20130121,-2.183173757823979
20130122,-1.2976360431345162
20130123,-1.5039548081638798
20130124,2.6771746251155752
20130125,1.1411509159454694
20130128,0.843875940678614
20130129,0.5913466921093338
20130130,0.6778183993721163
20130131,-0.7307965070909772
20130201,-0.01202344829457308
20130204,-0.8875243776283266
20130205,0.7919821932956437
20130206,0.5822150255777729
20130207,-1.6612638394735093
20130208,-0.827877528736944
20130211,0.6133976032173707
20130212,-0.6520770518311401
20130213,-1.44770132638503
20130214,5.082165782468772
20130215,4.018627411045016
20130218,7.526952169383433
20130219,5.136941499391045
20130220,1.3838990118122538
20130221,-1.461877113887529
20130222,1.1589668039544403
20130225,4.938721619057571
20130226,0.5646170034856066
20130227,6.985500123188353
20130228,-0.26886738543125954
20130301,2.7892268738358323
20130304,-7.456431896917747
20130305,2.1537250755598047
20130306,-3.6159965004564882
20130307,-5.356994760628544
20130308,-0.4836931308498835
20130311,2.4643789447004805
20130312,0.792588366676365
20130313,1.8683593276712078
20130314,-0.39221862437199867
20130315,2.316764892704937
20130318,-0.017038906025896194
20130319,-2.5895346791692635
20130320,-0.3467443665946597
20130321,1.8434132884408658
20130322,2.566952616167538
20130325,-4.029825210823593
20130326,1.4865045576277822
20130328,1.118313702648009
20130401,-0.03667894586750364
20130402,-2.887519776945042
20130403,1.1089910937120209
20130404,0.5716361813818089
20130405,0.8440994320009898
20130408,-0.7172799956420506
20130409,-7.861568084443881
20130410,-7.970715105475337
20130411,0.6315623758875744
20130412,2.585529946634301
20130415,-1.8663019812294623
20130416,2.8297319970466104
20130417,0.5013021463083569
20130418,1.8301795574908213
20130422,0.6323464777637684
20130423,-4.713836342876269
20130425,-1.1805128912208285
20130426,1.3932313665222222
20130429,1.351466287684603
