Date,NITESHEST
20130102,0.6819829188865407
20130103,-0.5452512050266252
20130301,31.93913478701911
20130304,1.5390518827371586
20130305,-1.912884973834335
20130306,-2.442096426405142
20130307,1.9147806975397608
20130308,-0.4539872499819875
20130311,2.5756533710304756
20130312,2.4430266002048944
20130313,-1.833095909253195
20130314,-3.9944106243911266
20130315,-2.047633562943149
20130318,0.6269426468644801
20130319,0.25792183137599567
20130320,0.8996530983890381
20130321,-0.20027410469825302
20130322,-3.077033684380673
20130325,-3.5845651866909964
20130326,-0.37173203483372524
20130328,0.47568021090370505
20130401,1.3908003615577544
20130402,0.7634254512837235
20130403,0.6698513086719275
20130404,0.7011433414790655
20130405,1.3659227410406605
20130408,3.022154866934229
20130409,-0.13019279563790875
20130410,-2.536349292447846
20130411,1.0434438489645723
20130412,1.512049959245253
20130415,-0.07192671940257772
20130416,-1.234297452137721
20130417,0.008355753437649306
20130418,-2.398975743879295
20130422,0.7373772163263486
20130423,1.5618872984607153
20130425,1.279009734236545
20130426,-2.5566010749664025
20130429,1.4886588472016031
20130430,1.3574764895217468
20130502,-1.0662376466774892
20130503,0.01692889576767298
20130506,1.4696415018811058
20130507,-4.959673517902484
20130508,1.4454033316072357
20130509,1.630444602509521
20130510,2.982207086699977
20130511,-1.721360640150969
20130513,2.2821260908116114
20130514,-0.3285587627291607
20130515,-2.0117820175696144
20130516,-7.143632286794265
20130517,0.6213962925881295
20130520,3.0693564847234107
20130521,-1.6489455079628257
20130522,3.714218043200365
20130523,-0.4220893554081946
20130524,-0.8678833398156687
20130527,-0.9100509458388275
20130528,0.9759667859865907
20130529,0.9472385039706683
20130530,0.08576680664209213
20130531,0.20056152163604635
20130603,3.3508082732805766
20130604,-5.433996278756613
20130605,0.3987005637044665
20130606,2.37024148649753
20130607,-4.079173466285601
20130610,-0.04048152629593682
20130611,-1.8782368916668108
20130612,-1.636698992990913
20130613,1.1207189470241983
20130614,-1.1124432544662968
20130617,-0.8091541797105181
20130618,-5.503462321580218
20130619,0.4254723429474341
20130620,4.790654329410404
20130621,1.5699137098767408
20130624,0.7499807813579853
20130625,-0.7881219844941196
20130626,0.054529463637202014
20130627,3.2969266376444244
20130628,1.4178093666780756
20130701,-0.5806394816788356
20130702,-0.4613345508397046
20130703,1.4735087836540641
20130704,-3.137651896444832
20130705,1.1641775321260939
20130708,0.76641840003273
20130709,0.6630005925932384
20130710,-1.842436728061535
20130711,4.302858824084759
20130712,0.1157390515481711
20130715,-0.5898830913820063
20130716,-5.426656556004142
20130717,-5.1283438021938
20130718,-7.220715408890319
20130719,-5.787481424986069
20130722,-1.4434552609884461
20130723,5.875149623366348
20130724,3.6567023538854535
20130725,8.08667941305991
20130726,-4.092784015141774
20130729,0.8117090729753453
20130730,-2.987355856384185
20130731,2.654363263646908
20130801,-0.5840504043915709
20130802,-3.251761011450539
20130805,-0.2760562646996491
20130806,-12.318994639965187
20130807,-9.638115453298813
20130808,-0.8770978315595448
20130812,1.624151758322638
20130813,2.9629423335584866
20130814,4.0195959977129005
20130816,5.21362651659083
20131129,-31.71745750288587
20131202,5.774412322080275
20131203,1.1296926128262745
20131204,-0.9492711209485434
20131205,0.7982283900702485
20131206,1.047421947104921
20131209,-5.028830145209917
20131210,-1.3945938644485543
20131211,-2.6785250136965413
20131212,-0.680194106773669
