Date,IZMO
20130102,1.0648221566203226
20130103,-2.195036502867752
20130104,5.156372929072171
20130107,-2.963963065623688
20130108,0.21362314470652646
20130109,0.6126747727580155
20130110,-0.5749121073308678
20130111,-2.7844988315964896
20130114,2.852766038250384
20130115,2.27179943496465
20130116,12.201846581935781
20130117,-3.8072058809738794
20130118,3.099787398655126
20130121,-1.1033941145557882
20130122,5.10725829391224
20130123,3.17322206107663
20130124,-1.5561033336477872
20130125,1.6908922993889868
20130128,0.19384615224576907
20130129,0.38477237869626135
20130130,-1.361029405591347
20130131,1.8012225069586247
20130201,-4.070665817598316
20130204,0.11982070176709397
20130205,-2.4160645296448537
20130206,-1.0053017543471106
20130207,2.713105938462736
20130208,-1.3718991807176377
20130211,-4.54109929635105
20130212,7.757286864583151
20130213,3.2489249826681386
20130214,3.213228642962278
20130215,-6.57708300418979
20130218,1.7875443489481935
20130219,2.422214900046825
20130220,-4.584232480279083
20130221,2.9521460022194783
20130222,7.125575015805017
20130225,-5.876779577249651
20130226,-0.3890683670454482
20130227,-3.717811472074809
20130228,1.9339644202131023
20130301,7.5340610423477115
20130304,-11.225598972111552
20130305,3.918566165264493
20130306,0.2671193439283075
20130307,4.991450919782163
20130308,8.271721626236715
20130311,-1.5608451445616263
20130312,0.4706882915067597
20130313,0.41011658080290747
20130314,-5.417137316249654
20130315,3.4445980683357442
20130318,-0.33932062885766234
20130319,4.12095411034503
20130320,0.4019731566120135
20130321,12.302244510785368
20130322,-1.664481931096415
20130325,10.21830362853192
20130326,-0.6522897881222415
20130328,-0.030789735594834777
20130401,-1.7150567126328773
20130402,-7.882373620089217
20130403,-5.69257826825532
20130404,1.5026686526131474
20130405,4.747347652714761
20130408,2.1364804192014635
20130409,-4.619986831326371
20130410,-4.518074211949085
20130411,-4.053068173541639
20130412,-5.941605381120945
20130415,-4.128988055130644
20130416,-1.7057477533362213
20130417,5.021517171763169
20130418,0.3760467666944782
20130422,2.9086076466929964
20130423,3.79139049984047
20130425,1.2521325059255333
20130426,-3.0918929586032555
20130429,4.895604646896142
20130430,5.033974814461798
20130502,-4.551636185601546
20130503,-6.066836645863816
20130506,3.8095862519235575
20130507,-4.163309446897237
20130508,-6.357931421419327
20130509,-1.7691426643655508
20130510,0.9815903274390124
20130511,7.394522233868784
20130513,-2.4225741469755633
20130514,3.8871073645048715
20130515,1.5858629728797544
20130516,2.6092744268300594
20130517,-3.198287670948083
20130521,-3.118973793418465
20130522,3.1393241404621084
20130523,2.9284118247134012
20130524,-2.1650667760113347
20130527,-6.582856335968943
20130528,-1.1972558523116703
20130529,3.7350458556804544
20130530,7.3198529842878175
20130531,-3.6628177137280287
20130603,-3.4601795021636255
20130604,6.467927481401847
20130605,-0.8904369942561872
20130606,4.270239913212583
20130607,0.5299713115793813
20130610,4.1577450893562276
20130611,-3.491251770345212
20130612,2.0017772839245147
20130613,8.589864039981203
20130614,3.3758110215664763
20130617,4.495011509094769
20130618,2.297682097324021
20130619,-3.5951598007956536
20130620,1.3475840378236665
20130621,-0.27992120229130446
20130624,-2.3710265843280585
20130625,4.646201317905415
20130626,-0.7575062410864787
20130627,1.385632216285579
20130628,1.3357390454537903
20130701,-3.617637727933653
20130702,-1.2263640890088645
20130703,0.25361673788858985
20130704,-1.2085417860124696
20130708,-0.5072829548571817
20130709,3.7605239561786608
20130712,10.345814032241483
20130717,-0.7912669787064681
20130724,3.069243270664427
20130725,4.069476767344771
20130726,3.984608285338069
20130729,4.197596593648252
20130731,-2.560523625677009
20130801,3.9288230114230203
20130802,-6.1445597540698556
20130807,3.085682851329985
20130808,4.2596846191721225
20130813,-3.421289708721025
20130816,-3.9862020415853503
20130820,-5.42684069441545
20130828,-6.454914775148144
20130910,-2.366731252489652
20130911,-5.063071346221776
20130916,-4.026434093527294
20130917,-2.6662189794598006
20130918,3.7820850270093973
20130919,2.0910667517155983
20130923,-4.9916243006189145
20130924,2.3847129935721214
20130926,-0.7938075962453448
20130927,-4.5524672916244215
20131001,3.800972456239804
20131003,0.5409399915330068
20131004,0.9950724287351289
20131008,-0.15252506670975952
20131011,4.774768381571052
20131014,1.4246156944979258
20131015,-0.17596113620809684
20131021,-1.7024050469398238
20131030,1.2883224634824308
20131031,0.5726412733892253
20131105,6.02384897529803
20131106,-3.385245472354967
20131119,3.1591885104405133
20131122,-2.506327112519808
20131125,1.9368987800107842
20131129,-3.5503533719905565
20131202,-3.1431152333672507
20131205,2.695468352774134
20131206,-3.7862655730511965
20131209,1.54995872832247
20131211,-4.196582863585199
20131213,-5.863145443176682
20131216,-4.670790012251471
20131217,4.162035464295865
20131218,6.070788697254034
20131219,2.753623440799628
20131223,5.074292367700796
20131226,-3.0434043956019465
20131227,0.16517185258126466
20131231,5.351269468122707
20140102,-6.424045712111081
20140103,-3.937449820246689
20140106,-2.7093629408884725
20140107,-3.3169985344334334
20140108,-4.09284228399381
20140109,-5.799139694497384
20140110,-5.106817668687384
20140113,-1.2376464698092955
20140114,0.693435598995854
20140115,-5.113099146411325
20140116,-4.636119042619263
20140117,-3.341766705439936
20140120,5.113680301987839
20140121,4.845237226868269
20140122,0.26441694105726077
20140123,-4.500614554859153
20140124,1.5683342087854215
20140127,1.7743008929943724
20140128,4.62515820004929
20140129,0.684288662526386
20140130,0.11183186099512676
20140131,4.743199657462728
20140203,5.126660705280035
20140204,4.798814026381109
20140205,-3.2791075494424105
20140206,2.9036612808383238
20140207,-2.037104881956866
20140210,-1.8001671217543551
20140211,2.6633826557896305
20140212,-0.6839070284911695
20140213,-4.955415476261645
20140214,-1.783903620096998
20140217,3.5726120666718493
20140218,5.124025764188875
20140219,6.265276253945236
20140220,2.786787329626848
20140221,2.19718476624638
20140224,-4.136516130871382
20140225,0.8189084524613109
20140226,-2.537466261098424
20140228,-2.4543545813734613
20140303,3.3140416307812117
20140304,2.9886935623836264
20140306,3.481959926195148
20140307,-1.5861707110574679
20140310,2.9531781774227572
20140311,3.766125678656394
20140312,1.1576651939408746
20140313,-8.256989505234088
20140314,2.7662180989449006
20140318,2.023688987332383
20140319,3.4981361912807403
20140320,1.4697835505855912
20140321,0.1778025742295013
