Date,GUJAPOLLO
20130102,0.522370870369033
20130103,0.3273203448289515
20130104,1.3072847665456966
20130107,0.8942535204945533
20130108,0.29063590506033093
20130109,0.2645574125942359
20130110,-0.023273352053474056
20130111,-1.0766620807784408
20130114,-0.3778191720494989
20130115,0.6911249117456884
20130116,1.152414762214045
20130117,1.4097805845616733
20130118,-0.23918584423532865
20130121,1.5056590864158652
20130122,3.046056188246833
20130123,4.115918942298812
20130124,-0.026076713790583073
20130125,0.4440639195864941
20130128,-0.8952439039924088
20130129,-0.1292789201904098
20130130,-1.827756195120096
20130131,3.8317181341531303
20130201,-0.44243138824505024
20130204,1.03401882019012
20130205,4.275839612033099
20130206,1.4344032453291216
20130207,-3.02130218013864
20130208,-1.7436454880259293
20130211,-3.6416719919506724
20130212,1.8584229422948197
20130213,-0.8775131672902217
20130214,0.18771034808254838
20130215,0.36546915560266596
20130218,-2.393977050731113
20130219,-1.45224967317341
20130220,-0.5180416147070412
20130221,-8.367728591119658
20130222,0.36071691419999075
20130225,-4.6581894548848775
20130226,3.379902317922299
20130227,0.5812181494921946
20130228,1.0773167969849298
20130301,0.8960645993836461
20130304,1.448090209044895
20130305,0.5047988235094902
20130306,0.8714731842468106
20130307,0.4148773011256909
20130308,0.8731252295758203
20130311,-1.1739256872189667
20130312,0.8170368150095351
20130313,-1.8301545853394612
20130314,-1.2257429753161087
20130315,-1.0245600997329634
20130318,-0.3746955813571215
20130319,0.7680220912724387
20130320,-0.8889473466664255
20130321,0.6854884558092431
20130322,0.4730858905265131
20130325,0.3132550145816258
20130326,1.3505255116561572
20130328,-0.5689179921244486
20130401,0.542425487755614
20130402,2.658844936859306
20130403,0.346335676801901
20130404,-0.4493075211370976
20130405,-1.2989845067671346
20130408,-0.7573368481729419
20130409,-0.1804435785594442
20130410,-2.6118215516229863
20130411,-4.44234807906053
20130412,4.233222968692896
20130415,1.3504141458860062
20130416,1.2037388816439956
20130417,1.3589476022951972
20130418,0.34163170717035085
20130422,0.7852810591854775
20130423,-0.5140728662740165
20130425,-0.7668397018523289
20130426,-3.7956826748911645
20130429,-0.9218427325279855
20130430,-0.02988185629233464
20130502,-0.892375304834938
20130503,-0.011526014980595689
20130506,0.6258271271621407
20130507,1.0486802841403948
20130508,0.3394922990819528
20130509,0.08121225407600993
20130510,-0.06244277064367865
20130511,2.317968346674713
20130513,-1.463852766304397
20130514,-0.8359568012690263
20130515,1.694250006113069
20130516,0.6946851780131525
20130517,0.9163582595342668
20130520,0.10081453525709524
20130521,-0.6164472579829604
20130522,-0.23001583171734735
20130523,0.19633322884099502
20130524,1.0143333824420053
20130527,-4.6841004896084755
20130528,-0.33637474860052924
20130529,-4.55327480816212
20130530,-3.001633335327562
20130531,2.929781603278292
20130603,-1.8098970381365926
20130604,-0.38425401492772177
20130605,-0.23160670762520683
20130606,0.8374474017200985
20130607,0.9771277958159351
20130610,-0.20469280376540372
20130611,2.6368520541512352
20130612,-1.1807569170929444
20130613,1.8100144619495926
20130614,-1.6751740315280188
20130617,1.0031651747323829
20130618,0.04144420887885897
20130619,0.7810971373917233
20130620,-0.3643336937254049
20130621,1.7457630921023983
20130624,1.551584182770849
20130625,-1.421056083001509
20130626,1.6325925573686106
20130627,2.4222800158869573
20130628,-0.4931148536104226
20130701,-0.06661818961043442
20130702,1.2790725073533038
20130703,-0.31146462386767204
20130704,-0.899244143803873
20130705,0.773630028032846
20130708,-0.20041309842896965
20130709,0.002057868882098912
20130710,-2.6104911202769085
20130711,0.6196184524072128
20130712,-0.6967026670061864
