Date,XCHANGING
20130102,0.7090502524299211
20130103,0.9754696081908747
20130104,-2.0487214285003534
20130107,-2.479161394244904
20130108,-2.4335061488287195
20130109,-1.5805006263174062
20130110,-0.9094630297104815
20130111,3.226842073045589
20130114,4.3271253384409185
20130115,-2.689554374369976
20130116,-1.1964443966848082
20130117,4.230695132059968
20130118,-2.157826183753953
20130121,2.2870361474878185
20130122,-3.962655587835741
20130123,-1.5437649473670034
20130124,-3.8440922550573386
20130125,5.787840024840717
20130128,1.094433216659941
20130129,-0.18693585281933078
20130130,-3.7651162689061075
20130131,7.264219031002017
20130201,-2.816693435125857
20130204,0.5986969729687199
20130205,2.0980419840859352
20130206,-1.4078399886128183
20130207,-5.170559453756126
20130208,-15.968076370536604
20130211,-10.821830231197183
20130212,12.699789866606427
20130213,2.844405714442056
20130214,4.755263142028877
20130215,1.1580549841352814
20130218,-0.009479174766366727
20130219,-6.55252527286219
20130220,0.3247491004268045
20130221,2.9734075213199986
20130222,2.815876935503741
20130225,-4.66971818254444
20130226,2.110161470256934
20130227,-1.0704160481605198
20130228,-1.8567439625678923
20130301,-1.1925863841016824
20130304,3.016718073693351
20130305,8.264152090442785
20130306,1.1570192136768984
20130307,-2.6933080583281193
20130308,1.0161076893486207
20130311,-1.5728766729040808
20130312,-1.3481857161017359
20130313,-1.4896418494737012
20130314,2.3408200891782034
20130315,1.7754040682061034
20130318,2.4806929294283373
20130319,-10.593515505184783
20130320,4.645642160117735
20130321,-0.08040002835941196
20130322,7.539956207396795
20130325,2.778374696899352
20130326,1.0704883730415906
20130328,-12.872192283064493
20130401,2.5118245719165704
20130402,2.0323243423838133
20130403,-3.275774531545756
20130404,2.844564191490301
20130405,-1.96163716803577
20130409,-2.237524238418101
20130410,6.662171711879229
20130411,-13.326399587500672
20130412,5.219144580417157
20130415,-4.916216281008307
20130416,7.1764011706983535
20130417,1.4935549168397273
20130418,1.7933155374653964
20130422,-0.503658335307934
20130423,-3.121629310193496
20130425,6.032062293408831
20130426,2.8281922830767705
20130429,-2.8136912299493457
20130430,2.0105689830522997
20130502,-0.6602381310324574
20130503,-1.7865622217094517
20130506,3.434588369838564
20130507,-8.016701825216003
20130508,-2.2852169799309734
20130509,3.4596962937999045
20130510,0.022498774909008493
20130511,0.6955389903519726
20130513,-3.7473912348313467
20130514,2.7550745382914794
20130515,1.1212924159015745
20130516,0.9817526500668962
20130517,2.3068293938290543
20130520,1.4626429045546507
20130522,1.3022274992149439
20130523,-0.22903390089488496
20130524,-0.6037625906397355
20130527,2.137037168179642
20130528,2.075378463875596
20130529,1.8223287890443405
20130530,0.40958504043118227
20130531,-2.4752661251220878
20130603,2.369632072935148
20130604,0.03695563690008297
20130605,1.3242167387160337
20130606,1.4084644238750272
20130607,-4.625651957422725
20130610,3.7643123599189483
20130611,4.986520307409612
20130612,1.9883189138539885
20130613,5.339076959464867
20130614,-1.308961542513293
20130617,-0.8276577454220593
20130618,-0.5734594121939356
20130619,-0.06061206504672412
20130620,0.6720888018408857
20130621,-4.315157250698005
20130624,7.5524855798620045
