Date,BANG
20130102,0.3542897715929757
20130103,2.424043262369632
20130301,38.17719538346795
20130304,-6.891767648141836
20130305,-4.555771560486319
20130306,1.2197334611599948
20130307,2.09772494673551
20130308,-0.4549885706785407
20130311,2.9460161648743224
20130312,-0.9478404136087573
20130313,-0.5479329598344942
20130314,1.3043336002161492
20130315,-0.07965569738209932
20130318,4.181083754960551
20130319,-3.0930974289866144
20130320,-0.6820826655260215
20130321,-1.362133299132184
20130322,2.237949427071638
20130325,-2.8562037053978275
20130326,8.137211319146386
20130328,-4.346727853597937
20130401,-0.27744561863576855
20130402,-0.710058575278909
20130403,2.5795095104612003
20130405,-0.5182218098853912
20130408,4.605419353669115
20130415,10.340261907476311
20130425,4.150286740783545
20130429,0.2849589318404458
20130430,-1.8711314373494523
20130502,-6.64411022611149
20130503,7.471177863552327
20130506,-8.042966206798498
20130507,0.505900950046956
20130509,-0.01041550985932077
20130510,-0.38660965371277084
20130513,3.7327674723329225
20130514,-4.6630860161839855
20130515,0.4508245670156397
20130516,0.2814770912474463
20130521,3.090995176662675
20130522,-1.107033082014987
20130524,4.4002462866286525
20130527,0.10045210958914107
20130530,-4.709224811924657
20130603,10.090201650296924
20130606,2.7524030006587568
20130607,-0.06189880459891492
20130610,2.5702140915581717
20130611,-1.9963444774248165
20130618,-4.057916388317907
20130619,0.7572684050778979
20130620,3.7723051748338863
20130624,-1.1883910974990648
20130625,3.254647202159817
20130628,9.843212222623615
20130702,10.029360128044507
20130704,-10.01022869631605
20130705,-4.415497007264893
20130709,-4.57306920740788
20130710,-3.6484552477816607
20130711,-1.9940040908331065
20130715,5.211282567365501
20130716,4.506671682418082
20130718,-4.083876690293977
20130719,-4.77061717743125
20130722,-1.493671813267622
20130723,4.623078740068785
20130724,-1.4668681688722445
20130726,-4.175706846942439
20130801,3.797726385906101
20130802,2.959596988281181
20130805,-4.733939588555155
20130806,-5.947799576727586
20130807,1.3028902711753132
20130808,-1.9035355100034272
20130813,3.3210353700034076
20130814,1.2596651205364164
20130819,2.8354462954135706
20130823,0.8846972182688503
20130826,0.6875933252446005
20130828,-5.185668066281144
20130913,5.7487360839981685
20130919,0.23604113485884837
20130926,5.602829842401142
20130927,4.246273332740037
20131008,-3.927658920859299
20131011,-4.092026797953781
20131014,4.05474825589964
20131017,-3.926594826143734
20131018,-5.534614846455269
20131022,-1.972724745864283
20131025,3.2198798226471177
20131028,3.721889682986096
20131029,-5.703940355814284
20131030,0.5798971506089146
20131103,3.008136322473857
20131107,-5.76076841887484
20131112,3.7967228124949153
20131118,-4.186459081051238
20131119,1.0057347788352862
20131122,4.036223604896006
20131125,-3.9151896699332376
20131202,6.793614810910283
20131203,-0.03375904650230188
20131209,3.18629536339041
20131210,-0.17586022561678338
20131211,2.286575989963715
20131213,3.5043981477683253
20131218,-4.008752524729601
20131219,-4.183152068767532
20131223,4.907432493710051
