Date,GTNIND
20130102,0.45779849808826917
20130103,2.6560586090609024
20130104,-1.4242838358871586
20130107,0.17967103235061943
20130108,-10.094428386127245
20130109,-4.3188026662313295
20130110,5.217306090542274
20130111,0.15175988703497836
20130114,-10.365570959513889
20130115,-4.496275383284871
20130116,-1.5659330413932773
20130117,-0.35210084964049115
20130118,1.7400634504391017
20130121,2.7351225855023245
20130122,0.9587100530762172
20130123,-0.6792613418219025
20130124,3.654864847585796
20130125,1.6489144509410738
20130128,1.6424891681645848
20130129,3.8569139412272144
20130130,-4.766670065195655
20130131,4.5552840755274255
20130201,-4.749117539617581
20130204,1.8379281104071972
20130205,0.22788187722729203
20130206,-0.09858140349837735
20130207,0.9613535148504698
20130208,0.3755708463922076
20130211,2.0142589941184035
20130212,-2.166397144340894
20130213,4.8075855732965165
20130214,3.3106730871220167
20130215,-1.791329871709643
20130218,4.48863956546869
20130221,-0.9171841289476327
20130222,0.4623503627528189
20130225,-2.562474485412218
20130226,-2.189982170424417
20130227,-4.813393709592473
20130228,-3.526006632898249
20130306,6.199200714808274
20130307,3.653913399438318
20130308,7.284949508687401
20130312,-2.3410520813552598
20130313,0.31428698563066915
20130314,-2.4021978772728385
20130315,2.1985982254034573
20130318,5.818828732971114
20130319,2.111558545212339
20130320,4.190385075348459
20130321,4.148267274125165
20130322,-1.7822311707667133
20130325,-2.8401368148353026
20130326,-1.0203564183190226
20130328,-8.711680682184952
20130401,-6.325677013855557
20130402,2.733393801479095
20130403,6.48658395479796
20130404,1.8968703783636343
20130405,-1.2114815236862975
20130410,5.867363037558361
20130417,-9.170016816832751
20130425,7.702397390346116
20130507,-9.274352569703
20130509,0.4476376827299267
20130513,2.315957382805318
20130516,0.4869810436774239
20130517,5.020940189586758
20130523,-0.7722424383865901
20130530,4.12600559171643
20130610,3.2241403953998433
20130612,3.777183963753794
20130620,3.6506426779868892
20130628,1.9918855149087331
20130703,-5.309870518071849
20130705,-4.968165358124374
20130723,-4.249911931239789
20130731,-2.454527878003292
20130813,-4.1404397563341915
20130814,-0.016833990925406994
20130826,1.9417597722761033
20130829,3.1501206423968906
20130830,-0.5317043843327948
20130904,2.976946978519329
20130911,-4.354689107405911
20130912,5.736921194321125
20130913,0.396954090605503
20130917,-4.4947350356410505
20130920,-4.41394334748564
20130923,-4.345924983163274
20130924,2.8889840630129178
20130925,4.307467763889747
20130926,-1.3853423314583078
20130927,-0.1137888066697772
20131003,4.45727848959759
20131007,-3.9813951723209104
20131008,1.1365083961221318
20131009,0.7946344359789672
20131015,3.758217051200834
20131017,1.6952551056493976
20131018,2.8522243148967794
20131025,-5.253352869662986
20131029,-5.619145482222571
20131031,-1.497740879710511
20131101,4.706576985004035
20131103,-2.2693158038477246
20131105,-2.7992734801455788
20131106,0.02582603817007567
20131108,4.740498074080476
20131113,-5.694074388925872
20131119,-3.81654685032133
20131120,-2.8824542259644486
20131121,5.31981748335563
20140305,-12.42196387246815
20140311,5.765442616895378
20140313,-0.40615397038188294
20140314,4.107234629120024
20140318,5.273153613305463
20140319,0.5994070371331284
20140320,1.7026919639305427
20140321,-0.45336478971391214
20140324,3.43870284257893
20140326,0.4266565949697759
20140327,3.993482109571911
20140328,-2.774365179246992
20140331,1.2542346121859522
20140401,-2.6515821534767205
20140402,0.7231854967704621
20140403,3.4081494476863576
20140407,2.2853437398987353
20140409,-2.4016142281255957
20140410,0.7143879360963206
20140411,-1.6517186538449535
20140415,-4.697697388012428
20140416,-6.638350020225083
20140417,-2.5980210273156517
20140421,-2.2074650376209854
20140422,4.539052808560192
20140423,-1.636490673299784
20140425,3.934686006186661
20140806,-46.82427775387533
20140807,2.7070311505621056
20140808,-5.05326062759801
20140811,-0.44545619127584857
20140812,-4.771603042546476
20140813,-1.4277992664881896
20140814,-1.099651424081519
20140818,3.1356729707039657
20140819,1.5480050726474042
20140820,3.293998483951699
20140821,-4.620787703187835
20140822,-4.679719354292419
20140825,-0.47394061058691417
20140826,1.8601803576438645
20140827,-0.7416826809015586
20140828,3.0200999104143484
20140901,-3.018077748745949
20140902,6.3144780500096
20140903,0.31188535607082224
20140904,2.753540477408997
20140905,4.310824427298401
20140908,4.93421057062939
20140909,2.0162751222944086
20140910,-7.262611753871068
20140911,-5.212580479868951
20140912,7.927384476159344
20140915,2.0413310963633906
20140917,1.5066179556482293
20140918,-5.782082569569547
20140919,1.3168279923312347
20140922,-5.765864029488518
20140923,-0.04663859729619846
