Date,GAYAPROJ
20130102,0.821097356704954
20130103,-0.9760433394137631
20130104,-0.22905436491740516
20130107,2.8998638803281924
20130108,-0.16881469830218018
20130109,-0.16935680256236318
20130110,0.1113552384605685
20130111,1.3032893203176077
20130114,0.9924738129310232
20130115,0.2052419775331308
20130116,0.3650669227825687
20130117,1.2279151745073142
20130118,-1.406075242523697
20130121,3.5427614258174667
20130122,-0.9018618097742093
20130123,-0.3134201697023805
20130124,4.233875765326347
20130125,2.4466673809517836
20130128,1.5210632846998557
20130129,-2.3694255775934723
20130130,-0.5464387320445494
20130131,0.7203718339796683
20130201,0.6986056983881149
20130204,-0.2876241458499912
20130205,-0.9226650818505747
20130206,-1.6368289985070736
20130207,1.4174929074451825
20130208,1.304330899157695
20130211,3.101003074938008
20130212,-2.4839157622701125
20130213,-2.5699240296040298
20130214,3.5669661537896755
20130215,-2.0737674029807898
20130218,0.20195885164927407
20130219,-1.9035696182507018
20130220,2.941763284647124
20130221,-0.809394587464259
20130222,0.3550057648714904
20130225,0.628331156909733
20130226,-2.2929153354897363
20130227,1.1868811008917683
20130228,5.021491803731064
20130301,-1.266289737023505
20130304,-5.894365411599111
20130305,4.052497431536431
20130306,-2.183206448831253
20130307,0.6854857262044541
20130308,1.8774710976042448
20130311,-1.6461572563644893
20130312,17.9861518375443
20130313,-16.002009426437716
20130314,5.22418108707843
20130315,0.4571772895003513
20130318,-0.022086438639979833
20130319,-1.4880909300872946
20130320,2.667587312210782
20130321,-1.131458436213801
20130322,0.6900957943290715
20130325,0.13057197873452453
20130326,-0.1212158420441444
20130328,0.49576631988399633
20130401,-8.758550661072368
20130402,1.8983078855630848
20130403,0.6825281783904481
20130404,-0.39085159314635565
20130405,3.517294447093092
20130408,0.38921189073279927
20130409,1.4891433604456836
20130410,-1.576708185124915
20130411,1.1944194839229856
20130412,0.1256790349625425
20130415,-1.443914077132423
20130416,4.030748749891403
20130417,-1.6541014958023164
20130418,-9.130648717726222
20130422,-1.56803792115389
20130423,-0.8183669646514266
20130425,0.10026106210357302
20130426,3.115279884544518
20130429,-0.04390302528060752
20130430,-2.7760133819699195
20130502,-4.397625766179812
20130503,1.3061496063448381
20130506,0.9496051197163573
20130507,4.6113507602403185
20130508,-0.8548537687607678
20130509,1.7043951900179817
20130510,0.6779523900041906
20130511,0.4557966193686697
20130513,-1.396763810641404
20130514,0.9074017197588875
20130515,0.12209845476013337
20130516,-0.252408650558578
20130517,0.9775741451685669
20130520,1.447260689226393
20130521,-1.7673345200249253
20130522,0.10206908737995501
20130523,0.048961929523133385
20130524,-2.8927150570361384
20130527,2.4316168534990568
20130528,-0.8306143536991953
20130529,-4.133427776734188
20130530,0.22955928030170525
20130531,-0.1820645532061087
20130603,0.9687668201692666
20130604,0.03953839414592181
20130605,2.2367488332284338
20130606,-5.564645147486967
20130607,4.027849979652414
20130610,0.17583734852365995
20130611,-0.2655287531709041
20130612,-0.512300078066926
20130613,-1.2412120817304904
20130614,0.6268816313303697
20130617,0.9640375033363247
20130618,0.9006731691388667
20130619,-0.012762249939301418
20130620,0.06250084475979278
20130621,-0.45774250542581046
20130624,-1.6776826711067392
20130625,1.128596017224125
20130626,1.462758994285319
20130627,-2.6409783529332858
20130628,1.3040864783766686
20130701,2.610458590423228
20130702,-0.5962987779508819
20130703,0.9675397137140076
20130704,0.2916467757274925
20130705,-0.331749869078923
20130708,-0.40008600076192435
20130709,1.3419579888645798
20130710,2.935202445979261
20130711,-0.6095135243305264
20130712,-0.2058286516731473
20130715,0.7494191371699419
20130716,0.13766274055885286
20130717,1.0500293861304386
20130718,-0.3143078408776768
20130719,-0.009585721491412319
20130722,0.27844356059417175
20130723,0.9061873263443746
20130724,0.8671628974959669
20130725,3.6578450691375375
20130726,-12.904905639807792
20130729,5.41116658149171
20130730,2.2575687129163087
20130731,-2.5981043848649525
20130801,-0.4350077600667652
20130802,3.3003161082216095
20130805,8.917807798835257
20130806,5.627539308671631
20130807,-5.325312495184916
20130808,2.2756835750306452
20130812,-1.0176191664525733
20130813,1.8014794765027244
20130814,-1.6338084509439619
20130816,-1.4364446832632864
20130819,2.558611580009021
20130820,1.3014823676669094
20130821,-6.058721884461023
20130822,3.297815418188259
20130823,-6.2103154788127855
20130826,0.34524829693425607
20130827,-2.3708768554147577
20130828,-0.42408204592476634
20130829,2.0097318452784885
20130830,-1.625065294919079
20130902,3.183475132771246
20130903,-1.5196974998176058
20130904,-0.025453121286345137
20130905,-0.5242310043991802
