Date,KMSUGAR
20130102,0.8732861524156452
20130103,-2.6859066837998213
20130104,3.489296441625846
20130107,1.2144511902573956
20130108,-0.12765035458930893
20130109,0.4512131248643249
20130110,2.5755783064059115
20130111,-0.7716255574643828
20130114,0.10047317192826644
20130115,3.0997228640779975
20130116,-0.6779854833394474
20130117,-4.0317749449374825
20130118,2.4564636680752154
20130121,-0.7053551088165223
20130122,-3.8959877372715632
20130123,2.477330196972536
20130124,-4.343005321794005
20130125,3.3512954764402996
20130128,-1.9402553147374413
20130129,3.5702167442385226
20130130,-0.5136680241822583
20130131,6.755549375528662
20130201,-7.276172281659366
20130204,-0.19494935048554773
20130205,2.609258067980181
20130206,-6.426126120307234
20130207,-3.748778457412729
20130208,-0.5883370830742892
20130211,5.916025828460118
20130212,-0.4999282582078374
20130213,0.430296562058393
20130214,5.71101271899072
20130215,-1.3999076928360676
20130218,-13.17572446654794
20130219,-2.1124823223985842
20130220,-2.390071285313646
20130221,-1.2344200211182492
20130222,0.15164347486993277
20130225,10.486429209172469
20130226,1.3517282166772357
20130227,-3.7086997541355458
20130228,3.2933486731362684
20130301,10.19385295457004
20130304,-2.2760123451545704
20130305,-3.2227625698251607
20130306,5.696489273890171
20130307,-6.545446430243263
20130308,4.516860601629479
20130311,0.7753497983645649
20130312,-3.7190706451289155
20130313,-11.694720700342474
20130314,-0.6166912212925988
20130315,6.221748899489952
20130318,3.140344877348395
20130319,-0.7679017311194439
20130320,-1.403178892749282
20130321,2.746744763280561
20130322,6.407823128660602
20130325,3.5059946095768915
20130326,-16.036758967293483
20130328,-5.869212303397777
20130401,12.952761045660537
20130402,-13.355820334276745
20130403,-0.45135295120222696
20130404,-1.0823030891066625
20130405,-9.41446427407702
20130408,2.4687559841166253
20130409,5.538427391240297
20130410,5.087418948882989
20130411,-6.518690203356808
20130619,16.56346199855112
20130620,3.083932323299979
20130624,2.9391808616622708
20130627,4.010939653665378
20130701,4.146784329576782
20130702,-3.8609302891643695
20130703,-0.5500393003152063
20130704,4.34818808816576
20130705,0.0052575074642898095
20130710,1.5193056362973485
20130716,-4.595135563639844
20130717,-4.034103013084376
20130718,-0.03302192362230955
20130719,0.2039045826842141
20130723,0.5369275477548646
20130726,-0.4105611491296066
20130729,0.09042679882241977
20130730,-0.3986727666378372
20130731,-3.3226022332343863
20130802,-0.5799162990474167
20130819,2.9063215453564486
20130820,4.490367843663439
20130821,0.514202937030352
20130822,-1.081114799690797
20130904,-0.20288665102500802
20130911,-4.226862014848442
20130912,-3.2825643711414245
20130913,-3.4045256287215686
20130916,-3.586672345839143
20130917,0.4340356367518976
20130918,-3.6527387774885085
20131007,-3.012617837710743
20131008,4.955865623094868
20131015,2.5291505258059015
20131018,3.538454224978679
20131021,-2.6807640454149597
20131022,-1.780520242433063
20131023,4.128593303378681
20131024,0.07371352093739113
20131025,-4.219960863947143
20131028,-0.004916734827296772
20131029,3.0759319902540776
20131031,-0.5446788529717556
20131103,2.4911710753057177
20131105,1.8995195178730035
20131106,-2.280145233256782
20131107,3.059709636807727
20131108,0.12036476018924736
20131111,3.516667773029899
20131113,-4.668693277192875
20131114,0.31382607187785555
20131118,0.6022478415560377
20131120,-2.3086813118894156
20131122,-3.6217422490026294
20131125,1.081756722693908
20131126,2.693341563926068
20131127,3.6679090083670784
20131128,5.415217471568611
20131129,0.4580781635067923
20131202,-1.9938748640893005
20131203,4.8029718714211445
20131204,0.5964693895760422
20131205,3.83512574489123
20131206,-3.7378046108138836
20131209,-0.15901881033936646
20131210,2.8032454835849263
20131211,0.6810889867243741
20131212,0.20286024627793825
20131213,-0.646850300359542
20131216,0.08680471027587564
20131217,4.021896065560279
20131218,1.2028023835861623
20131219,5.148625740287377
20131220,1.1290122201402548
20131224,2.033310787449847
20131226,6.61819466977161
20131227,0.4774801897839926
20131231,5.679867383551399
20140102,-1.3384987192890396
20140109,-5.9154271955045985
20140113,-4.909271439138581
20140114,-4.3069275838527785
20140116,-5.218127066415843
20140117,1.9558180762110706
20140120,-3.9551386781762794
20140121,4.5586243626297005
20140122,4.783499403354576
20140123,4.8282118435986705
20140124,3.3503847505258557
20140127,-2.075359229946547
20140128,-4.83593566928871
20140129,4.938507793972535
20140130,3.7304198889054305
20140131,-4.482214583620593
20140203,0.8174566842242694
20140204,-4.389836644651812
20140205,-3.7198544132524383
20140206,-4.863430434522805
