Date,SASTASUNDR
20130102,0.97418025415719
20130103,-0.24289068539590397
20130104,-1.8403200180398356
20130107,-0.24941392591742073
20130108,-0.49429056370870916
20130109,0.19102084687941154
20130110,4.550684947189746
20130111,2.1500509702682327
20130114,-7.602468995870469
20130115,0.8987580582906874
20130116,-5.797037245039447
20130117,2.5121627180038493
20130118,2.313405411382642
20130121,1.3977694715986049
20130122,-0.5164672386069619
20130123,-2.5558100647411237
20130124,0.35299653895583605
20130125,0.11813903172009155
20130128,1.587121648861127
20130129,6.091365762648236
20130130,-1.5992961517775202
20130131,0.6036920434403102
20130201,4.434857137573151
20130204,2.5994118078317423
20130205,-1.5483773238131213
20130206,-1.6251280501170042
20130207,-1.295208862530425
20130208,-3.6138072954139515
20130211,-3.5606577798352324
20130212,2.1201327059245734
20130213,3.757185256425644
20130214,1.4784763472227593
20130215,-2.4345793861829046
20130218,2.553474620471185
20130219,1.8196503771541028
20130220,-0.4313720676057011
20130221,-1.1472413437301288
20130222,-1.907083509080055
20130225,3.161068410877493
20130226,-1.7138345061762545
20130227,1.7064085285448027
20130228,-0.22145191097017733
20130301,3.011765286461851
20130304,0.4829859129275542
20130305,-4.418118848458797
20130306,2.4310460935216973
20130307,3.0526394973015814
20130308,0.5609224723017308
20130311,1.1524525008420805
20130312,-0.2202815255453241
20130313,-1.4446040982787633
20130314,-0.42176297640299837
20130315,-0.6438000392164445
20130318,2.808527300261792
20130319,-1.122422796003755
20130320,-1.2621189604498573
20130321,-10.121572556759398
20130322,2.8765487601033577
20130325,1.12727473013359
20130326,0.16461568913620644
20130328,5.91516300369517
20130401,2.800704389970111
20130402,-0.809051484429901
20130403,-1.1560834331040408
20130404,1.1806597914500971
20130405,-3.9266067557934825
20130408,0.44438150983100355
20130409,2.0576229623545768
20130410,-0.999257857047751
20130411,-4.776972554059095
20130412,-1.8463098599592174
20130415,2.4930311181115843
20130416,-2.936696424033992
20130417,0.7224732363196673
20130418,2.8188969376496207
20130422,-2.511417133994342
20130423,3.613553796350807
20130425,0.37944216462057445
20130426,-0.013203449718861494
20130429,-1.3823536394898293
20130430,3.5113369661106733
