Date,LAMBODHARA
20150204,-0.23597948336461064
20150205,4.08267382757023
20150206,0.6563960688451627
20150209,3.7295059461993088
20150210,-1.62312310581725
20150211,4.044006381894698
20150212,3.5656496586183106
20150213,3.29384108555932
20150216,0.211856870105767
20150218,-0.08688309283324491
20150219,-0.1748786020136481
20150220,0.8595281733852203
20150223,-0.35083082630894113
20150224,-0.05657582745353218
20150225,-0.36013620965413234
20150226,-1.468192642398152
20150227,0.8778244838605536
20150228,-4.457194557984414
20150302,2.033467517072912
20150303,1.60797972223148
20150304,-1.9985464467296663
20150305,0.33962280342742646
20150309,-1.3398925335423728
20150310,-3.7711989142533446
20150311,-2.1355459631912517
20150312,1.697482760507605
20150313,-4.367130883236772
20150316,-3.272899154799825
20150317,-3.3354271517787146
20150318,-1.2029685996360524
20150319,-2.340392897308834
20150320,-2.1411497886657522
20150323,1.587806086234519
20150324,-1.5273213958821352
20150325,1.035106826225628
20150326,-3.3122837734598285
20150327,1.6882531479003993
20150330,3.1817607617604455
20150331,-0.7240545255328872
20150401,1.8143864395728881
20150406,6.416281215798346
20150407,4.008265772764612
20150408,2.397732396162637
20150409,-0.9229953136541147
20150410,2.0076517247466907
20150413,-0.7033199612223325
20150415,0.510385806395315
20150416,0.2415124881843711
20150417,-7.180325065209012
20150420,-2.333174037442413
20150421,1.62129812856696
20150422,0.008232377248674178
20150423,1.653543115071981
20150424,-7.233972492808399
20150427,-22.906229294761996
20150428,-8.01815596969206
20150429,5.235752723286407
20150430,0.2035716568415411
20150504,1.395621783424939
20150505,-19.44285516221713
20150506,-1.5743015635576627
20150507,-4.070014635112907
20150508,2.57468269402243
20150511,1.2620596561054211
20150512,-1.2176182285322381
20150513,-1.3403197398711737
20150514,3.3869062815673185
20150515,1.3254741190028974
20150518,1.1159984857293046
20150519,-19.907523721287586
20150520,-17.7847149575607
20150521,-20.240972762979247
20150522,-8.3794941346625
20150525,5.390135719160716
20150526,-10.034204212654558
20150527,-8.92611091154414
20150528,7.567108237943197
20150529,-8.735998082292294
20150601,-1.4769787578101652
20150602,-1.626547253725115
20150603,-11.06411070910909
20150604,-1.760241631907673
20150605,1.6163413264355124
20150608,-13.514252403619219
20150609,-14.732194379297292
20150610,16.9675912742961
20150611,-10.566068646576595
20150612,1.4175791213374167
20150615,2.984849964282833
20150616,-18.462155208282258
20150617,1.488349313524906
20150618,-0.6976111108129232
20150619,-1.6354749950167728
20150622,4.4151654012951775
20150623,3.828382737634652
20150624,5.207831401927814
20150625,2.9182019440577833
20150626,-11.432954715370855
20150629,-9.100450342472605
20150630,0.10743644199820901
20150701,5.488325816158992
20150702,-7.388554869953748
20150703,1.4676536143489671
20150706,-4.688108385360079
20150707,0.2719675186074387
20150708,2.605187816731305
20150709,-5.018047332711866
20150710,1.5512995052403922
20150713,-3.1484179768323495
20150714,-0.39626849119113516
20150715,0.9446385018925636
20150716,-0.33814748934021066
20150717,0.6454708389635183
20150720,0.6238044842294486
20150721,0.865087923828803
20150722,0.3226509823597169
20150723,-1.3427125215010163
20150724,0.3254287165265587
20150727,-5.4152902080772
20150728,0.31182715006921014
20150729,1.1517660944255426
20150730,2.7964776437599195
20150731,2.7069701277846496
20150803,-7.665018972032149
20150804,2.3036080152526073
20150805,5.934086294036403
20150806,2.4566414366556195
20150807,2.586586829117175
20150810,3.2509297989803705
20150811,-10.80828634127988
20150812,-6.943617046117135
20150813,-8.934944406408272
20150814,2.378406859547045
20150817,1.3831726061569156
20150818,2.387137757159927
20150819,4.551268053728291
20150820,0.5221794265418761
20150821,1.199172016714168
20150824,7.074862664820028
20150825,6.415300142803044
20150826,-0.17164809506854742
20150827,-10.245554306826726
20150828,6.564255318742213
20150831,6.368024412854339
20150901,2.2061548131009983
20150902,-2.1540986773154387
20150903,-1.7252680942090577
20150904,-1.3043901716563628
20150907,-3.7233534630345977
20150908,-10.227630701199663
20150909,2.480168177720903
20150910,5.068862032816407
20150911,2.547615930219677
20150914,1.2592581139700696
20150915,-0.6282179461196694
20150916,-13.41274876661808
20150918,2.5551206997811784
20150921,1.6646031198330444
20150922,3.977901187846559
20150923,2.293805408663232
20150924,1.7023096784590017
20150928,-0.016667789823387902
20150929,-0.3168016428747468
20150930,0.8267416026468413
20151001,-13.887617942606205
20151005,-1.3990806243201075
20151006,11.304243558082504
20151007,2.542791055622263
20151008,-0.9959116271489962
20151009,6.591525333191739
20151012,0.9669260391062288
20151013,1.3541312425068242
20151014,6.953913499175665
20151015,48.99842378820741
20151016,2.053021882835311
20151019,1.4053635558400466
20151020,0.1674856016385882
20151021,0.020964604134360215
20151023,6.452722461544802
20151026,0.8880957072708073
20151027,1.1963825243241026
20151028,-0.26083808165363526
20151029,-0.3809730824299361
20151030,-0.6818775106976807
20151102,-0.40406035611404795
20151103,0.5544842280805892
20151104,-1.1732469942295836
20151105,1.7930383171042612
20151106,0.12545663314822275
20151109,0.03350956090792884
20151110,2.113725395798347
20151111,0.5165126253065233
20151113,4.300298122538658
20151116,0.09639174882869878
20151117,1.0256188401564286
20151118,3.417048963230372
20151119,-3.7121417816106197
20151120,0.025720635173419937
20151123,-0.9626989482023454
20151124,2.1093303694951357
20151126,1.3597942934528378
20151127,-0.1923089136620924
20151130,0.17947971641853955
20151201,3.296934442754866
20151202,9.54870923583984
20151203,-8.265171992162536
20151204,-3.1531479863096936
20151207,-1.9802453257626556
20151208,2.024212814904556
20151209,3.4754406907785804
20151210,1.8399213111088062
20151211,-0.7779994474696735
20151214,-0.06816339401382676
20151215,1.5297139442673737
20151216,0.02906252717050764
20151217,-6.168069335786818
20151218,2.3523626313248305
20151221,-1.3219582045492246
20151222,8.992615369159079
20151223,0.9331951519394135
20151224,3.840664056469792
20151228,6.4345277567974835
20151229,3.5859939729083945
20151230,2.9962593998768883
20151231,-0.3054370098921424
20160104,-3.9217035114169354
20160105,-6.282052672732561
20160106,4.078247684968871
20160107,0.5640271708138651
20160108,1.1148988685295353
20160111,2.4313104094521685
20160112,-7.428825974984147
20160113,4.144183055741353
20160114,3.292804445607741
20160115,4.496560268158385
20160118,11.179500668073407
20160119,12.048260004282394
20160120,7.7246373915968345
20160121,-7.592066974487812
20160122,1.9945276378892567
20160125,-0.5558108049612409
20160127,2.856990312189712
20160128,-3.5550807176279426
20160129,2.94293920289439
20160201,1.1850657548550274
20160202,2.535272723472468
20160203,4.11699421820295
20160204,-3.215477679368493
20160205,-13.2679132308082
20160208,5.3560330248584345
20160209,-2.9734015391816024
20160210,1.3907783509803093
20160211,-0.34545274259517456
20160212,13.200576814582645
20160215,-2.5896375532455784
20160216,-5.661257434022914
20160217,-0.8274680327172875
20160218,3.0103599679278634
20160219,-1.7346893500954037
20160222,3.095154493027228
20160223,-3.663911241888803
20160224,1.284885554428576
20160225,1.615615687984827
20160226,0.10977822401651166
20160229,1.3925338899650093
20160301,3.2396485614990875
20160302,0.565105894756328
20160303,1.5019476913232295
20160304,-0.36327482810053946
20160308,0.6539319217933066
20160309,0.6952931133597611
20160310,0.3104753592025524
20160311,-19.99504547444683
20160314,-15.43846201042952
20160315,12.177724735053314
20160316,-5.225125898490252
20160317,1.5376856577355023
20160318,0.7768093084849541
20160321,2.341220872534414
20160322,-1.6170503777287137
20160323,2.894803712574214
20160328,3.672366544412437
20160329,3.1993488954126956
20160330,-18.537866350343513
20160331,-19.492763527038235
20160401,7.341833313648193
20160404,9.734497991146405
20160405,4.04174389552489
20160406,0.8142096726271807
20160407,2.906417315501778
20160408,3.1870781875356373
20160411,0.837811602305441
20160412,0.31943951466782383
20160413,1.385271793661491
20160418,4.076834689294859
20160420,-7.500553777506493
20160421,2.127134744101915
20160422,0.08597502628626935
20160425,0.6208461657486511
20160426,0.15410237564288728
20160427,0.21474346700484476
20160428,0.8104643117790276
20160429,-2.307386071691393
20160502,1.6406510880061784
20160503,-0.23371135879779714
20160504,1.8538032605707253
20160505,2.00695247562746
20160506,1.545143335983168
20160509,0.7025731116201974
20160510,0.6542760389881952
20160511,2.139156572567594
20160512,-0.6104769751055452
20160513,1.736935753852766
20160516,3.252494466521994
20160517,2.370383789895661
20160518,-1.9973913662119307
20160519,2.644214013661272
20160520,1.1521773549058705
20160523,-1.547394183308144
20160524,0.15067031673852938
20160525,0.6300790913733396
20160526,-0.4751273708371186
20160527,0.3698009034266846
20160530,1.142330980925839
20160531,-1.269713280860265
20160601,1.127631647411768
20160602,-16.568376781823883
20160603,2.2321208868145206
20160606,3.451167481503615
20160607,3.2172675270650846
20160608,2.6044793385123617
20160609,-4.711664923474543
20160610,1.9611937744120154
20160613,0.7922226194334145
20160614,-0.7167775466174267
20160615,0.8955896096367495
20160616,0.6996031659943035
20160617,1.5894707194698183
20160620,-0.14448149814593497
20160621,-4.251485761169268
20160622,0.06236812434337513
20160623,1.7849835041868884
20160624,3.213249811920469
20160627,-0.38514901777775945
20160628,0.48204273504438916
20160629,0.46426678843493474
20160630,0.9456482954860511
20160701,0.4031150714065225
20160704,-0.35337706174922107
20160705,0.20962200313906632
20160707,0.38542626777778627
20160708,1.758279259370265
20160711,-0.780476580597535
20160712,0.15761605978557447
20160713,-0.07938240024527754
20160714,0.6749165736385875
20160715,0.8284490956506801
20160718,-0.3622607980104487
20160719,1.4265379406814047
20160720,0.8181898763736358
