Date,BHARATFIN
20130102,1.167830079974095
20130103,2.903415202019032
20130104,-1.404089247976911
20130107,-2.726819400909266
20130108,-1.125770637954168
20130109,-3.247793021733066
20130110,-1.4568684353389978
20130111,1.9062444408405443
20130114,0.7586483125149229
20130115,4.46873493147204
20130116,2.0482067752010065
20130117,0.27545636646616645
20130118,-2.6551111909448877
20130121,-2.686702328758182
20130122,0.571962851939285
20130123,0.9753124913264524
20130124,2.9802744276386366
20130125,-1.9607662825032588
20130128,3.286109317442897
20130129,4.68798901711876
20130130,-3.324255567327529
20130131,3.9072505769700054
20130201,0.1293652039021279
20130204,1.1115211398658567
20130205,0.8285609051769008
20130206,1.7113610976457392
20130207,2.7262725998231665
20130208,5.355279245720044
20130211,-10.413106380927488
20130212,1.0729340708094637
20130213,3.0009167424596113
20130214,-0.18124921976197816
20130215,1.6141423600608833
20130218,-3.755351847017552
20130219,-0.7303948406925351
20130220,-1.0790947825938253
20130221,2.0405800417965065
20130222,-0.23932721832720155
20130225,0.07648956739850143
20130226,1.6712399085428769
20130227,-0.8734850024634668
20130228,0.9272230607938869
20130301,-0.6004511833074258
20130304,-1.3109650191669906
20130305,-0.592679276139159
20130306,-4.71966692583311
20130307,-1.195577721960841
20130308,2.648325053851739
20130311,2.2402629545396002
20130312,-0.21305937740449893
20130313,1.533225692903486
20130314,0.5882129218930502
20130315,0.41852091927481194
20130318,-4.0863803224042226
20130319,-2.113623950418388
20130320,3.0525013068649494
20130321,9.116669233680005
20130322,-3.7391945813095955
20130325,1.3576521627079048
20130326,1.463267803363978
20130328,0.4872255748543155
20130401,-2.311515721625952
20130402,-2.3146768696960045
20130403,0.5255799736078226
20130404,2.07585130887122
20130405,1.0282913841997128
20130408,1.240879252934753
20130409,-1.060383038134954
20130410,1.4982243161183546
20130411,-1.6206526448815828
20130412,0.5212588026750256
20130415,-0.866133006669612
20130416,0.7763260522934206
20130417,1.2997564919789792
20130418,1.4690172476563292
20130422,-0.8675571092399295
20130423,-4.217144918507076
20130425,2.771847617553994
20130426,-2.8000111509639813
20130429,-0.2870914912492837
20130430,5.165669560016551
20130502,0.39046101235617936
20130503,2.4394637986075334
20130506,-4.704133183791882
20130507,4.766309186970004
20130508,-0.3981115953787693
20130509,-1.9440307859310357
20130510,3.4634001427826044
20130511,-1.3312825618330932
20130513,-0.19787213912170465
20130514,2.6196371355328196
20130515,2.444821869357857
20130516,2.3947264304699796
20130517,1.9741504839025503
20130520,0.4155910097927382
20130521,2.497954292786853
20130522,4.898027283456438
20130523,6.864570557202098
20130524,-1.1237170853659435
20130527,-0.9490159250299155
20130528,-11.194988875895326
20130529,3.0946484625033945
20130530,3.0410868421189283
20130531,-3.0068141624280162
20130603,-3.616779203695973
20130604,-4.880572195142579
20130605,-3.2427731125360006
20130606,0.3128660282534301
20130607,-2.7424315130013497
20130610,-2.3642105763906898
20130611,4.8550059382925115
20130612,5.41569224803575
20130613,2.317945753228153
20130614,-1.395258932003312
20130617,1.7521599135457162
20130618,-1.545663863527002
20130619,0.5231745973822124
20130620,-0.1391196028145152
20130621,-0.06719233912778894
20130624,2.1010655839115984
20130625,2.763378189018908
20130626,-0.6121983582956321
20130627,-0.8631257782855646
20130628,0.21725245415699135
20130701,-2.613029121630876
20130702,3.0062294084938137
20130703,-3.9349978342187635
20130704,2.3433543934509773
20130705,-1.674541441534393
20130708,1.057575979056636
20130709,0.2799098499319469
20130710,1.1728352449822448
20130711,1.4699929068706528
20130712,1.510312335504437
20130715,1.1552096933954235
20130716,0.5701343848106752
20130717,4.633191414383286
20130718,0.02755030246117185
20130719,2.0873510517500167
20130722,0.6452374788030054
20130723,0.35592556267309805
20130724,-1.9267730963274519
20130725,-1.943913485673674
20130726,-5.774375169434573
20130729,0.5833745003191901
20130730,-4.935883496893885
20130731,-3.3101650751067653
20130801,-7.725918699878535
20130802,-3.034026360100028
20130805,-6.978606906336731
20130806,3.5636547651269392
20130807,-6.912673467720725
20130808,3.4951772812939197
20130812,-4.671937749518555
20130813,4.3635005969756175
20130814,4.201413425056833
20130816,2.3648884805681956
20130819,-0.5411553098490549
20130820,-1.3536883732079987
20130821,-1.3643065868751223
20130822,1.2618150322909838
20130823,0.5360824382258192
20130826,1.2390098523457058
20130827,-0.16050902798177624
20130828,-3.245201304598536
20130829,-0.3293183885756963
20130830,2.392107194292447
20130902,-1.9116064419504635
20130903,-13.056291071200391
20130904,6.323903576475555
20130905,-1.7343497026483687
20130906,1.8515193926185953
20130910,-6.092868200458769
20130911,2.6398021091506862
20130912,2.479983917246303
20130913,4.644576216248155
20130916,1.6965939496946179
20130917,2.8328270090941414
20130918,-6.933963462428267
20130919,-0.7509660914366214
20130920,1.2035912452474469
20130923,-0.21691529744113502
20130924,0.38626440916977584
20130925,2.3927022181400552
20130926,0.30107098231161833
20130927,1.0905927299734417
20130930,-1.8594828264400984
20131001,-1.6207941114577098
20131003,-2.016287581807526
20131004,-1.0290762029380174
20131007,1.758509685663918
20131008,-0.7938068602697153
20131009,-1.3721402487569283
20131010,-0.4913024199772731
20131011,-1.676618729645338
20131014,-0.4430611381239943
20131015,1.6414266077280102
20131017,0.20300969619474818
20131018,2.098404478420359
20131021,-2.169647469366184
20131022,-6.071052719108679
20131023,2.6407253399402815
20131024,-3.3553605103087203
20131025,1.515078122903661
20131028,-0.01647722617391767
20131029,2.2817196933958455
20131030,3.1404589782632732
20131031,-1.9508561251438077
20131101,1.9971647733148967
20131103,0.8785875975963459
20131105,0.3102740375620586
20131106,-1.4582590885451503
20131107,1.9074032046516838
20131108,-1.5716771583836064
20131111,1.0143681165769691
20131112,3.270351099218383
20131113,-3.415392414911686
20131114,-7.572540766710588
20131118,-13.537634653615108
20131119,4.72697588815819
20131120,2.507752091804362
20131121,-3.8428477331046476
20131122,0.9363247758208437
20131125,4.024494422846088
20131126,-4.264595993013927
20131127,1.598414162339683
20131128,1.680925223035229
20131129,1.3021954904870137
20131202,0.03027822208964981
20131203,-4.979183606155064
20131204,4.621201021571075
20131205,-0.432371952449878
20131206,1.9748557599602505
20131209,-0.15902612224896506
20131210,1.3164861827764693
20131211,-0.540267784823878
20131212,-3.929178599183848
20131213,1.9675002768533603
20131216,0.25881211430905704
20131217,-1.7288261952918482
20131218,-0.05796510195198512
20131219,-0.5711533459555502
20131220,-1.9251290016054394
20131223,-8.60837983847855
20131224,-1.9582347188005194
20131226,4.671525177090171
20131227,4.4849633254919095
20131230,-1.7905503844887642
20131231,3.2472113743767865
20140102,1.3808935806230918
20140103,2.247175226532889
20140106,1.1810471503960376
20140107,2.109738049954384
20140108,1.2512185568707075
20140109,2.1843711974806332
20140110,-0.49420033680445297
20140113,1.0700256170077695
20140114,-9.909986807457875
20140115,-0.6089768515836276
20140116,2.6215227970715578
20140117,-3.2565187097751984
20140120,-5.44626154298218
20140121,-1.3617059427920992
20140122,-2.074573639289163
20140123,1.9098016434631144
20140124,4.117026215607762
20140127,-2.3190622549646855
20140128,-0.1607489152272376
20140129,3.6144791487855223
20140130,1.169557758668212
20140131,-2.611388126572388
20140203,2.2945618005754316
20140204,-1.552320160038823
20140205,0.7149886254158678
20140206,1.0710248108366762
20140207,1.2586740159132144
20140210,-11.557633447988906
20140211,2.7206219683512565
20140212,0.27056384281928647
20140213,2.156330852127035
20140214,0.6510729179717657
20140217,0.31217735823687354
20140218,0.3863363667983546
20140219,-0.3257577872974118
20140220,1.4446449462475317
20140221,1.0397407934731333
20140224,-0.1960875863715541
20140225,1.4375563168897578
20140226,0.32641543472563583
20140228,-0.24738227549447578
20140303,-0.5705914703703623
20140304,-0.2282238775586618
20140305,-0.17469712040171204
20140306,-5.771129082023915
20140307,5.0326777813430805
20140310,1.3854528878729397
20140311,-2.815058547495358
20140312,0.1276794287199315
20140313,2.007352141482845
20140314,-0.13289591327690886
20140318,0.6227368138146256
20140319,1.035425060321237
20140320,-2.501974815771214
20140321,1.5672091999573405
20140322,0.6342460861731356
20140324,1.4061240396577241
20140325,-0.44098098963949106
20140326,-1.2841253554221521
20140327,2.0081543383182443
20140328,-1.2155317271385742
20140331,1.3027831225398538
20140401,-5.035928356423595
20140402,-7.326277305716667
20140403,-5.271516600715041
20140404,2.6088678431704957
20140407,-0.8844574233492495
20140409,-4.738332605087859
20140410,4.715847167100216
20140411,1.0816831367259394
20140415,2.099683257498145
20140416,-4.687139412931375
20140417,-3.8160874438349777
20140421,1.321050196968931
20140422,-3.50176070283111
20140423,5.220113118299615
20140425,2.024373707400479
20140428,-0.14265069949814105
20140429,-0.5843290608754113
20140430,4.391816538588667
20140502,2.548592222740431
20140505,3.122554478815951
20140506,-4.730550577072082
20140507,0.7930282555237923
20140508,0.6051655620055691
20140509,2.7974764408515203
20140512,2.3682307235540176
20140513,0.3520687803273881
20140514,-1.2176764943279477
20140515,1.1002448841936436
20140516,1.1217216153539433
20140519,0.03765549389530687
20140520,-0.10330776840782763
20140521,-8.051466487271954
20140522,1.51171908630775
20140523,6.648376247929898
20140526,-1.808496567856882
20140527,-3.0856209237179364
20140528,-0.492983657172404
20140529,-2.536800446721716
20140530,-2.651559549522683
20140602,-1.3228017935007488
20140603,4.415109870469014
20140604,4.2849139528047
20140605,3.7278481295177057
20140606,2.441848274829192
20140609,2.2993054358585
20140610,1.1568452123679642
20140611,-1.052639560577834
20140612,2.7682386678297743
20140613,1.0727916359735437
20140616,-2.1359686855722506
20140617,2.3640509325788583
20140618,-1.8948407401235554
20140619,1.530474587772321
20140620,1.3375715893778435
20140623,-0.46396059670552825
20140624,0.524047181441774
20140625,-1.187447795943244
20140626,-0.03531544943832221
20140627,0.9680022418213607
20140630,1.3736797911913343
20140701,0.20024905301819507
20140702,1.1918869924670428
20140703,1.3894771100319543
20140704,1.1157789894486747
20140707,1.3674737757012005
20140708,-3.0937423059520373
20140709,-2.42180661733341
20140710,0.22661408358138457
20140711,2.169286951137833
20140714,-5.623278783998993
20140715,-2.25294026099412
20140716,3.242310894147388
20140717,-0.14237032831758856
20140718,-1.0844327127439604
20140721,1.6031595724389516
20140722,1.6718490306801301
20140723,2.1085866258512214
20140724,-0.35471574927961425
20140725,-5.617304787158601
20140728,2.1128548883077047
20140730,-2.0666861827281453
20140731,0.7119411242834703
20140801,-1.110616732109157
20140804,2.5121149101103315
20140805,1.2877408348139563
20140806,-0.550320969597395
20140807,-0.2882561171654325
20140808,0.2753784015007832
20140811,-0.14176773396289333
20140812,2.73139903204586
20140813,0.5665845873319375
20140814,2.4628432633979616
20140818,-0.19099879336232295
20140819,-0.297265963688367
20140820,0.28942747457453755
20140821,1.2434772228574889
20140822,0.696724419516916
20140825,-0.911485967916316
20140826,-1.4832418423432638
20140827,-4.250278878500682
20140828,-2.04038434220712
20140901,-0.19962514514032303
20140902,0.39884822647844054
20140903,-1.7012561133423816
20140904,-3.580269982838951
20140905,1.4565323039316689
20140908,-1.1303681697678085
20140909,0.05440014354276945
20140910,2.6699516338276847
20140911,-2.7262305098602098
20140912,2.0971220989275796
20140915,4.227470755439254
20140916,0.5828963585744198
20140917,-1.304784575060425
20140918,2.202999571042959
20140919,-1.446255644511879
20140922,4.410227015199137
20140923,2.69511314206535
20140924,-1.187564743175248
20140925,-0.8451217817230772
20140926,-1.7515781774688084
20140929,-0.053864018823558624
20140930,-0.7912004383121094
20141001,2.1710634418454617
20141007,1.431449185600525
20141008,-2.4848433899672675
20141009,-2.3296145709903073
20141010,1.5537320765067841
20141013,-0.8126519025925094
20141014,0.6531092715419287
20141016,1.2098169079275158
20141017,-2.267950599134277
20141020,-6.7648686008270325
20141021,-0.5806352372462147
20141022,2.019194363857646
20141023,-0.4329911449323982
20141027,-0.2805746615236557
20141028,1.965956751836513
20141029,1.2127341050889657
20141030,2.565234203700906
20141031,-1.862589656399412
20141103,-6.747932024489425
20141105,0.7171983677453256
20141107,-3.543331345828753
20141110,3.036694025061569
20141111,-2.9088979357916314
20141112,0.2254590150813099
20141113,1.194780201192848
20141114,1.2082464184829709
20141117,0.19586078513375327
20141118,1.9731999202724029
20141119,1.7379217809994179
20141120,1.827765637890986
20141121,1.1665296685546012
