Date,TATAINVEST
20130102,0.5491403903020671
20130103,-0.9908537971897818
20130104,1.639399612360453
20130107,0.7843118782963465
20130108,0.25509416127245577
20130109,0.5560576633691127
20130110,0.28259507864954586
20130111,-0.6047077809382891
20130114,1.147874303355596
20130115,-0.5151691931716178
20130116,-0.5292073345264123
20130117,0.20874747281952039
20130118,-0.2070527691508683
20130121,-2.479166214882578
20130122,0.9275774077888359
20130123,0.47516145324941816
20130124,-0.3036831853700227
20130125,0.054574034941882066
20130128,0.5039934511364046
20130129,0.32763041403380855
20130130,0.14933146065154812
20130131,-0.2072013667656637
20130201,-0.42548275908763966
20130204,-0.4561361080641221
20130205,0.08754876226885777
20130206,-0.17729067164881568
20130207,-0.5661755965199489
20130208,-0.6527480110509124
20130211,0.1327353782657364
20130212,1.2546319184040842
20130213,-0.40169087312963836
20130214,0.5877916304621681
20130215,-0.5644497528934794
20130218,-0.10216218059919246
20130219,0.8767525443220004
20130220,0.2295337450752665
20130221,-1.0316705235826042
20130222,-0.10776589398630279
20130225,-0.6252738160039647
20130226,-1.0433758268182265
20130227,0.06424137000997196
20130228,-0.941102235300628
20130301,-0.13709535976526277
20130304,-1.3621576167784353
20130305,0.7936552066201037
20130306,0.5926448230358214
20130307,-0.9322569402160403
20130308,1.5787703853908805
20130311,0.15048417074379375
20130312,0.5553713030071288
20130313,-0.6748648538157441
20130314,-0.23014805979674408
20130315,-0.4461340292617007
20130318,-0.09342255702433172
20130319,-0.9847283946686743
20130320,-0.39261367221436894
20130321,0.11460498134186281
20130322,-0.5023758533044393
20130325,-1.2682521394853925
20130326,-0.2365736472672193
20130328,0.5028368810851145
20130401,0.49478331946801823
20130402,-0.6442891762657106
20130403,-0.2887112882425389
20130404,-0.1544725733906136
20130405,-0.0309021938650766
20130408,-0.07742960263254145
20130409,-0.0840103286845586
20130410,0.47988746286477757
20130411,-0.5610128156932788
20130412,0.18739727917621773
20130415,0.5667987838363523
20130416,0.14026499181266922
20130417,0.33233353892714224
20130418,0.24837523066123657
20130422,-0.5874775888145687
20130423,0.5707364416242008
20130425,0.2658025478161964
20130426,0.06309025849483296
20130429,-0.16865500017302826
20130430,0.0797948785848478
20130502,-0.37734051938014623
20130503,-0.6948950004668831
20130506,0.5899232605373461
20130507,0.6444196869230265
20130508,0.32705576057693087
20130509,-0.4044249223821707
20130510,0.23818090609210646
20130511,-0.4668696674939476
20130513,0.2367857836692585
20130514,-0.09236295579948256
20130515,1.114446042247187
20130516,-0.10356266420695809
20130517,0.22189178474425586
