Date,HARRMALAYA
20130102,0.8075317549956321
20130103,0.11818396254439534
20130104,-1.0739170131985452
20130107,1.868651610247473
20130108,1.2625313549039197
20130109,-0.03276138830688429
20130110,0.04847564530326709
20130111,0.4675647659454275
20130114,1.5319307833778533
20130115,0.23616429296477734
20130116,0.7741220582118267
20130117,-1.6055479628270821
20130118,-0.8351699823333573
20130121,0.501848285041004
20130122,-1.0699655955690595
20130123,-0.24896260335754938
20130124,-1.1934203337579616
20130125,1.3922841785976297
20130128,-0.2158654050175357
20130129,0.48159751978485243
20130130,-0.17205707117351182
20130131,0.4355919417422868
20130201,-1.845708986883904
20130204,0.5413730564642276
20130205,1.3063101591219544
20130206,-0.1531600773503945
20130207,-0.6443617020719516
20130208,0.027208653082721357
20130211,-3.564379175051889
20130212,0.6950946533794702
20130213,-0.9644256233427421
20130214,-1.89709634886813
20130215,0.15792294402608764
20130218,1.7820136218469027
20130219,-4.807929579185175
20130220,-1.9619625608044222
20130221,1.3458042516533593
20130222,-0.25862173200797706
20130225,0.5931147554074785
20130226,-0.7127449296082404
20130227,-1.5901128584558315
20130228,-1.1753491600286081
20130301,0.74858639282384
20130304,-0.7693458212210746
20130305,0.5983360898767355
20130306,2.1482916138451666
20130307,-1.034550348342667
20130308,0.6711629968770026
20130311,2.362639451223102
20130312,0.06196245626255581
20130313,-0.34330314797074557
20130314,0.7168156220735193
20130315,-0.5740752592167718
20130318,-1.852082682324478
20130319,-0.42737248169227726
20130320,-1.958671179454257
20130321,-0.6674277267777737
20130322,0.29680278606042765
20130325,2.7049547329143415
20130326,-0.3220062687190819
20130328,0.922284390576213
20130401,4.309931721470969
20130402,-2.9634985578826996
20130403,2.6665194724147234
20130404,-1.0196075965068467
20130405,1.0104016197965744
20130408,-0.3215901846444695
20130409,-0.9544693478167008
20130410,1.6072172214085305
20130411,-1.334141262489049
20130412,-1.7232908518763717
20130415,1.6329007804737103
20130416,-0.8269088034767214
20130417,-0.22978727860498943
20130418,2.0620949001670983
20130422,2.3207534121637754
20130423,-2.5661775718399835
20130425,-0.31040492106350537
20130426,-0.7672223240145822
20130429,0.5346180943099662
20130430,0.5824519165373794
20130502,-1.2333874376763252
20130503,1.960182028875089
20130506,1.85584091778115
20130507,-1.1059516273180527
20130508,-1.4230784451486647
20130509,1.0330313101878001
20130510,-3.2226422874045437
20130511,-0.10719590826382819
20130513,0.8084136366062489
20130514,0.3868737044027198
20130515,1.671577411367781
20130516,0.50070062564554
20130517,0.5610165765369252
20130520,0.13575973734158123
20130521,-0.8800874586208693
20130522,-0.0007103663183756215
20130523,0.06543784653394447
20130524,-0.06640292711081647
20130527,1.2484850276369284
20130528,0.3687366171072253
20130529,-0.7548359846112656
20130530,0.5156267745399643
20130531,2.171950305488912
20130603,2.8159146015418335
20130604,-0.5414154399672597
20130605,-0.4915270636380822
20130606,0.5812567506348963
20130607,-1.1298419544693763
20130610,0.3493949774392793
20130611,-1.962711760182627
20130612,-2.9910640788273453
20130613,2.14427349146869
20130614,0.6060864970146433
20130617,-1.6698926744810598
20130618,-2.3321563286169265
20130619,-0.392732382720809
20130620,-0.5694740120241468
20130621,0.3607037956256981
20130624,-1.2434211314811179
20130625,-1.8271143822674718
20130626,-0.589183589216445
20130627,0.07632257571260609
20130628,1.4813634597581904
20130701,1.2496771781956286
20130702,0.25040575292651757
20130703,-0.14709142723787982
20130704,0.3570124735031148
20130705,1.0207923142757769
20130708,0.37348134884558587
20130709,0.2580330313756768
20130710,1.6197714709471538
20130711,-1.1985594134539395
20130712,0.686268800097874
20130715,-0.32725762488874555
20130716,0.443774860893855
20130717,-1.9534813316077582
20130718,0.4297887196221453
20130719,2.0364341363547602
20130722,-0.19258746575722677
20130723,-1.3020063310566872
20130724,-0.33278665502433546
20130725,1.353777547519845
20130726,2.1176482391798186
20130729,1.915217202038767
20130730,1.399901986275574
20130731,-0.270509903787872
