Date,IDEA
20130102,0.5788934123905006
20130103,-3.8526785030835047
20130104,-0.1387593636264411
20130107,0.1821251160895437
20130108,-1.4911020334051583
20130109,-0.8252459154532289
20130110,0.25182580658163256
20130111,0.39480238336721296
20130114,-1.199254325468254
20130115,-8.015979198629847
20130116,3.3317269834577443
20130117,1.1045129386471317
20130118,0.10985253846989435
20130121,-1.4810259195258686
20130122,0.7780351431746052
20130123,-1.1436346732626195
20130124,1.9969166862512846
20130125,2.03065493790399
20130128,0.3317896799671932
20130129,-1.7242775099891667
20130130,0.6535526341845133
20130131,0.573354492672004
20130201,0.7142925297296885
20130204,-0.7692293865217619
20130205,-0.19076087737530978
20130206,0.3974493980649763
20130207,2.021177134519269
20130208,-2.575637531416006
20130211,0.665088792626399
20130212,-0.8898542900087297
20130213,-0.29804229790929415
20130214,0.04075836124215737
20130215,-0.3118528064598015
20130218,0.40522088421645397
20130219,1.085267840019956
20130220,0.36501589245009464
20130221,-1.6976771023744326
20130222,-4.4487520674147785
20130225,-0.10347730445085684
20130226,-5.643430504875327
20130227,0.6157955195489639
20130228,-1.6710373795613949
20130301,1.3654517130263426
20130304,0.32970008657128913
20130305,2.2751153569269
20130306,0.6930665065998838
20130307,0.7288741597605842
20130308,-1.670814237921463
20130311,-1.2489094837360255
20130312,0.20532460769933125
20130313,0.7361281836585315
20130314,1.820350775736535
20130315,1.0344912514716096
20130318,-0.9179668414479311
20130319,-0.3546776301218373
20130320,0.68347756831623
20130321,-0.9245078565189551
20130322,0.38089289908944135
20130325,-1.7626137747310682
20130326,-0.5766426148662331
20130328,-3.268883530575634
20130401,-0.07461159391656791
20130402,3.8574216710649862
20130403,1.1361059335721493
20130404,2.3544009519380262
20130405,2.311789990953513
20130408,-3.211238019633716
20130409,0.02713481843248433
20130410,-1.38617013444046
20130411,-2.4429658377249104
20130412,0.5488981845147797
20130415,1.259722332220367
20130416,-0.5748931713656993
20130417,0.4631972025145418
20130418,0.25639721817733196
20130422,1.8075922526696608
20130423,-2.412564151427391
20130425,-0.5992592765967466
20130426,-6.062188651632313
20130429,-2.0603736337706895
20130430,-5.204624131942106
20130502,-1.2412133665796479
20130503,0.5672244132336698
20130506,2.5892445143974427
20130507,0.5877330987672179
20130508,2.0086607098713225
20130509,1.746543722386864
20130510,1.2154593070507924
20130511,-0.9772580029810147
20130513,-2.6266032387042735
20130514,-0.597231197497794
20130515,1.5422825453515063
20130516,0.3781821910499732
20130517,-1.1650108365550929
20130520,1.237576479874984
20130521,-0.5127169076720934
20130522,-1.7035474185031592
20130523,-1.7115193355188318
20130524,1.2640989127926558
20130527,-2.8845572557768415
20130528,-0.6506682627522988
20130529,-0.019684869585697373
20130530,1.2974647741834269
20130531,-0.029565436757304164
20130603,0.5195600532857837
20130604,-4.33962461977022
20130605,-0.05158590691849785
20130606,2.6896617395665063
20130607,2.2094612436930023
20130610,-1.6437172610120478
20130611,-2.9019115388889998
20130612,-3.0792090728807766
20130613,-1.8207727340608124
20130614,0.4699995030412435
20130617,-1.968716647825571
20130618,-0.9375650190144147
20130619,-4.387088634162446
20130620,1.2246773552439278
20130621,1.4926429481728118
20130624,-0.06304110961365916
20130625,-4.004260134540578
20130626,3.192423161779459
20130627,-0.7531622502435105
