Date,CERA
20130102,0.6693000968556824
20130103,-5.049623891239807
20130104,1.0186977096260623
20130107,1.387492682192332
20130108,-2.6973412742728815
20130109,-1.4487647131092027
20130110,0.38284223246268956
20130111,2.0647083358124494
20130114,-2.6221077664202177
20130115,-1.074260908890365
20130116,0.8332462484200621
20130117,-1.6879795737148688
20130118,1.777942826568462
20130121,1.5707696881754558
20130122,-0.23904672631247742
20130123,-0.759712497468368
20130124,2.382078293057735
20130125,0.4275779500694764
20130128,2.8436311565165378
20130129,0.49471312265373635
20130130,-0.4603490348121678
20130131,-1.1747860881788965
20130201,0.7855829363631541
20130204,0.1507573161447682
20130205,5.674209864342195
20130206,-4.734158874742033
20130207,-0.8450679858040341
20130208,2.81750233541558
20130211,-1.1398190613553134
20130212,-0.521726225522799
20130213,-0.3809197866773339
20130214,-0.9442629066003325
20130215,-0.41333048592893495
20130218,-0.481976995589739
20130219,0.44813390496076533
20130220,0.46644917117519535
20130221,-0.5727481503052523
20130222,-0.17035782542017408
20130225,2.2319461903472986
20130226,-2.1041419314943193
20130227,-0.03659511882784461
20130228,0.14112893295889747
20130301,-0.17047822074136515
20130304,-1.07158141967657
20130305,-3.302935557857981
20130306,-1.9363305479031858
20130307,-1.3989043621287076
20130308,1.875239271184273
20130311,0.9974608771448227
20130312,-0.8769650098826698
20130313,0.5054936444010939
20130314,-2.086475600304898
20130315,0.5078393496712188
20130318,-0.7891558426929695
20130319,-0.7814643348441522
20130320,1.023805459836601
20130321,-1.4879258065861933
20130322,2.662663919072123
20130325,0.34080647551012055
20130326,0.22751148035576457
20130328,1.310616267662081
20130401,-0.9335660453086576
20130402,-0.816567174675018
20130403,-0.6235160500273205
20130404,1.6906464100567953
20130405,0.22260969922179025
20130408,0.9011151063501447
20130409,-0.5638084498329913
20130410,-1.6363843538662144
20130411,1.47414205196274
20130412,0.9515327696207702
20130415,-0.03814987633468525
20130416,0.615137634751672
20130417,0.5512273720389779
20130418,-0.17761666052255853
20130422,0.0676221965734497
20130423,-0.8346134754731962
20130425,0.9323347110561354
20130426,-0.8800893579804058
20130429,-1.1451324339857742
20130430,0.004814155406321241
20130502,-0.21545251495619716
20130503,-0.14238262420340958
20130506,0.11546473158781523
20130507,0.7595094983305946
20130508,1.2434231072920352
20130509,-0.6841346842817928
20130510,1.4943924661928931
20130511,0.802189302764873
20130513,-1.1847112140298912
20130514,-0.08592261193184797
20130515,1.0226080262548156
20130516,1.2616678949315097
20130517,0.08084133558341017
20130520,0.42869703383367547
20130521,-1.1387982362550904
20130522,1.0105427746801914
20130523,0.2322399583644279
20130524,-1.4337145691398971
20130527,-0.4412956955904953
20130528,-3.449132418511121
20130529,-2.067509687156726
20130530,-0.31483530849657176
20130531,-1.184927303377599
20130603,-4.09708259994433
20130604,0.9220607348870091
20130605,-3.381240163738737
20130606,-3.4245896169013568
20130607,3.310657083789739
20130610,1.738333234594866
20130611,0.5165558508191195
20130612,-1.5086321583272557
20130613,0.17371294359951622
20130614,1.2180168010668564
20130617,0.6937254024307947
20130618,-0.4866818881155407
20130619,0.13945722853501563
20130620,-0.14665689861080256
20130621,0.8907160490611146
20130624,2.4556611772357515
20130625,1.3552237557333666
20130626,-0.3259386756227753
20130627,0.29388920588682077
20130628,2.53218224363745
20130701,-0.10642077138748157
20130702,0.36400112978516064
20130703,-0.3592397270629547
20130704,-0.5273893984455948
20130705,-0.031053133967190033
20130708,-7.497977942250926
20130709,-1.2270500901044155
20130710,0.13295397169002315
20130711,4.268951371535238
20130712,5.0037394354702975
20130715,0.7715911615861455
20130716,-0.2334242326190928
20130717,-0.6126170651108962
20130718,0.5183967014078821
20130719,0.5095277444751518
20130722,-2.3325679540706683
20130723,0.8840418578659557
20130724,0.4177269060001429
20130725,-1.5983537378700952
20130726,1.5059346517159389
20130729,1.406013540345033
20130730,-0.0068866533491823145
20130731,-0.46729472614603357
20130801,-2.4485095991012877
20130802,-1.567365010604719
20130805,0.10501564086840412
20130806,-1.2931955988643768
20130807,0.8597789705072838
20130808,0.42074760470424427
20130812,0.28844044300142296
20130813,0.8960887969349023
20130814,-1.0500872704638746
20130816,0.9932881308515342
20130819,-1.5037635361171584
20130820,-0.09095539757061333
20130821,-0.3073340290774001
20130822,0.23479037474612952
20130823,0.03586184503026879
20130826,0.9393407848484044
20130827,1.0412347139660665
20130828,1.6833378428531907
20130829,1.6271536147594952
20130830,0.5974449949124532
20130902,0.05063326110449673
20130903,-1.5568840749733668
20130904,-1.1229540938904696
20130905,-0.5118828823451642
20130906,0.24298739107945355
20130910,0.9185650215005305
20130911,0.17496248259636882
20130912,-0.08997964066425326
20130913,-0.04095504614572091
20130916,0.4751122254841992
20130917,0.1983927639636618
20130918,0.8931119361907081
20130919,0.8391017444776969
