Date,JKIL
20130102,0.41672756456918936
20130103,0.5227583725780774
20130104,-1.9152112640350087
20130107,0.7385434592064574
20130108,-0.0006927172818270017
20130109,1.303103864881144
20130110,-0.5509447985335594
20130111,0.20268083612847343
20130114,0.05957053007212715
20130115,-1.9870828092985011
20130116,-0.9672695534830863
20130117,1.8793792035223094
20130118,-0.9696487530251823
20130121,-0.719021896788319
20130122,0.4294271114913073
20130123,-0.4412709801088075
20130124,-1.47662483719265
20130125,0.35517080838208415
20130128,-0.8806761957889493
20130129,1.3471909526628727
20130130,-0.3563189401981417
20130131,0.286350276384711
20130201,0.7684306670993107
20130204,-1.6254423336280486
20130205,0.7350106959391114
20130206,0.3100076844530297
20130207,-0.34780598595044726
20130208,-1.01038998206661
20130211,0.24352153069495375
20130212,-0.12464854233546613
20130213,-0.33704791969658876
20130214,-0.9837717495791621
20130215,-0.3293363056949686
20130218,1.1258724344086883
20130219,0.6786715105526586
20130220,0.5781122454630707
20130221,-0.1331156231782773
20130222,0.23209057065733782
20130225,1.767595763321442
20130226,-0.35108324326028995
20130227,1.0721972050312087
20130228,3.309574279027083
20130301,-0.5207536341754789
20130304,-0.5561071338965355
20130305,0.5356833966491303
20130306,0.7250287679725103
20130307,0.2118043997272745
20130308,0.1297759422117416
20130311,-0.7152938277474031
20130312,0.4094281014256533
20130313,0.4441014521093761
20130314,-0.18358202130506934
20130315,-0.2477924811604243
20130318,0.2220191563276953
20130319,-2.3296679559650446
20130320,-0.44909858712059425
20130321,0.04487023003515267
20130322,0.7449717134274739
20130325,-1.0386950508545307
20130326,0.49048673408259297
20130328,1.5162167804958528
20130401,-1.1646108180562575
20130402,1.614505475230135
20130403,-1.2882284014050849
20130404,-0.9933122626343441
20130405,2.5830433894739255
20130408,-2.3641013557804094
20130409,1.039315780140964
20130410,-1.3519464315859258
20130411,1.0781315146632116
20130412,1.3439005019624162
20130415,-0.7441765715833849
20130416,-0.13823391814833713
20130417,0.8667619814764623
20130418,-0.12824709882762625
20130422,0.5619887593673603
20130423,0.1786464230039161
20130425,1.0743484207388507
20130426,-1.5808557541079504
20130429,1.7914546451514772
20130430,-0.044052925179111746
20130502,-0.3787746852006833
20130503,-0.35917863912168474
20130506,0.6289557394504333
20130507,2.8068797719702294
20130508,-0.9972953591061986
20130509,-0.7333502029421624
20130510,0.06663198850517507
20130511,-0.3594894743000058
20130513,0.29537882062366594
20130514,0.44834344554307937
20130515,0.5571373153648449
20130516,-0.5841368545431975
20130517,1.0387211436875083
20130520,0.46400107925189776
20130521,0.91696963693676
20130522,-0.47161815691690917
20130523,2.384291989824435
20130524,1.9071695531022659
20130527,1.221380924626311
20130528,0.2868096276518677
20130529,-0.6599831057148687
20130530,0.07494690569934714
20130531,-2.7768318534881375
20130603,-0.30306962858903613
20130604,2.2587579234005055
20130605,0.1677964770099905
20130606,0.42918280345226817
20130607,0.4900752876615005
20130610,0.7311642100013124
20130611,0.19376524465955858
20130612,-4.252474325759668
20130613,1.005847111532855
20130614,1.6804251119876294
20130617,-1.7069593776886058
20130618,0.5783269118801043
20130619,0.9325530935585854
