Date,RCOM
20130102,0.9298055521103192
20130103,-2.3235582863792827
20130104,-1.0180858598979035
20130107,-1.3020605706353519
20130108,-2.1942485928815185
20130109,1.56443255985721
20130110,-1.8215446116779472
20130111,1.2206163726500594
20130114,-1.3098526209080585
20130115,-1.438853421717955
20130116,2.7646347542812117
20130117,-1.2912043104106945
20130118,0.09127585162196727
20130121,-4.813330554453705
20130122,-0.8413857577027832
20130123,-2.789365073173346
20130124,2.3070877454064123
20130125,-3.194147133679153
20130128,1.5497184802657187
20130129,0.8160181525562096
20130130,-1.2142808203438629
20130131,-0.13444142531462133
20130201,2.1155132205308225
20130204,1.1257438929337211
20130205,-0.0013183048494005423
20130206,-1.0863346209184812
20130207,1.0857123890261784
20130208,-1.6750575353472543
20130211,0.9810250171820722
20130212,0.22479233162260304
20130213,1.8607110480002302
20130214,0.7516845895003419
20130215,-4.1666874030170264
20130218,0.2131873407427145
20130219,0.2005223673764731
20130220,0.09229137433155266
20130221,1.7030729209021072
20130222,-1.4068765181322282
20130225,0.008882377866180624
20130226,-1.0318272146660488
20130227,-1.2977020341422514
20130228,4.741981092450833
20130301,-1.2853277223911252
20130304,-1.790197572942128
20130305,-0.24364353150564266
20130306,1.4384690193365444
20130307,1.1231891019876452
20130308,-0.7510288854157743
20130311,-0.3056196631930795
20130312,0.3526474737911953
20130313,-1.6035092022880106
20130314,-3.0750360686072242
20130315,0.13368876430697796
20130318,0.42534976540808445
20130319,0.6652256874750675
20130320,1.746913207823451
20130321,0.1945691903166784
20130322,0.04921455988650769
20130325,1.5429262396434493
20130326,1.2154962745645295
20130328,-4.2533393754841775
20130401,0.6940356662214486
20130402,-5.574919291152996
20130403,-2.1807571790399214
20130404,-1.0312003648112307
20130405,-0.3811377517866212
20130408,-3.699412073909723
20130409,0.07853626137785019
20130410,-8.70013489174696
20130411,-2.195167352266323
20130412,-2.3437536853558734
20130415,0.8061595262958399
20130416,-2.672013189705167
20130417,0.2932567594443539
20130418,-2.091962031470284
20130422,-6.224129028426018
20130423,2.402032080763235
20130425,-0.24959940361782262
20130426,-0.4683707322362465
20130429,-4.255764357467677
20130430,1.782129617396279
20130502,-4.840591172067031
20130503,-4.220258908873618
20130506,-0.604428970705827
20130507,0.8407054735067181
20130508,0.3902157546069105
20130509,0.49736175701410934
20130510,-0.4461497988431743
20130511,-0.09121804903453545
20130513,0.6705028628198679
20130514,-3.9623266172764815
20130515,0.948690605194833
20130516,1.1000591120060437
20130517,0.6319785876674306
20130520,-0.22078009369887197
20130521,-0.6064098926447627
20130522,-0.9656233438960911
20130523,-1.2027309464599072
20130524,-0.9041194308991096
20130527,-1.9256070008921933
20130528,1.1033280685230364
20130529,-0.35860544224159296
20130530,-0.7450205532863183
20130531,-0.7418611678293643
20130603,-2.9811324616223964
20130604,-0.1762222144178137
20130605,-3.0192973720638405
20130606,-0.8697396406241245
20130607,-0.30224888470298117
20130610,1.2260323303863392
20130611,1.2127437825463012
20130612,-1.9526038019682312
20130613,-1.3731469679675983
20130614,0.6423208271681873
20130617,-2.544386008538315
20130618,-7.451199209321669
20130619,-0.31172757160951425
20130620,-2.487528689410039
20130621,1.5550333648837555
20130624,0.4937499682151607
20130625,-3.4640963283401938
20130626,0.42975027169251656
20130627,-0.18162489305689955
20130628,0.9107561245732305
20130701,-3.7681163761084573
20130702,-0.15304611819987146
20130703,-3.097307693584161
20130704,-0.9494558531615334
20130705,-0.49450231711452397
20130708,-4.717098375433796
20130709,2.019067522233976
20130710,0.4392929133151675
20130711,0.8719356449375304
20130712,-0.5841556356508992
