Date,IDFC
20130102,0.8752022755526648
20130103,-0.17168393046527397
20130104,-0.8475631606310569
20130107,-0.24117247267712383
20130108,1.9157418211854205
20130109,0.7506916314063001
20130110,-1.6361037683483683
20130111,2.0081619034458673
20130114,0.921290008793433
20130115,0.44247264241785317
20130116,0.5481285801240678
20130117,0.1352073165403408
20130118,-1.1767546507164033
20130121,-0.45461697963730574
20130122,-0.6524003657187001
20130123,1.554079693572088
20130124,0.09873780249336139
20130125,0.13380696333258513
20130128,-1.325145056930121
20130129,-1.3720557430813574
20130130,1.702924823198976
20130131,-0.5049116809920712
20130201,0.6837638722561399
20130204,3.9157006736723625
20130205,-0.5003348947362469
20130206,-1.0816714640839065
20130207,-3.1892295695582558
20130208,-1.1279526378846325
20130211,2.813135247336666
20130212,1.524754040820917
20130213,-2.5703508249173703
20130214,-0.29995637467109626
20130215,-2.24113424760926
20130218,-0.7284743009164962
20130219,-0.35170013234331954
20130220,1.9330466937744697
20130221,0.21303131397323494
20130222,-0.3899016602807255
20130225,-1.964960192512613
20130226,0.19660097708421054
20130227,-2.0178938926570043
20130228,0.764517743367561
20130301,2.190661683389649
20130304,-0.5910899874606452
20130305,-0.04964581390200529
20130306,-3.16403326512151
20130307,0.6924907525451295
20130308,-2.571570930310169
20130311,1.4526623991589789
20130312,-0.14553376358052506
20130313,-0.2647301339384429
20130314,0.08168054474239761
20130315,-1.9868291514493426
20130318,2.06544870588182
20130319,-0.14579944271824274
20130320,0.8803474553848121
20130321,1.5352892648477756
20130322,-5.811301071504065
20130325,1.6833054969032673
20130326,-0.6060028329946181
20130328,-0.6372585144609224
20130401,2.560761451687318
20130402,-0.5607146731285142
20130403,0.846874607194597
20130404,-2.8722493011479218
20130405,1.8922669824772358
20130408,0.03259202339144817
20130409,-2.550353069133455
20130410,-0.5441879664999623
20130411,1.929795850342193
20130412,-1.4880064780995166
20130415,-1.0246094422081824
20130416,-2.5427691010375093
20130417,-0.14310468310716185
20130418,-2.990893045117649
20130422,3.9555932625041827
20130423,1.369283918385373
20130425,-0.48013517405798
20130426,0.38920908095279705
20130429,0.5495973952391204
20130430,2.6040333350592344
20130502,-0.7214462362288128
20130503,2.8437870636019156
20130506,1.6317094729353894
20130507,-1.523714949162178
20130508,-0.49080256350586426
20130509,-0.14301058275599599
20130510,0.873900548124926
20130511,0.33627428189976083
20130513,-0.4956106924185475
20130514,-0.37579783374165243
20130515,-1.6128645082494701
20130516,-2.9293523552574907
20130517,0.13783997471717568
20130520,0.9612595034245345
20130521,-0.5733178209243688
20130522,-0.6763833615991732
20130523,-0.7965675166651889
20130524,-0.1327098307706146
20130527,1.037088858180318
20130528,0.1371057234774955
20130529,0.4544268761944972
20130530,1.3231776643279323
20130531,2.351976516793264
20130603,-1.5554811066759509
20130604,-1.0065213668516895
20130605,0.8189378030817611
20130606,-1.1262946823018243
20130607,-0.5304696682745598
20130610,0.4636042190271059
20130611,-0.14170734150924735
20130612,-2.653141387656183
20130613,0.476926249727581
20130614,-1.3782324387626872
20130617,-0.2427399259953772
20130618,1.7910345033983912
20130619,-0.4323738120194548
20130620,1.4255593728138054
20130621,-0.9628116931671877
20130624,-1.823134136516806
20130625,0.8736340269672723
20130626,2.2275424111358344
20130627,3.3899607628885455
20130628,1.764312806015836
20130701,2.3921885273927774
20130702,-2.9173269024142465
20130703,3.0819038798465783
20130704,1.1984492930950847
20130705,-4.14652057652049
20130708,2.336705650920327
20130709,-0.37430717224016363
20130710,-1.2366639904869074
20130711,0.27061851072526677
20130712,-2.554801500463208
20130715,-0.9799580094896503
20130716,5.624176410124983
20130717,-0.32855100961109507
20130718,1.273264811311845
20130719,1.1664471583319747
20130722,0.3994567724498169
20130723,-2.761264855571865
20130724,6.584436748796926
20130725,-1.151505679833237
20130726,-0.8216341438636868
20130729,2.3302726277533115
20130730,-4.588662200462455
20130731,3.160849906869176
20130801,1.5413630721725338
20130802,-0.8350286996329237
20130805,-1.8967805147528165
20130806,-0.7080960774497718
20130807,-2.00281955415397
20130808,0.8975026264157675
20130812,0.9155582926234094
20130813,-1.7195662534359668
20130814,1.7684176675792465
20130816,-1.7934517369909537
20130819,3.367628138820761
20130820,-1.8728506514554948
20130821,-0.8866280063854415
20130822,2.5711845123410684
20130823,-1.3505126364440918
20130826,9.250033903534863
20130827,12.046847648690365
20130828,-1.3926816118127052
20130829,0.061282824551223136
20130830,3.202590472278966
20130902,-1.0948037104234993
20130903,0.7007587132252171
20130904,1.7907867649743259
20130905,-3.659369761676293
20130906,-0.7981783643264087
20130910,1.7451462101858861
20130911,-2.07430823763577
20130912,-4.529955283017771
20130913,0.640991827558298
20130916,-0.4541762972557779
20130917,1.8270684595296898
20130918,-2.078029168444888
20130919,-2.662508746863355
20130920,1.1593135912385915
20130923,3.6186977027293987
20130924,0.9830262782928212
20130925,2.3784201616507046
20130926,-1.1796961557703387
20130927,1.3077978367463017
20130930,-1.4612566989433091
20131001,-2.5725875146011883
20131003,-1.2506512243717394
20131004,1.1578154877130482
20131007,-2.332381844504652
20131008,2.3267425926519008
20131009,-1.4597782852849057
20131010,-0.47265091341064025
20131011,0.5124718875443934
20131014,1.966648776147933
20131015,2.2490199611176385
20131017,-0.5911910875460678
20131018,-1.2884158652992106
20131021,-4.153585420482928
20131022,-0.05372735592260314
20131023,-0.7146459309400814
20131024,-3.2645430653982066
20131025,1.1394827960296883
20131028,0.9020407954034009
20131029,-0.6696299846250842
20131030,0.6745002315888425
20131031,-1.484376894335879
20131101,-5.354263771203867
20131103,0.3475547475495143
20131105,1.1901145618314173
20131106,1.266860037218327
20131107,1.1839656425844436
20131108,0.4885072982124945
20131111,0.9464599891264243
20131112,-1.0868099440976098
20131113,-0.05296813694192637
20131114,-1.5359507773295205
20131118,-0.19572689549000888
20131119,0.8779761887232204
20131120,-0.7976011335244243
20131121,0.007341385706373771
20131122,1.3521767177567323
20131125,0.5288196754270933
20131126,0.0508765522954453
20131127,0.639731958593382
