Date,MANAKSTEEL
20150416,-0.9138749041722639
20150417,-10.435598047474029
20150420,8.55322516410565
20150421,9.33102259300291
20150422,5.091109433807691
20150423,8.037542578689873
20150424,3.8857305014352614
20150427,2.3099183980132194
20150428,4.468160889796974
20150429,-3.723160830735139
20150430,-1.5769551435374833
20150504,2.414737341190568
20150505,-4.0870417279069295
20150506,3.153249733156789
20150507,3.2467768954972245
20150508,-0.42516313997865085
20150511,5.390422072869271
20150512,3.6487185157438837
20150513,5.568165979841813
20150514,-3.4667334564045835
20150515,4.566013161732535
20150518,5.440100563767185
20150519,0.47856673401954497
20150520,-4.400892674596053
20150521,3.342688325742217
20150522,5.0602418037120485
20150525,-2.262237052231358
20150526,4.983550374122913
20150527,-4.882398184019764
20150528,4.189771730696048
20150529,-2.205863963403246
20150601,0.20154874330856204
20150602,-0.3133339058407309
20150603,2.775352386587121
20150604,4.5824736122986245
20150605,-3.280661555656973
20150608,3.99788525231766
20150610,-2.451625753767276
20150611,0.4253623655883899
20150612,4.125610658049812
20150615,1.0990199430682257
20150616,4.658567972987796
20150617,-2.4729204302436423
20150618,5.604906790220094
20150619,4.606653934350122
20150622,5.999194431195694
20150623,4.897624333254155
20150624,4.9789504112422565
20150625,3.208042869624768
20150626,5.301272957495679
20150629,3.1249766683293956
20150630,0.066483074872413
20150701,-0.17847833717631123
20150702,-2.900022549380691
20150703,4.896739783433555
20150706,-0.48898451780676133
20150707,-2.982489933549896
20150708,-4.496202798088828
20150709,-3.7311088342372365
20150710,-4.110250100403341
20150713,-3.9093251189686384
20150714,-3.6677476825264046
20150715,-3.5956737504956977
20150716,-4.907432462231331
20150717,-4.436145755206303
20150720,-0.35219050994291523
20150721,-5.469033841696492
20150722,-0.5235951733900268
20150723,4.644581626036729
20150724,5.376482032036224
20150727,4.818035180125425
20150728,-1.7556910877282506
20150729,0.4197162975191422
20150730,5.618074523290804
20150731,4.369176205184483
20150803,1.9872446036251672
20150804,-1.4106461878873529
20150805,5.663677462927882
20150806,-2.248896503449207
20150807,-2.363846916696374
20150810,5.444889948548171
20150908,6.151319338453495
20150909,-2.7106248929953005
20150910,-4.297200919539712
20150911,-3.5664953282925094
20150914,-4.18623954558227
20150915,-4.533447302613182
20150916,-4.831101543330972
20150918,6.238088898296966
20150921,5.473031343518291
20150922,3.9763809965582335
20150923,4.126642554084124
20150924,-1.2302487571539178
20150928,4.451161637186915
20150929,4.79937465216239
20150930,-1.8028773562204135
20151001,1.0136122151613494
20151005,-0.7500091853230644
20151006,0.013946091418703954
20151007,5.063827831896919
20151008,-3.132016510378019
20151009,-1.9725537135175584
20151012,2.259243414989647
20151013,5.53017068033015
20151014,-3.214874556049133
20151015,-3.9243233566316174
20151016,4.541001484830417
20151019,-3.796428031445803
20151020,1.9214160057272438
20151021,4.440744901812767
20151023,2.820983140223395
20151026,2.8157017514194447
20151027,-4.4205708037315405
20151028,-0.941716343795022
20151029,3.9809357706939568
20151030,0.561595971113445
20151102,3.186728659035488
20151103,-0.839526733845882
20151104,-3.90038295636868
20151105,-4.3347712431452186
20151106,6.686062638120896
20151109,-6.376906125073827
20151110,7.972573566505796
20151113,2.800961987224671
20151116,-6.389776912339361
20151117,-8.934967208387512
20151118,-9.327983312751213
20151119,-4.078168243269319
20151120,-4.014337143410484
20151123,-1.0440229394087401
20151124,-3.5800081910795436
20151126,5.2382648800026494
20151127,2.856590057858239
20151130,0.6128878598362488
20151201,4.317566671123987
20151202,-3.7652949612286766
20151203,1.0461810586675733
20151204,0.985872288971742
20151207,-9.325226068929297
20151208,-7.298556458472772
20151209,-13.002617091128293
20151210,-1.4533290556837501
20151211,2.2966580104062007
20151214,-2.0367588699525228
20151215,6.037359283511474
20151216,4.126644455914242
20151217,2.970933633726402
20151218,-3.3646467349212172
20151221,-3.2030383438715733
20151222,-0.3198761283462953
20151223,4.935037612393613
20151224,2.701573461837817
20151228,-3.883129826854526
20151229,1.4785177107633327
20151230,1.0229493937502416
20151231,3.9853230695973982
20160104,3.5677429144591146
20160105,-3.8767631492066825
20160106,3.210719834782363
20160107,-4.333432670032787
20160108,5.53129994966636
20160111,-3.7143750274641447
20160112,-0.7822955904907805
20160113,-0.8889297787223076
20160114,2.0766754442547626
20160115,4.337568577291079
20160118,4.060347388623155
20160119,-2.5930334255715244
20160120,-0.3404834416134648
20160121,-0.41862912835994304
20160122,5.427055191092167
20160125,-2.0913567536190327
20160127,-2.656892618672252
20160128,5.272282039644877
20160129,0.3212760897373671
20160201,-0.5563361280043917
20160202,3.373338886286862
20160203,2.629067034391139
20160204,-3.1687564451213506
20160205,-7.749355867763274
20160208,-2.22589475223737
20160209,5.950168063868345
20160210,7.645370534429899
20160211,4.512384993807938
20160212,7.80089904799323
20160215,7.654061354915816
20160216,-2.761220179139377
20160217,2.538774869292972
20160218,0.4232967729501244
20160219,-4.647217786285917
20160222,2.5481299644129627
20160223,-1.09262883397669
20160224,-1.0238452189654625
20160225,3.911839695267266
20160226,2.1203639162923267
20160229,-4.75853793898841
20160301,1.943696496141612
20160302,3.6963280352374435
20160303,3.28979967306528
20160304,-3.0421658902720843
20160308,4.204031954107495
20160309,-3.5891061128205948
20160310,4.494592306601743
20160311,1.3803857445727865
20160314,-1.5530220907201617
20160315,0.4307464742126948
20160316,-0.5269409020498003
20160317,2.2707740570670456
20160318,1.8499504862739375
20160321,3.31384123968499
20160322,-3.916061864553131
20160323,1.048372483079657
20160328,5.9017004819657455
20160329,-5.285813117791337
20160330,-1.1753268075270706
20160331,-5.760763416067126
20160401,-1.1693180956502802
20160404,-3.6341182912185745
20160405,2.635678815793204
20160406,-0.41921831701111745
20160407,2.8815621513630454
20160408,4.309491031583647
20160411,-1.8888707977873633
20160412,-19.363237236750194
20160413,-10.424725241975747
20160418,0.08529986422751024
20160420,1.706362766403164
20160421,0.7043492853895876
20160422,-0.6681511479761049
20160425,3.2764713542651376
