Date,JAIBALAJI
20130102,0.14909260150662718
20130103,-3.980108990895519
20130104,3.8782388766971145
20130107,-1.6960581818579281
20130108,1.5846427984096607
20130109,3.4149639619559173
20130110,-0.19768030093654632
20130111,-0.5910807709992428
20130114,1.3295278671276278
20130115,0.12749992713262193
20130116,0.07894041595862666
20130117,0.6228952142219473
20130118,-1.6679577122202272
20130121,-1.0629429600348834
20130122,1.3961689914888857
20130123,-0.6115409931302392
20130124,1.9292257702090745
20130125,-0.18753791540494635
20130128,-1.9638498666428128
20130129,0.10286407710874734
20130130,-0.3595981001280966
20130131,0.6161696347543747
20130201,-0.03630753937454784
20130204,-1.2257675163138937
20130205,2.532931673811891
20130206,-2.2798878675064316
20130207,4.198862636279419
20130208,1.3929007041314234
20130211,2.927187597783031
20130212,-0.4209464745016982
20130213,0.6271383841581748
20130214,-0.9961617041958737
20130215,-1.411232927361086
20130218,5.2426886777890145
20130219,-0.836772988313234
20130220,0.03292114246198696
20130221,1.6428388334520032
20130222,-0.45553528223840845
20130225,-11.128934368647714
20130226,6.87157854321933
20130227,-3.489049333048283
20130228,2.5456458866417204
20130301,-1.7809866270931984
20130304,-3.5442280476064028
20130305,3.0130276668555607
20130306,-7.2492048041824315
20130307,-1.2343749105587398
20130308,-0.9530659798236951
20130311,2.6245197372687112
20130312,1.5407710981660894
20130313,-0.11274086995124177
20130314,-3.5589208225852973
20130315,0.629663385770536
20130318,0.37524293472392095
20130319,-0.8418115340234575
20130320,-0.28388439336341165
20130321,-2.772373664696541
20130322,0.006728088297011325
20130325,-4.3463783547786
20130326,-0.6852774828621419
20130328,1.5329369755573419
20130401,2.956132330106886
20130402,3.7172448208323594
20130403,1.8294041872261317
20130404,2.2263919394321583
20130405,0.9225180873042403
20130408,2.463900576942172
20130409,-1.4038574846112706
20130410,1.4177472155036686
20130411,1.0028013763529438
20130412,-0.6305450788720861
20130415,0.4647805477955347
20130416,0.9345980238272743
20130417,0.4879239875776695
20130418,1.8469763930369303
20130422,-1.4156248573111299
20130423,2.667907331332103
20130425,0.04994106837270995
20130426,-0.6210154723164585
