Date,NATIONALUM
20130102,0.6723845380401
20130103,1.8214651412722191
20130104,1.3317034389337263
20130107,0.6956390076435286
20130108,-0.7954727060465855
20130109,1.47886023072619
20130110,0.22017498294587912
20130111,-0.813479172920237
20130114,0.843553748721248
20130115,0.4193112590897362
20130116,-0.04191636015792799
20130117,0.831069577933422
20130118,-0.9242779881778116
20130121,0.8689502292004634
20130122,-0.5639220463824244
20130123,0.01819108604069397
20130124,-0.6911746951608704
20130125,1.4923842120945467
20130128,-0.10972010283054581
20130129,-0.3305691186314338
20130130,-8.028160501791428
20130131,2.7484084733755214
20130201,1.7492506583451082
20130204,-1.397570460999238
20130205,0.5541456990361091
20130206,0.5284777516771109
20130207,0.9131810168736807
20130208,-1.2101267102847972
20130211,0.08202835091547167
20130212,-0.6945315463056494
20130213,0.21151515331259696
20130214,-1.0732217741226535
20130215,0.6718346128466571
20130218,-0.9980612545603518
20130219,1.5295717261488198
20130220,0.13098168518525308
20130221,-0.6113415193431031
20130222,-0.22071642580982714
20130225,-0.48665024758005526
20130226,-0.6654896784173356
20130227,0.37027426207909964
20130228,-1.1278698312565612
20130301,0.05204728447943274
20130304,0.722585297061896
20130305,0.5913534740264986
20130306,0.6170961011907696
20130307,1.848994346992682
20130308,-3.363567150766812
20130311,-0.4876010824916029
20130312,-0.24876807142676344
20130313,-2.881062580159039
20130314,5.19547000494061
20130315,7.5276564033954845
20130318,3.624538114118422
20130319,-0.2853157422050583
20130320,-1.1691655007481099
20130321,0.4860666547371093
20130322,-1.0874665947684423
20130325,2.1894855514528455
20130326,2.829952735964577
20130328,4.899025606945176
20130401,-0.09436611872483303
20130402,0.7953946615274967
20130403,-0.9768352437490977
20130404,0.001371712629101518
20130405,1.2718468123473918
20130408,-0.46386646091213385
20130409,0.4947965227615563
20130410,1.3728362250979462
20130411,-0.05591719882455132
20130412,-0.36505678099893135
20130415,0.04673648431797539
20130416,1.9185496350898004
20130417,-1.3396131770633726
20130418,0.8278956659828403
20130422,1.0616871316685765
20130423,-0.9120803356128673
20130425,-0.4406813362050571
20130426,-2.4752575905360397
20130429,1.808178374511422
20130430,1.5989369493431138
20130502,2.0765661846363472
20130503,-1.0412305790203367
20130506,0.7250561337215298
20130507,0.8501497470455138
20130508,0.425423003488196
20130509,-6.680907542255291
20130510,0.6176950916372386
20130511,-0.05496327583954108
20130513,1.0454360767351352
20130514,-0.06480099315439913
20130515,2.156472651644385
20130516,0.4901826220756358
20130517,0.18357609693997193
20130520,1.648009294746422
20130521,0.13783603614247353
20130522,-0.5121111046897177
20130523,0.10314668200575383
20130524,-0.05551966607539627
20130527,-1.0307397845188477
20130528,-0.8424093784117445
20130529,-0.8537098811376316
20130530,0.8898215242342369
20130531,0.11276230117817798
20130603,0.882796338048321
20130604,-0.4828891294185816
20130605,2.5545753215486373
20130606,2.037845528294254
20130607,-0.5216045795456108
20130610,-0.2675748399411726
20130611,1.7619874218145046
20130612,3.033776916404421
20130613,-0.41712329449866836
20130614,-0.11828948134543671
20130617,2.177871021252483
20130618,0.6288136173567869
20130619,0.24313239038537182
20130620,-4.151823776418528
20130621,1.024038647633892
20130624,-0.6661648911733116
20130625,0.24394630455189334
20130626,0.5629482595142776
20130627,0.2201635251285742
20130628,1.1540135133456102
20130701,-3.372088968794533
20130702,1.3174797742648774
20130703,0.8288042625280585
20130704,0.9691842060539593
20130705,-0.8792693487659868
20130708,0.8052432923827181
20130709,-0.2441238748175928
20130710,-0.285454933689323
20130711,0.8486313954838727
20130712,1.2850982955809809
20130715,-2.683912449531933
20130716,0.49714801221193405
20130717,2.9284367252296617
20130718,-1.7321674576822519
20130719,0.6777249939640455
20130722,0.9700403025056313
20130723,-3.3415957619826497
20130724,-1.165443121709975
20130725,2.2181223144822106
20130726,-0.8118877575251596
20130729,1.810682741907627
20130730,-2.2570650828525434
20130731,4.853945500669674
20130801,1.8960504810646976
20130802,1.9964438496530117
20130805,1.236772883476109
20130806,-2.7823501159948227
20130807,-2.2778135218025763
20130808,0.23368559039604264
20130812,-3.573110990682058
20130813,2.589803656805168
20130814,0.050211249282207215
20130816,0.7963306517227844
20130819,-2.9232368955581753
20130820,-5.275210405769373
20130821,1.5811416542921735
20130822,-4.518731161965612
20130823,0.9234729401396102
20130826,-4.670185020188854
20130827,-1.072388138937352
20130828,0.26290736456033065
20130829,-10.78342132919113
20130830,-0.40388528492145137
20130902,-2.029438587110197
20130903,3.6406275371230103
20130904,-0.014948890747508603
20130905,0.8110069069888997
