Date,MAHLIFE
20130102,0.4301917054367914
20130103,-0.08187419818657593
20130104,1.173977205271892
20130107,0.6008787370443585
20130108,-0.07314813432149427
20130109,0.48015776016440903
20130110,2.825956176838178
20130111,1.205787683069162
20130114,-2.2896432396880892
20130115,-1.9657573582716337
20130116,-0.20188968791971135
20130117,-0.4530877938001107
20130118,1.2505982202863757
20130121,-2.9886519559454903
20130122,0.0374875629380379
20130123,-0.24306497435743718
20130124,0.860938462292887
20130125,0.13312567320888197
20130128,1.566930875544366
20130129,-0.9811411383496166
20130130,-1.0240421660931878
20130131,-0.4482165090144992
20130201,0.293931082094172
20130204,0.05431431831200345
20130205,-0.14212411443909367
20130206,-0.8800149102058009
20130207,-0.2069938120376388
20130208,-0.2539677235157329
20130211,-0.16959265703038368
20130212,-1.5735974610314811
20130213,0.07438382636425028
20130214,0.04679948514437793
20130215,-0.3503503347082291
20130218,0.2602633718952177
20130219,-0.019429157789547347
20130220,-0.025419268570024356
20130221,-1.0069938663772209
20130222,0.7018683303812776
20130225,-1.307477400252639
20130226,0.20959446405630944
20130227,-0.21882802870966803
20130228,0.4900355209042514
20130301,0.2574649925932875
20130304,-0.7505600598455717
20130305,0.692042882757599
20130306,1.1466477364597871
20130307,-0.12206409938768265
20130308,0.3010398878986057
20130311,0.9607781707692853
20130312,-0.9138853987584596
20130313,-0.1984306249275356
20130314,1.6213047978218156
20130315,-2.606582874973954
20130318,-0.01854914301716243
20130319,0.0451053643511482
20130320,0.11295765005805602
20130321,0.8648981290161182
20130322,2.959521812662278
20130325,-1.2501320808699563
20130326,-0.07580519006598854
20130328,1.3429663314823637
20130401,-2.341975777510199
20130402,-1.207940487501818
20130403,0.9616166120445455
20130404,-0.5579797184764013
20130405,1.1850198019020663
20130408,-0.4245443138065881
20130409,0.9689023716622214
20130410,0.9866176592157553
20130411,0.14579916088631611
20130412,1.3417351983950492
20130415,-0.019345985468960186
20130416,-0.023215845843425176
20130417,-2.1246769117221773
20130418,0.9715159597656704
20130422,-0.4377317197415065
20130423,-1.8791564756728885
20130425,-3.4499478303834645
20130426,-2.1767252342588406
20130429,-1.5386898164552365
20130430,-0.6717162830086224
20130502,-0.11925841825953018
20130503,0.012196835700471809
20130506,-0.8900303935321938
20130507,2.3194436919714976
20130508,1.0395578248398445
20130509,0.37701039200091513
20130510,0.1624821574778282
20130511,0.39402260711795006
20130513,-0.4579648967115037
20130514,1.8696953360999613
20130515,-3.190626881970522
20130516,2.184916039242144
20130517,-0.5277961980729472
20130520,0.12930164426234947
20130521,0.13525954613176783
20130522,1.4517589379655553
20130523,-0.39100713768455986
20130524,-0.26464121900288073
20130527,0.5341606649303255
20130528,-3.6175880530639235
20130529,0.24149060509165132
20130530,2.373239552938844
20130531,-1.874587457537516
20130603,2.1696768131637665
20130604,0.8372541033632499
20130605,0.5016536595953616
20130606,-0.0055101760242179665
20130607,-3.1492222983600304
20130610,1.8519165498185266
20130611,-1.2766850499262334
20130612,-0.3428780128296649
20130613,-1.6773565037937606
20130614,2.009517478377579
20130617,0.07682027033563554
20130618,1.3505576772775056
20130619,0.46857614306622364
20130620,-1.6098329169964032
20130621,-1.0029233317338615
20130624,1.0922630592306335
20130625,-0.8966390480300396
20130626,-1.8609949530566148
20130627,-2.4052602155460905
20130628,-2.2503853603116912
20130701,-2.7842139680601408
20130702,-0.4747697600366019
20130703,0.4442272601262399
20130704,2.22157035404543
20130705,-0.6179515469761541
20130708,-1.1979661557450005
