Date,INGERRAND
20130102,0.608291306148999
20130103,0.041533590155887645
20130104,0.16912108299909734
20130107,1.3049347286303525
20130108,-0.8744928593300221
20130109,0.8657836881448242
20130110,-1.5544189571449918
20130111,0.20259668552047982
20130114,1.2172699437810905
20130115,0.6937549430067484
20130116,0.5292222524606576
20130117,-0.0018934544454894684
20130118,0.34045283266119364
20130121,-0.06565725139164663
20130122,-0.46279419528130367
20130123,0.6026769105370399
20130124,-0.5761798844414882
20130125,0.7643689781050138
20130128,-1.496721200543146
20130129,0.13259804783303342
20130130,0.16436072480054523
20130131,0.8282708281716925
20130201,0.6373487783120342
20130204,-0.9746807010539954
20130205,1.8929237834805681
20130206,1.0440826331441933
20130207,0.23712933683995274
20130208,1.7660571635490847
20130211,0.5576511511562892
20130212,-0.5909267132247837
20130213,-0.14740352429938788
20130214,-0.3466652040958339
20130215,1.9650059627062015
20130218,-0.9764169658701568
20130219,0.06893230909929049
20130220,-2.406059546589851
20130221,0.5936511660089638
20130222,0.915006162971261
20130225,-1.8953386675602002
20130226,-1.1769089911286146
20130227,-0.02438526281928627
20130228,0.9669398303134882
20130301,-0.8280430159735674
20130304,-1.993474060217226
20130305,1.0676109927019612
20130306,2.443973132742044
20130307,0.9527780974057452
20130308,1.2996739885620199
20130311,-0.3782574522872402
20130312,-0.17166996451005678
20130313,0.2918069312316993
20130314,0.3036620729258729
20130315,-0.9012582460285969
20130318,-0.36450480958108333
20130319,-0.6397980325834236
20130320,0.8597773758760843
20130321,-7.462952147275665
20130322,1.0275771527534714
20130325,3.238341147453481
20130326,0.8903216785316674
20130328,0.963841295604814
20130401,-1.2286866330337338
20130402,-0.42639447905527295
20130403,0.3492878230456553
20130404,1.9793069233323002
20130405,-5.176841701703878
20130408,0.601251138416887
20130409,1.193559787436318
20130410,0.546586617763463
20130411,0.8828330807899405
20130412,0.6773695267876525
20130415,-0.37545554736585335
20130416,0.18611707526568072
20130417,-0.6317812170352308
20130418,-1.7144291024812572
20130422,2.2708854817256303
20130423,-1.1628094160877063
20130425,0.5774954446654684
20130426,-0.8899406501173946
20130429,-0.05129640354624218
20130430,0.695321386456687
20130502,-1.1293028128083356
20130503,0.13910539826482948
20130506,1.7421644576867736
20130507,0.5326389479737674
20130508,-1.0905930772429513
20130509,1.109262845286227
20130510,0.2558564581666118
20130511,-1.344170006935565
20130513,0.0395933358838616
20130514,-0.7376859274953439
20130515,1.3126997866628212
20130516,-0.19032973728594635
20130517,-2.327379260002917
20130520,1.76007832728113
20130521,0.05979867694677943
20130522,-0.8210161610365575
20130523,-1.0040016488045704
20130524,0.23032092743515498
20130527,-0.031200086704182284
20130528,-2.1652957716544745
20130529,1.3468112150719926
20130530,-0.06215698689172978
20130531,-1.2646308081187312
20130603,2.4541584509200964
20130604,-0.14109573054115665
20130605,0.036503515458462206
20130606,-0.7094672061270844
20130607,1.042921310200293
20130610,-0.6880237968616775
20130611,-1.00132434069107
20130612,1.0865064261036228
20130613,-0.39990149268991104
20130614,0.26164750204484677
20130617,-0.34857878284039767
20130618,-1.1175748419195783
20130619,0.354754150563818
20130620,-1.3337082142961205
20130621,2.381315105119071
20130624,0.17279048343296366
20130625,-0.8257902666380252
