Date,UTISENSETF
20150903,0.9946907929204736
20150904,-0.3939704118275672
20150907,0.6438919964545188
20150908,1.2344633022408662
20150909,-0.01816573598836846
20150910,-0.13380971450573395
20150911,-1.4448053595254982
20150914,0.8908551464878365
20150915,0.31889565976895873
20150916,0.08144843815142683
20150918,-0.7633539317654551
20150921,-0.4906845661224276
20150922,0.4413006759278504
20150923,0.27450021580634343
20150924,-0.10932642141514075
20150928,-0.11093985435327663
20150929,0.5803497173977995
20150930,-0.4345444428295788
20151001,-0.7095369203400749
20151005,0.30129336142985297
20151006,-0.8325898223291834
20151007,0.7960963340319216
20151008,0.2664815691556211
20151009,-0.13192830101362207
20151012,-0.26709347727088156
20151013,0.5791693519623852
20151014,0.02717907393146085
20151015,0.4914824123326994
20151016,-0.528471099382466
20151019,-0.6627050112202961
20151020,0.43324501836612933
20151021,-1.0271029152922604
20151023,3.3050689595902303
20151026,-3.0794425002371035
20151027,-9.647531268035534
20151028,1.848285437805412
20151030,10.67237251487189
20151102,-2.5831118878033297
20151103,0.14661161538801076
20151104,1.0790635657459693
20151105,-0.32943134339224167
20151106,-0.4115709524831306
20151110,0.9499750271778173
20151113,-0.3404550459732953
20151116,0.13935309195793003
20151117,0.46653880593501446
20151118,-0.9572739687451195
20151120,-0.1666651293842603
20151123,0.17359589661329375
20151124,0.37675236670665385
20151127,0.2202398037105115
20151130,-1.6438058892300573
20151201,1.0190835871483408
20151203,0.5169451490564929
20151204,-0.24661251410924412
20151207,0.11360241942317036
20151208,0.31800646473968597
20151209,-0.2576695332188109
20151210,0.6052806946481364
20151211,-0.3313028311005997
20151214,1.141327017857222
20151217,-1.3988288945235197
20151218,-1.5596704660265068
20151221,1.0171673302355653
20151222,-0.22662629284605704
20151223,-0.19561586884530946
20151228,-0.2804926364496704
20151230,-0.19133974332955717
20151231,-0.6302887538054068
20160104,-0.7580599730972253
20160105,2.267833153773009
20160106,0.17423168869609967
20160107,-0.21246783063778452
20160108,0.23266118228855504
20160111,0.15383095254687174
20160112,0.33727398404770725
20160113,0.6787120425713855
20160114,-1.7814763072614346
20160115,-0.21644490220150936
20160118,-0.5055274345815925
20160119,0.30203357705953116
20160120,-0.26831669353987153
20160122,0.46629012060932107
20160125,0.051674226295086834
20160127,-0.4948192859641997
20160129,0.504621888264432
20160201,0.8479285426342353
20160202,-1.758201890058173
20160203,0.6132216361324689
20160204,0.9271765461332062
20160208,-1.1233650367384538
20160209,0.42728711808331443
20160210,0.30419023776154164
20160211,1.0059638142447578
20160212,0.7615357384224428
20160215,-0.795757655491867
20160216,-1.5020356669203974
20160217,2.9420516092852393
20160219,-1.956317467184916
20160223,-0.6633095063190458
20160224,-0.020176639958522924
20160225,-0.2342081366413223
20160226,0.12248770903525502
20160229,-0.26443274368604136
20160301,-0.3391324868393286
20160302,0.30084346952791297
20160303,-0.777329471299727
20160304,0.3731691464550533
20160308,-0.31972291940054126
20160309,0.12350758446934984
20160310,-0.41219304660545214
20160311,-0.018802240355523803
20160314,0.19322884153238368
20160315,0.4513033492116666
20160316,-0.3452851211343564
20160317,-0.5549724606886437
20160318,1.4641742286792212
20160322,-1.8658806532770051
20160323,0.32428025550441136
20160329,1.013072268993618
20160330,0.853066818191392
20160331,-0.4185652907093265
20160404,0.0642141077488686
20160405,-0.5676251611890669
20160406,1.4047443978906682
20160407,0.23110929992913903
20160408,0.38039416188068753
20160411,-0.5400361749367473
20160413,-1.2605159550739682
20160418,-0.5788377893002102
20160420,1.3283973410832273
20160421,-1.8459783595638575
20160422,1.1987714140204675
20160425,-0.17779461261743637
20160426,-0.21188557124762253
20160427,-0.09254391808079332
20160428,-1.0204937841844688
20160502,3.2050754318381034
20160503,0.24561458956999926
20160504,-0.4830513356509053
20160505,-0.5449960912813765
20160506,0.4168946313991363
20160509,-1.0987501870973773
20160510,-0.8792902951204733
20160511,0.10546217753105219
20160512,0.09544458210583018
20160513,0.7267014577135272
20160516,0.5946945696378818
20160518,-0.7158607707852959
20160520,-0.30714405519437926
20160523,1.1724805285794782
20160525,-0.21437147322999728
20160526,-0.7399604470729193
20160527,-0.19522506801073192
20160530,-0.10712629436481247
20160531,0.03535857640664698
20160601,-0.5417835917264388
20160602,0.20816392998488586
20160603,-0.039249233208870804
20160606,0.37960946699996123
20160607,-0.46137220773604326
20160608,0.5559471244722519
20160609,0.656368784160701
20160610,0.5023102010624505
20160613,-0.06021828186863448
20160614,0.6107057707878055
