Date,DRREDDY
20130102,0.4046989647611893
20130103,-2.3025464446737978
20130104,-0.27178798577599417
20130107,-0.041022781441009584
20130108,-1.0332707878100065
20130109,-0.3558835893473562
20130110,0.045989740877831406
20130111,-0.0036223822843801656
20130114,-0.18498947300782564
20130115,0.6800044114809831
20130116,-1.8393285967647917
20130117,-0.06172778851370331
20130118,2.6317305714374175
20130121,-1.7090525479091125
20130122,0.2475323336972734
20130123,-0.5769830523346198
20130124,-0.9413162688992408
20130125,-0.10494072661478665
20130128,0.22382337611983313
20130129,-0.00293858200975676
20130130,0.32701349263445256
20130131,0.975608500627383
20130201,-1.8336399919637214
20130204,1.548307186566728
20130205,0.45071202665618804
20130206,-0.02345181830109048
20130207,-0.02797929508155375
20130208,1.753511282108328
20130211,-2.5055571020035816
20130212,-0.4368183527834034
20130213,0.5577205262132745
20130214,1.3035067777969849
20130215,2.8338274412610285
20130218,0.9139176713046666
20130219,-0.6989780595890711
20130220,-0.04596504093882493
20130221,-0.6103589393321749
20130222,0.2753583548382104
20130225,0.5218537143355736
20130226,1.1295007170527605
20130227,1.152174404432452
20130228,-0.6408407408212603
20130301,0.9362817556649946
20130304,-1.7394951538978445
20130305,-0.8402483090799421
20130306,-0.6882785072658413
20130307,0.3873144366445353
20130308,0.04628491606073448
20130311,0.17721628824449726
20130312,-0.40208642749114953
20130313,-0.11827367534197913
20130314,-0.17322066798789826
20130315,-0.49555212134541127
20130318,0.7464847849325469
20130319,-0.44320594911470873
20130320,-0.4379680786208218
20130321,1.2116132911821507
20130322,1.0295357969014731
20130325,-0.8009047081591094
20130326,0.2255707830840452
20130328,0.19402934862844248
20130401,-3.385468621909976
20130402,-0.4021727782532951
20130403,-0.5897869871702374
20130404,-3.584584676886142
20130405,-1.2402783206824355
20130408,-1.446148075393514
20130409,0.4077097419789363
20130410,1.0451720751399258
20130411,0.874588241566637
20130412,-1.3959446844641532
20130415,2.8545426829522533
20130416,-3.104786140646168
20130417,0.9748637999997956
20130418,0.618233389438436
20130422,1.0342685885183416
20130423,-0.7810933440125948
20130425,-4.2118848576971715
20130426,-0.13261916144123923
20130429,-0.16340628655263514
20130430,-0.9949750650956415
20130502,1.3647459480514883
20130503,-0.03274615524368035
20130506,0.6607086749300096
20130507,0.5522775321706395
20130508,-0.17969942529193997
20130509,0.5732044135060326
20130510,-1.4177636292818259
20130511,-3.2652148101198044
20130513,-0.2170649322661249
20130514,2.470206366952506
20130515,-0.7742197936026356
20130516,-2.3645554155324566
20130517,2.087766607184787
20130520,1.3791226687373939
20130521,0.8595536479640056
20130522,-1.7818822977472104
20130523,-0.7664210907443486
20130524,-0.6396262257841502
20130527,-0.5188193196409033
20130528,-0.8460904028638428
20130529,-0.18598655710247208
20130530,0.9660353488103395
20130531,-0.007622998973697781
20130603,-1.3459064374523033
20130604,-2.1571271466177664
20130605,-0.24995288332716672
20130606,0.9137872332644029
20130607,-2.720520462925062
20130610,0.4040492625114518
20130611,-0.7714883407750975
20130612,-0.274335231680469
20130613,0.2657832522993496
20130614,0.10683562754600218
20130617,1.679128139209004
20130618,0.2070679486128177
20130619,1.4452772319027207
20130620,-0.25985973354978187
20130621,-1.9928205485650234
20130624,-0.050306019098945165
20130625,0.1403445622564216
20130626,0.1728376461519146
20130627,-2.102686023129675
20130628,-1.355471570760787
20130701,-1.6775518091269526
20130702,-0.1459442027850732
20130703,1.4064187113502147
20130704,-0.019660025518076774
20130705,-0.5559699126365554
20130708,-1.1260600750592713
20130709,-1.1734690907529697
20130710,0.6834380066229457
20130711,-0.6662323825599686
20130712,-1.8403638173415606
20130715,0.3753517986905267
20130716,2.5349728373105442
20130717,-1.228093595618246
20130718,-0.7468988379532482
20130719,-0.23017808829876563
20130722,1.0924436326002684
20130723,-1.4324487852146401
20130724,0.02734582000737984
20130725,0.5741492582947528
20130726,0.7266437448642385
20130729,2.958668955402664
20130730,0.9344445175648316
20130731,-4.992383720349576
20130801,-0.27003176868463463
