Date,PARACABLES
20130301,-0.5791474402957861
20130304,-2.20356635812111
20130305,-3.2766925863531076
20130306,-1.6373909703283274
20130307,-8.30876052044042
20130308,-4.799154089827849
20130311,0.6945863679314416
20130312,5.743274496962915
20130313,2.1435506904260375
20130314,-3.5564057963227262
20130315,-0.20554433589940088
20130318,-0.3788503047929072
20130319,-1.1269734795571134
20130320,0.9243186006922863
20130321,4.789457085366692
20130322,-0.8762371938884813
20130325,8.709120039851378
20130326,0.19349398099456652
20130328,0.834853551262718
20130401,6.978116645363237
20130402,-4.952167077174981
20130403,0.29895525768359843
20130404,-7.476813678987993
20130405,6.6559730252314075
20130408,-3.593562903887715
20130409,-0.5529248289174454
20130410,-0.8797881799125021
20130411,-3.140331818920528
20130412,-0.5970080502474353
20130415,0.4400778332605794
20130416,-6.316805321653486
20130417,6.754601310053669
20130418,-2.76068049617193
20130422,2.9324329103386955
20130423,-5.7779641151016925
20130425,-3.3886342120898942
20130426,8.078336209619332
20130429,-3.3048348512167527
20130430,0.6228922255124455
20130502,5.503375940622186
20130503,5.882916041993585
20130506,-2.512825859172512
20130507,1.2310415412863387
20130508,0.6881189908777565
20130509,4.009172455307981
20130510,-3.305073699124221
20130511,4.417819350513463
20130513,-3.532840242437812
20130514,-4.048875684833805
20130515,3.674558847017922
20130516,-3.027587013892665
20130517,10.801374249954678
20130520,-2.8498377754606756
20130521,-0.2851219453055356
20130522,2.4426210877673813
20130523,-1.7585850981816844
20130524,-6.609084196161295
20130527,3.193461741849724
20130528,0.414488877924244
20130529,-0.0843381616779083
20130530,3.401854401999644
20130531,-1.3872025501166696
20130603,-0.218756524628375
20130604,-6.507079027506224
20130605,6.625488487376907
20130606,-3.6915909339731456
20130607,3.5147933220420544
20130610,-8.172428894091063
20130611,-11.882916007507728
20130612,-9.32439346120129
20130613,1.711661723617349
20130614,-3.1789141359734447
20130617,2.133881946956177
20130618,2.2942781267376366
20130619,0.6881591176291175
20130620,1.9647330498996152
20130830,26.44349329110792
20130902,0.6947757249374825
20130903,0.38736519946311304
20130904,0.4633469212581572
20130905,0.5506630269866024
20130906,-7.410109186828549
20130910,0.7426968623785553
20130911,1.8481829412654402
20130912,-6.732131200365693
20130913,0.9638319921035138
20130916,6.3372613559829025
20130917,4.040536912100037
20130918,-0.1548156049027945
20130919,3.5109536412846225
20130920,-8.520891551106748
20130923,-7.138525683994126
20130924,-3.2942523511856177
20130925,-0.1035271616280426
20130926,8.653955107197078
20130927,4.115336431709319
20130930,3.8562496615152995
20131001,-2.8000643778657555
20131003,0.7141901010264881
20131004,-7.726766251042012
20131007,0.7589492556039356
20131008,4.880642686648252
20131009,-2.340569561697592
20131010,5.0850771289932615
20131011,0.8873035772793407
20131014,-3.0278283352258804
20131015,2.391110760691457
20131017,0.9165950333414775
20131018,0.023183655288049422
20131021,9.363328019188046
20131022,-1.9824493008609294
20131023,1.0303926774531305
20131024,0.40164754705425165
20131025,3.056944101818607
20131028,-8.389637035390505
20131029,3.731300526363851
20131030,0.7940662483256962
20131031,0.5280567242955851
20131101,6.399661048713277
20131103,-1.6332036115331694
20131105,6.797864324744386
20131106,-2.9090283961586105
20131107,-8.754453597751702
20131108,3.7912206928319594
20131111,2.911067902643779
20131112,-0.7564740633574969
20131113,6.8388651520718975
20131114,-3.212168146209912
20131118,-14.56691040395924
20131119,-9.0095056741741
20131120,4.422250642992809
20131121,9.57352833463564
20131122,-3.8640675878194446
20131125,4.953426638532601
20131126,-1.1556684553209178
20131127,7.362438540282977
20131128,1.4299798504594132
20131129,-2.8492245442077992
20131202,-1.4709088714770697
20131203,4.82804391302188
20131204,0.5235469316773119
20131205,0.3130582054276871
20131206,0.9477747754131232
20131209,-0.3438244109461046
20131210,-1.496615748127344
20131211,0.4487844797994837
20131212,0.22905687776744232
20131213,2.5902331056503316
20131216,-0.3785261103185458
20131217,3.614540841363627
20131218,-2.668795911621589
20131219,-7.239492968870229
20131220,-5.881043731157227
20131223,9.600584172665199
20131224,5.587113197601397
20131226,-4.8476072671343875
20131227,3.4724594135683646
20131230,-2.4797173822142753
20131231,4.6219349516542
20140102,-2.0163949198799953
20140103,-6.564774917291364
20140106,-15.628383305848557
20140107,1.346052303428727
20140108,4.262613705368704
20140109,-19.127363176158248
20140110,-0.8823512632881912
20140113,2.1509004231088964
20140114,5.098629273373532
20140115,2.701399436753804
20140116,2.381992154014119
20140303,6.427493834836102
20140304,4.007355164395675
20140305,4.624301132932723
20140306,2.1418662093749745
20140307,4.390432562510532
20140310,5.4478049760194525
20140311,4.709957912447815
20140312,-3.8658869267635847
20140313,0.04597559872480193
20140314,3.2990414514380055
20140318,-6.674274130540208
20140319,4.472833460724512
20140320,3.2348265250694173
20140321,1.6278781496265031
20140322,5.0133729228124935
20140324,-3.899159747968493
20140325,0.33580300454264805
20140326,-0.00615048068001239
20140327,1.8245589111339124
20140328,5.2760488568524
20140331,-2.2487745347780486
20140401,4.743312551650239
20140402,-4.788581806903439
20140403,0.09812852097796995
20140404,3.0652477748413327
20140407,1.6427699914087546
20140409,-3.611405778446373
20140410,-8.063499100453196
20140411,-6.9793355589700745
20140415,-3.00286259154819
20140416,-1.969316430227879
20140417,-1.1667077198113223
20140421,-0.3233259639848045
20140422,-1.8017686542957687
20140423,5.345038285996496
20140425,-2.1958029277638036
20140806,-60.13346696455581
20140807,0.24812324506110017
20140808,-0.295530406455259
20140811,-4.423682551324721
20140812,-0.14542241777588952
20140813,2.7271294661469367
20140814,1.3271926797853477
20140818,1.4273112558340337
20140819,4.122219824285582
20140820,-3.1496283860751317
20140821,0.7238273655941904
20140822,0.30193974347918895
20140825,6.084015688028836
20140826,-0.5845195889982707
20140827,4.306856504340009
20140828,-1.1675594399972742
20140901,-2.834011998297817
20140902,-1.5470955478937884
20140903,3.5549300028363318
20140904,1.9149247367385442
20140905,4.29728730808394
20140908,2.462669014812696
20140909,-4.003232085326207
20140910,-1.4102384167380035
20140911,-7.480666069302643
20140912,-7.788891244248631
20140915,-2.996096141422071
20140916,-0.7586319418272656
20140917,4.113833795414925
20140918,6.38773187548037
20140919,-0.05375168518055973
