Date,BINANIIND
20130102,0.855066296061793
20130103,0.34932286645634736
20130104,-2.176173744561434
20130107,1.8123340457439563
20130108,0.08562087294260023
20130109,0.11847884395794483
20130110,0.9145831490654716
20130111,-0.1454928356138181
20130114,1.1864433103114487
20130115,-0.766956161784926
20130116,0.6606508955431629
20130117,1.2626984658881715
20130118,-0.20792352531233393
20130121,-0.519088525230938
20130122,-1.1503344730400848
20130123,1.1780321653369514
20130124,0.479908393139747
20130125,0.8286102286623064
20130128,-0.2392212107217282
20130129,-1.1586054239797865
20130130,1.353699244044866
20130131,-0.24853879000825138
20130201,-0.47890668364421823
20130204,2.080018478317725
20130205,0.3502307030163545
20130206,0.6135160708744272
20130207,-0.6362207001754583
20130208,-0.07125869329126489
20130211,0.8140028143459161
20130212,-0.14431827196634506
20130213,-0.18515060321257282
20130214,1.343682379316831
20130215,-0.025143217681777075
20130218,0.5932742888647664
20130219,-0.2583212933758736
20130220,-10.206046894842453
20130221,1.8396762650392748
20130222,-1.4011396286963986
20130225,3.588873715404262
20130226,0.9596465382546455
20130227,-0.7952156952529748
20130228,0.14368227603049188
20130301,-0.2898618541280865
20130304,2.4640211785424153
20130305,-0.6980063561760887
20130306,0.19785998361184753
20130307,-2.001424045338613
20130308,1.922258778811334
20130311,1.1505463679619703
20130312,-0.3575998409940736
20130313,-0.9069056675375138
20130314,0.36152803513342335
20130315,0.18685646883019258
20130318,-0.5120769531685041
20130319,0.9655807469745366
20130320,2.0402041343568604
20130321,-0.21007674758572104
20130322,-0.7282055276465504
20130325,0.2696846788052506
20130326,0.9341652959311526
20130328,-1.5455443915350324
20130401,3.0832390402519625
20130402,4.2374358491615265
20130403,-3.1051736289362024
20130404,0.6684234668442626
20130405,0.020005422016106007
20130408,-0.4367619391538834
20130409,-1.486027238620417
20130410,0.2931711287419452
20130411,0.350789586921826
20130412,0.46368072212444367
20130415,-0.48149742094620374
20130416,0.8349224865538638
20130417,0.6043868414809086
20130418,0.4799151634667236
20130422,-3.5170571344997867
20130423,1.743771900789751
20130425,1.4202568811302891
20130426,0.8442811117109322
20130429,1.7191248229576708
20130430,-0.12986095121129726
20130502,0.7769983725124481
20130503,0.22240152370967903
20130506,-0.1454890214152217
20130507,-0.8484938347961415
20130508,-1.4057311828860728
20130509,0.001308488765050353
20130510,2.0127223642369914
20130511,0.19686032034174
20130513,-1.2413151627931527
20130514,0.5716487646930235
20130515,0.6328067200755656
20130516,0.5502786728370398
20130517,-0.02129870332204707
20130520,-0.4238186634000667
20130521,0.6400528735268931
20130522,0.26831873122593985
20130523,0.6763185109665772
20130524,0.6582774643060625
20130527,1.510335975819403
20130528,0.24263375659763095
