Date,PTC
20130102,0.9299855767748546
20130103,-0.3038580707253278
20130104,-0.11300338538617982
20130107,-0.09080553668670532
20130108,1.251109604292431
20130109,-2.5145568117018446
20130110,-0.28874332440852196
20130111,2.328775477337219
20130114,-1.573049015323886
20130115,0.7355019563352001
20130116,0.5688706623985595
20130117,-2.643422580965347
20130118,-0.476681294692242
20130121,-0.311557344588652
20130122,0.24794491426215592
20130123,-1.250614728624611
20130124,-1.1431158148231584
20130125,0.11199228690418761
20130128,-0.29512686129735016
20130129,-1.2995729139182286
20130130,1.4676985347806357
20130131,1.6654937211823426
20130201,2.8566317185108123
20130204,-1.9585377999712332
20130205,-0.43970814985549644
20130206,0.9978090495177485
20130207,0.6363401570825566
20130208,0.8438407847004867
20130211,-2.2952251318395707
20130212,0.49307792979348164
20130213,0.20624684177883446
20130214,-2.0580513624970167
20130215,1.668872231400163
20130218,0.48735679961062994
20130219,-0.06850066795058618
20130220,1.5386754414306658
20130221,-0.7993564602936873
20130222,-1.4208038198917505
20130225,-0.27048642072645457
20130226,-1.333778333687048
20130227,-4.095323523319396
20130228,2.952789400794162
20130301,0.4575143269899644
20130304,1.9442139985539568
20130305,0.22790742031828426
20130306,-0.9633014461177354
20130307,-0.827701765349281
20130308,1.4572645858977227
20130311,-0.3172947024409889
20130312,0.7849276470126488
20130313,0.11612738145794266
20130314,0.6758384592972437
20130315,0.6873673495564072
20130318,1.2924643573013652
20130319,2.0702527059074565
20130320,-0.1918999254816116
20130321,0.6598274223437508
20130322,-1.5912633777734335
20130325,-2.0704981195544647
20130326,-3.6920783317413166
20130328,-1.8194783045124594
20130401,2.944032123549641
20130402,0.6585771760178667
20130403,-0.6029233861352438
20130404,-3.7547656931176814
20130405,2.1217106588814683
20130408,-0.5420810784442056
20130409,-2.3933757303271106
20130410,3.0026136292116155
20130411,2.8690324814951
20130412,-1.3477349503738107
20130415,1.6506954977690376
20130416,-0.32579106506220645
20130417,2.020950150210944
20130418,1.5617965380575975
20130422,-1.7095212559385442
20130423,1.7417272107875745
20130425,-2.204928145712213
20130426,-0.1426248817800515
20130429,1.807080558525363
20130430,0.11969188285904864
20130502,1.0719071925612929
20130503,1.0069677069281835
20130506,1.316251459534008
20130507,-1.783323262470967
20130508,-2.3827522134822816
20130509,0.5162067956471044
20130510,2.476317711823121
20130511,-0.27156868214817054
20130513,-0.021376380077203105
20130514,-4.288763834203111
20130515,1.3366061240437024
20130516,-0.6124838168535354
20130517,1.5186805818169566
20130520,3.3982454680012393
20130521,1.9379102674231596
20130522,-0.9542952672157752
20130523,-0.38821749043794584
20130524,-1.676871580425784
20130527,2.389205598186866
20130528,-1.072010620561151
20130529,0.656122179495281
20130530,-0.37736277596789214
20130531,-0.1428603017529917
20130603,0.24015934732320549
20130604,-2.270972182013081
20130605,-1.6867535949902042
20130606,-0.015184018256148743
20130607,1.7907128342561436
20130610,1.2568581277082622
20130611,0.05824880033858637
20130612,-1.6240660928872572
20130613,1.8050371326413792
20130614,-1.3467826201823865
20130617,-0.11008929926267985
20130618,1.346425344897299
20130619,0.7874686596595714
20130620,0.7251078710211738
20130621,2.897842742933734
20130624,1.7838283739476832
20130625,-1.9512863598177062
20130626,0.06136838769337949
20130627,2.2058990177771585
20130628,-5.5994403670202
20130701,0.17395702938179003
20130702,2.3992424921168807
20130703,1.1799254724231916
20130704,-3.3609244603715256
20130705,2.4176994417465028
20130708,-1.2903018222616882
20130709,-0.013121642230891517
20130710,0.643513769736008
20130711,1.0135259384415825
20130712,2.915375333047633
20130715,2.7697055077866324
20130716,-1.8325405025390835
20130717,-2.036301809575089
20130718,-1.6996304679970744
20130719,1.1233812525614533
20130722,-0.4563443591219806
20130723,-0.4580149253208318
