Date,UTINIFTETF
20150903,1.0346827617630046
20150904,0.5085525559082613
20150907,-0.16666808319462278
20150908,0.17801465254858562
20150909,-0.17218450883492165
20150910,-0.2248423358867406
20150911,0.10779184355305343
20150914,-0.007852349664563052
20150915,0.10085348690127927
20150916,-0.7214013516202586
20150918,-0.5479420572498137
20150921,0.13110706939993735
20150922,0.347340944202839
20150923,0.3114535575572499
20150924,-0.3343468549011767
20150928,-0.12058456095619058
20150929,0.3499591622027327
20150930,-0.2637582780461356
20151001,-0.26919537054586157
20151005,-0.09657856060917447
20151006,0.18238632106741792
20151007,-0.13766292343257353
20151008,-0.3480030866428532
20151009,-0.21766722451513015
20151012,0.24002000561074668
20151013,0.035571113144670846
20151014,-0.09201540836565902
20151015,0.20007344361805324
20151016,-0.34166929123733886
20151019,-0.12518874922822648
20151020,-0.20179585975839046
20151021,0.3779397625181221
20151023,-0.3834798234849359
20151026,-0.02762980936502407
20151027,0.0940403062972991
20151028,0.4094359326906101
20151029,-0.47818873572572757
20151030,0.35586323438587525
20151103,0.1752782952626312
20151104,0.0152778115953639
20151105,0.12690993639000725
20151106,0.1813475988442562
20151109,0.7982486013231225
20151110,-0.5276808293227072
20151111,2.0431292622429966
20151113,-2.131659451464036
20151116,-0.20411301166274154
20151117,0.6147184797650928
20151118,-0.07681841233729436
20151119,-0.0711169943129506
20151120,-0.5217271598135669
20151123,0.8260325803816253
20151126,-0.02917646057823997
20151127,0.09265284278009978
20151130,-1.1679459401554713
20151201,0.32559402962881184
20151202,0.24139499250726396
20151203,-0.36382603682293374
20151204,0.7149172469317437
20151207,-0.28597267020288264
20151208,0.14079139075903013
20151209,0.2258133291092097
20151210,0.32536522441018334
20151211,-0.3767292759983512
20151214,0.06758857052765177
20151216,-0.9408502747649719
20151217,0.08295961190142775
20151218,-0.31429007976720147
20151221,0.3017590683722714
20151222,0.44473314134837594
20151223,-0.5721303280412953
20151228,0.03393488689000668
20151229,0.5625488731356711
20151230,-0.9559980228162075
20151231,0.685130041766634
20160104,-0.49120677443251437
20160105,0.12037961617688549
20160106,0.30953668831905057
20160107,-0.017114590667146157
20160108,0.24587681354890373
20160111,0.04394559114854257
20160112,-0.16424728164453806
20160113,-0.0668874924220223
20160114,-0.44344497239257963
20160115,-0.30579186592998786
20160118,-0.24329329092130325
20160119,-0.1165846952305144
20160120,0.1872302063844049
20160121,-0.49097947974671285
20160122,-0.10804556726781045
20160125,0.7247178231544855
20160129,-0.5417450047803276
20160201,0.23995282051480551
20160202,-0.7645453951824264
20160203,0.019036124506712326
20160204,1.1176944632604338
20160205,-0.7202727876640647
20160208,0.7020177392860177
20160209,-0.12631957518850623
20160210,0.03632027023352802
20160211,0.8699332734376646
20160212,-0.027675736101062384
20160215,0.27314173812840004
20160216,-1.5202842329991786
20160217,2.899695215360754
20160218,-1.4325635829235397
20160219,-0.010683238429172376
20160222,0.2707595813293203
20160223,-0.6905519850412613
20160224,0.8329464862152339
20160225,-0.3754254700457118
20160226,0.4985195321227703
20160229,-0.3439924424334708
20160301,-0.29543731719478394
20160302,-0.4965986417291326
20160303,-0.3829811339725768
20160304,0.11451685831138284
20160308,0.6101016097668137
20160309,-1.1571375803502
20160310,-0.12795590248538574
20160311,0.748182280823685
20160314,-0.38058084200858144
20160315,0.30434578902926346
20160316,-0.9644171091922569
20160317,-0.3566470725554648
20160318,0.6457485984834759
20160321,0.030027323593289967
20160322,1.3636305456159203
20160323,-0.7230147835712387
20160329,0.9852871526141644
20160330,-0.7037802138522047
20160331,-0.13991710406414543
20160401,0.08331634515210717
20160404,0.6903243089023718
20160405,0.00848722682877634
20160406,-0.525908639087674
20160407,0.5384765081905003
20160408,0.7269747666792622
20160411,-0.566918855123903
20160412,-0.4669193112377449
20160413,-0.18387004653104677
20160418,-0.28009782138521233
20160420,0.8771786929242047
20160421,-1.1240031848468288
20160422,0.8526297901854265
20160425,-0.29618583630679884
20160426,-0.1685361220037117
20160427,-0.2111999854927175
20160428,0.13897949564506606
20160429,0.4591716940453814
20160502,0.7747597556334312
20160503,-0.5078914669485667
20160504,-0.6837081073773682
20160505,0.11540583341161306
20160506,0.7398527391653976
20160509,-0.6080003868526715
20160510,-0.27138639380874524
20160511,-0.8273173894867059
20160512,0.16859757422192762
20160513,0.4482256320558501
20160516,1.0570629680527597
20160517,-1.304616716041343
20160518,-0.3227402649648866
20160519,0.8039245406020601
20160520,-0.6832555510723883
20160523,-0.4651424182196946
20160524,0.8993389285749794
20160525,0.2336006251291074
20160526,-1.6170830818814375
20160527,-0.12264180872720609
20160530,0.10484180798625642
20160531,0.0017085546177539601
20160601,0.024200157085142546
20160602,0.5400224510566018
20160603,-0.9513318339754843
