Date,GRPLTD
20150212,0.8418271278109186
20150213,-2.6544861223687786
20150216,12.531283280332781
20150218,0.46866257478098006
20150219,4.153369261170188
20150220,-0.3587477062350589
20150223,4.144562754757198
20150224,2.03464980768493
20150225,2.787520581620478
20150226,2.1966966220848776
20150228,-0.8691303717596016
20150302,3.736994142047255
20150303,-0.38592837423293846
20150304,1.5713677549922997
20150305,0.010810143371577596
20150309,1.165809269671398
20150310,1.5320335465217145
20150311,-4.077628321962193
20150312,4.8027670639234925
20150313,5.684545702697959
20150316,0.03965365569074619
20150317,-0.30963906878441017
20150318,-0.9607924908938047
20150319,3.1378523589932095
20150320,-3.0934794483074555
20150323,0.6393070604298949
20150324,-1.6470479281389119
20150325,-0.5109054681102188
20150326,1.0014850400688482
20150327,3.8278277709177804
20150330,0.8039556615225374
20150331,0.9240845723629951
20150401,-6.183053363840407
20150406,3.3767177068475926
20150407,-0.13434558480202197
20150408,2.5133468551996025
20150409,-5.634750311457746
20150410,-1.1104763298620677
20150413,2.4556656806247354
20150415,-10.683223810522346
20150416,-5.959031933365405
20150417,2.909296593728768
20150420,4.4369635115912445
20150421,-1.3171030400649226
20150422,3.5049469449383595
20150423,1.254708638998839
20150424,3.1828267867198576
20150427,0.6869159262002786
20150428,-2.718451207523031
20150429,-1.3449851164355398
20150430,-1.0839457102806864
20150504,4.8698639474444825
20150505,-0.7561570097202195
20150506,0.4105034300322832
20150507,1.7289603784711935
20150508,-1.9141716728747316
20150511,0.6120548432867334
20150512,-0.05628338899304397
20150513,1.5939233229121719
20150514,-1.2361307305932314
20150515,0.46804921024825574
20150518,-1.6797930584459975
20150519,1.5068415068791308
20150520,0.08196889071805968
20150521,0.7360990864727032
20150522,-0.7975294920282133
20150525,2.3616903790548553
20150526,-5.268590399853328
20150527,5.602051630212577
20150528,0.39456771172450567
20150529,-7.828796726309935
20150601,2.8139089709167022
20150602,-3.336145456496685
20150603,3.005227237853039
20150604,1.5810172811446175
20150608,0.7183230375791019
20150609,1.5627159633251086
20150610,-2.8353393026009135
20150611,1.747540063021847
20150615,-0.9429033864002215
20150616,1.5611422105484245
20150617,-1.3775933134105833
20150618,0.34080684565207076
20150619,-1.5394054281212808
20150622,1.166817799564241
20150624,-3.2133174504802904
20150625,1.7233375385270326
20150626,2.80348654817017
20150629,-1.3648378258474798
20150630,0.9548941978850384
20150701,1.2823477867767294
20150702,1.0530097420669162
20150703,-0.30334139391482245
20150706,0.24230100556245932
20150707,-7.237597913664508
20150708,2.2783737267176614
20150709,0.8012399326916521
20150710,1.9185449117260507
20150713,-0.028439684167701762
