Date,M50
20130102,0.5592639552505325
20130103,0.05893463405522292
20130104,0.024834210522211186
20130107,-0.2680544169124971
20130108,0.6573472536443254
20130109,-0.2233389668375008
20130110,-0.07211592339949918
20130111,0.8157715858471084
20130114,0.16227231293908406
20130115,-0.5876956919545471
20130116,0.15899775565700025
20130117,0.46851068561194437
20130118,0.07520173215567183
20130121,-0.1624745438037487
20130122,-0.7273311941771765
20130123,1.0375623565339767
20130124,0.03216848252641191
20130125,0.31323206787417024
20130128,-0.29779006869892977
20130129,-0.42763460343347304
20130130,-0.3230934242747274
20130131,-1.3699561652153314
20130201,1.0859572398486312
20130204,0.04313229162314991
20130205,1.3448689952559754
20130206,-0.5550439681971926
20130207,-1.5230903785785297
20130208,1.0711952343713178
20130211,1.1701932868780442
20130212,0.7155396775337306
20130213,-0.7988801802308598
20130214,-0.020733754517268332
20130215,0.23478325791301258
20130218,0.40184550116443896
20130219,-0.28682117579606925
20130220,-0.4249109667554447
20130221,-0.5767775540361741
20130222,0.7748481257796686
20130225,-0.8308142526848513
20130226,-0.19275132579476328
20130227,0.5648628091699247
20130228,-1.2864799787449304
20130301,1.7226096163997044
20130304,-0.016767127872585497
20130305,-0.1406035759356472
20130306,-0.6742460850778228
20130307,-0.07315655709454821
20130308,0.29662296401168053
20130311,-0.691728346083129
20130312,0.12644496670890876
20130313,0.04111383227126353
20130314,-0.8940070691337673
20130315,-1.7816520321273046
20130318,2.3076126782948125
20130319,-0.8019624916475827
20130320,1.625772305418622
20130321,-0.6041766398766105
20130322,-1.1563483365707934
20130325,0.615657042708318
20130326,1.894871813735061
20130328,-2.661786083305232
20130401,0.8498752823945162
20130402,0.07294848081204186
20130403,0.10864455674290618
20130404,1.4716424067671292
20130405,0.36695233196287536
20130408,-1.062750377386299
20130409,0.5644411356122163
20130410,0.29238332258378275
20130411,0.16224259980214367
20130412,-0.6254396741835276
20130415,-1.1768229467608167
20130416,-0.2001039372586393
20130417,-0.4019821267510688
20130418,-0.10803803755433561
20130422,-0.2190502634245033
20130423,0.2186483769720752
20130425,-3.12678402097223
20130426,2.087841449060564
20130429,-1.378873232923113
20130430,0.08741406977262411
20130502,0.9632615475382
20130503,0.7719306230442647
20130506,-1.0528283366750602
