Date,AMARAJABAT
20130102,0.6894733508926636
20130103,-0.08962340527647655
20130104,0.9095009361536925
20130107,0.07172466580240242
20130108,-0.9928371556519733
20130109,-4.024002417524524
20130110,-5.431138737035839
20130111,-0.6618694711939361
20130114,-0.9016379672334653
20130115,-3.7389182146371045
20130116,0.5368699486834762
20130117,-0.3664022873745183
20130118,1.1145715259404878
20130121,1.2497008777956171
20130122,-2.502426217373892
20130123,3.3014481471866155
20130124,-2.8252236657749585
20130125,-2.124171650725489
20130128,-0.3646529838528398
20130129,-6.9195297860307345
20130130,2.9003516276864136
20130131,1.5245737854312087
20130201,2.1151941107182957
20130204,0.10846812713084651
20130205,-1.1137199911809934
20130206,0.4062215203271855
20130207,0.0866638316275738
20130208,1.3087300386964196
20130211,0.5296813715735579
20130212,1.7303138164792722
20130213,-2.224370709743968
20130214,-0.5161288337085613
20130215,1.0090747638272828
20130218,0.43238354182951516
20130219,0.7687089808957964
20130220,0.7159120966792207
20130221,0.12443930273494686
20130222,1.417137861731388
20130225,3.534435516200506
20130226,2.349730066049501
20130227,-0.6435897239718705
20130228,-4.087606972197403
20130301,-1.571402577201353
20130304,-5.021765327981727
20130305,0.35237472097091793
20130306,3.1345759667992934
20130307,0.8361091828902818
20130308,0.5915481268710877
20130311,0.9153513092582928
20130312,1.8170304382894868
20130313,0.1897884008356875
20130314,1.5155783267390714
20130315,1.2557652140073081
20130318,-1.040399180771507
20130319,-3.0487474667839374
20130320,1.7801805476148362
20130321,0.22223444510689455
20130322,0.6566487144933943
20130325,-0.7980247887684132
20130326,-0.19953040952376905
20130328,-2.3776628936886546
20130401,-2.559085323692399
20130402,-0.023440358643383008
20130403,3.6130783823270245
20130404,-0.2320994433940735
20130405,0.8136475355823489
20130408,1.910099206519579
20130409,2.520841997780929
20130410,-0.7063773518579023
20130411,2.783888008432393
20130412,0.49942246769819776
20130415,0.3828450324089607
20130416,0.8246897220733654
20130417,0.5167598237219989
20130418,-1.5228349295703971
20130422,-4.842139967448733
20130423,-4.222906136358927
20130425,2.2900341147127095
20130426,-0.9204686934344214
20130429,0.8889104504210966
20130430,3.506588264034175
20130502,2.1138166517485777
20130503,-3.2447490437511894
20130506,-2.836566521801977
20130507,0.3632473945892328
20130508,-3.4752746573506474
20130509,-1.984071793975788
20130510,1.2647437393572376
20130511,-2.0995950744905816
20130513,2.6323986793113603
20130514,5.187982554162535
20130515,4.113658448200329
20130516,4.18069989628065
20130517,0.3281142758727531
20130520,-1.28386378058199
20130521,1.6774911916817457
20130522,0.48195333696155485
20130523,-1.1355405714246836
20130524,-5.9806220237843855
20130527,-1.9866833481893575
20130528,-1.4172879383961292
20130529,-2.1580246881302374
20130530,-1.090007087877995
20130531,4.78095093007975
20130603,2.253847135855099
20130604,1.5910903883146315
20130605,0.057491997096056485
20130606,0.6476350172331877
20130607,1.0405825944476839
20130610,1.88765867342409
20130611,-3.0534676865439327
20130612,-0.5646464510452789
20130613,0.6485986110298031
20130614,0.19695122322764558
20130617,0.62121840058896
20130618,-2.156800534782952
20130619,-0.7640807203015788
20130620,-0.9258635989766458
20130621,2.1335239159655375
20130624,-1.2424931063431668
20130625,-1.8438982651165832
20130626,-2.7796641223037004
20130627,2.937094943389079
20130628,1.9542136226616384
20130701,-0.06249114216880741
20130702,-3.245325708572241
20130703,-2.012468270026454
20130704,-1.999876140381935
20130705,3.3868099118503587
