Date,KPRMILL
20130102,0.8185822249901225
20130103,0.5111004015374514
20130104,-1.2446803976676901
20130107,2.6235520955217693
20130108,-2.0839966501667315
20130109,-2.766396666443953
20130110,2.6412968265930523
20130111,1.6739640303686736
20130114,0.23268248602750974
20130115,-2.1950815123975143
20130116,-0.47964215020023904
20130117,-0.33918002724783197
20130118,0.060059961304432086
20130121,1.741192101464017
20130122,0.08026454653224879
20130123,1.4714249142985008
20130124,1.107256832322657
20130125,-4.289442818693124
20130128,-0.6793187975560643
20130129,0.5926713818255649
20130130,-4.4285316167944515
20130131,1.038667500988557
20130201,0.9160436119997681
20130204,-0.8269541170296489
20130205,0.9065683400065234
20130206,0.1126601290527493
20130207,-2.1222366735351788
20130208,5.479386900440393
20130211,2.0896526436871454
20130212,-1.1510259844388637
20130213,-1.0714865777464035
20130214,0.8310143119868441
20130215,0.21686580405336509
20130218,-0.10029423562719875
20130219,0.04141462320493705
20130220,0.2069851109094294
20130221,-1.1151283926624895
20130222,2.465839503385463
20130225,-2.869895738600423
20130226,1.0917041402536236
20130227,0.001682216910762202
20130228,-1.8910196516587148
20130301,2.2979861130810035
20130304,-2.6647033895660237
20130305,1.3519789519244203
20130306,1.8129430847825365
20130307,1.5359404347943681
20130308,0.18753739023754235
20130311,-1.0676444603951318
20130312,0.20379757137245846
20130313,0.03010106387650513
20130314,-1.0797022269344796
20130315,-1.0214432087306944
20130318,-0.2675718501925583
20130319,0.7205892288715909
20130320,4.553962738923376
20130321,1.1398095085999047
20130322,0.6174489862346759
20130325,2.1553466130376515
20130326,0.25931097601640807
20130328,0.5567411592899172
20130401,-2.589794566457642
20130402,-2.996791806394358
20130403,-1.5080731702903871
20130404,2.9562360164151524
20130405,-0.5709399737358918
20130408,-10.675990635960618
20130409,-0.4698635999403191
20130410,3.321479824019278
20130411,-1.422721162521641
20130412,0.4398700347473562
20130415,-1.553355733347947
20130416,0.5887392810639291
20130417,1.8944022570134043
20130418,0.8629105911203163
20130422,0.46956066475007563
20130423,-2.5656718312066356
20130425,-0.15121238878584808
20130426,-0.4080992016529692
20130429,0.5735951324904242
20130430,1.3394541331691345
20130502,-7.75701432451766
20130503,1.3837937684084043
20130506,-0.9656745732108796
20130507,1.2968829590289725
20130508,-1.3633121885952806
20130509,0.7000660625358035
20130510,-0.13071469419748824
20130511,-1.0903870846940544
20130513,1.9776174043036152
20130514,-0.10481273834909927
20130515,2.474826672702083
20130516,-2.747885146199987
20130517,-0.5081921355650574
20130520,0.340753761720412
20130521,-0.6963990074951865
20130522,3.23861981081307
20130523,2.13226916271523
20130524,-0.7646671997107105
20130527,-0.4367376497396358
20130528,1.7024689560463702
20130529,1.191582902786786
20130530,-0.2204564824638603
20130531,0.03849977177849162
20130603,0.3484789832704755
20130604,-0.16106907140027188
20130605,0.18622115344139104
20130606,1.0384131778667216
20130607,-3.630686906898395
