Date,IVC
20130102,0.5644286963596593
20130103,0.005438259264788137
20130104,0.3099226350089432
20130107,1.1341628675024558
20130108,0.4767650482182946
20130109,-0.22427321472325099
20130110,-0.34917792230421985
20130111,-1.440161520917671
20130114,0.9945726530925689
20130115,0.04335444105851992
20130116,-0.553706215006712
20130117,0.7501213904494237
20130118,-1.5916120356414054
20130121,0.03831999191668195
20130122,0.49356348129279026
20130123,-1.859151913388862
20130124,-0.06295441360375742
20130125,0.43079058492949596
20130128,1.5947415645427925
20130129,-0.5909571335442425
20130130,0.12310335900734232
20130131,-0.155005190474855
20130201,0.6757695329864287
20130204,-0.23001132727163437
20130205,0.6209487605927353
20130206,0.396087419415731
20130207,-0.5373592681780976
20130208,-1.1831937761502649
20130211,-0.790116544029084
20130212,0.4096828242607926
20130213,0.2723316366084544
20130214,0.4234415162287668
20130215,0.23928856352353123
20130218,1.388718059770262
20130219,-0.16089458907035914
20130220,-0.976511605735757
20130221,-0.47904279720337983
20130222,-2.942463315472769
20130225,1.6328906440849336
20130226,2.151438474181255
20130227,-2.343515963873929
20130228,-3.1311365379123544
20130301,-1.970929769399954
20130304,-1.186095789300884
20130305,3.2936503119578626
20130306,1.0853213575378582
20130307,1.4907919029525785
20130308,2.612532791626257
20130311,-1.8035274036230151
20130312,0.32874308256337753
20130313,-0.4611216721601856
20130314,-0.9323763331863584
20130315,-0.31406947610533276
20130318,0.8056882970977949
20130319,-0.8243897916372092
20130320,1.111040134495789
20130321,0.22134074343066723
20130322,0.3959740664383088
20130325,1.9707981962008354
20130326,-2.753820204749507
20130328,0.9167051195610619
20130401,2.0907960924975275
20130402,1.4344970968823907
20130403,-2.3918971172354424
20130404,0.3921006535698579
20130405,0.036024911996675374
20130408,-0.014135955943126832
20130409,-0.02048103240465393
20130410,-0.09818057791088572
20130411,-0.28069639120855855
20130412,-1.1224257499920232
20130415,-7.075205295447605
20130416,1.5469103496433039
20130417,1.360740642506877
20130418,0.03107230625329327
20130422,-2.393012298037759
20130423,-0.5240755339084742
20130425,1.2319054810525019
20130426,1.5429816366994569
20130429,-0.6538269822612751
20130430,-0.6246747397755686
20130502,-2.8445711925925994
20130503,0.574661257117305
20130506,0.029433942108270217
20130507,0.12321415934216151
20130508,1.234839906817091
20130509,0.06997321803803039
20130510,0.8367566928816568
20130511,-0.08760606742335952
20130513,-0.5169355167898451
20130514,0.2739939620323749
20130515,0.845956531843592
20130516,1.200301759341621
20130517,-1.6955686435734578
20130520,-0.13760940385454265
20130521,0.8137728152082241
20130522,-0.15922079397209388
20130523,-0.3597900334354338
20130524,-0.40702061575751347
20130527,-2.804556310382894
20130528,2.3325067238936206
20130529,-1.6248839833494302
20130530,0.09763324218799785
20130531,-0.34775961194419824
20130603,-0.37676211239228574
20130604,-0.6643531384333419
20130605,-0.29465265948888975
20130606,-0.2648834429756614
20130607,-0.11583518403675339
20130610,-0.2133307339135248
20130611,-1.9926112242906595
20130612,-0.4422554926815768
20130613,0.16216130304480847
20130614,-0.04460014790346911
20130617,0.9282278506343543
20130618,-0.28113588968668535
20130619,0.5364926160708114
20130620,-0.7413851554466064
20130621,0.21818283047731135
20130624,-1.2670207560929958
20130625,0.32350502379150076
20130626,-1.45314486857486
20130627,0.4260280739496201
20130628,0.689419485820499
20130701,0.16931514313959084
20130702,0.6529249647473113
20130703,-2.274309308601336
20130704,0.21066857798069893
20130705,-1.1378689384441654
20130708,7.731916344283588
20130709,2.117789350056888
20130710,-0.5963307776467166
20130711,-0.16133574321692712
20130712,0.5126208026170415
20130715,3.046081142643729
20130716,-1.2924407921993983
20130717,1.667447847665481
20130718,-1.0122528754934472
20130719,1.1753459159809494
20130722,0.3285570554676007
20130723,2.051786553812889
20130724,2.530684267475861
20130725,-0.21297685817941614
20130726,1.2215903407684616
20130729,0.426786927641742
20130730,2.3768804263283654
20130731,-0.9772298871072908
20130801,-3.4774878154838738
20130802,3.87242813322196
20130805,1.271153358007671
20130806,2.731786970803337
20130807,2.643831911639735
20130808,-7.5967744743726975
20130812,-1.2392358440557771
20130813,0.590043397709689
20130814,2.2555856771368696
20130816,-0.6979809108547843
20130819,3.777265264694151
20130820,-0.8384885253148326
20130821,-1.1305500077205801
20130822,-0.5793773274109004
20130823,0.6201488980410095
20130826,0.9487438476320487
20130827,0.5092152520591102
20130828,2.867748705220335
20130829,0.6612843178464461
20130830,0.3398515270465808
20130902,0.5485712424334317
20130903,0.09819844378525655
20130904,4.5223537967534115
20130905,-4.054427975268647
20130906,4.5953061965315465
20130910,-2.691873983606097
20130911,0.08213857549509507
20130912,0.32278847322956766
20130913,-0.0039856134391841325
20130916,0.44723413483642727
