Date,TALWALKARS
20130102,0.8623209806983069
20130103,-1.0894752999646653
20130104,2.211673207295493
20130107,0.4715879525062318
20130108,1.8931594428311078
20130109,1.1032347417302042
20130110,-0.016823374897636523
20130111,2.7160241362965016
20130114,0.39243399212089325
20130115,-0.852967189598917
20130116,-0.2687143612084655
20130117,0.020187426219226756
20130118,-0.4403291850287245
20130121,-2.4407860003533206
20130122,-2.5976089853168887
20130123,2.2572140814215307
20130124,0.4100079385257036
20130125,1.062810199975772
20130128,0.5983819102534109
20130129,1.0460876976429008
20130130,-1.9102538058438598
20130131,1.810861730820167
20130201,-0.9748206980957255
20130204,0.9062739726475402
20130205,1.1742912262968737
20130206,-0.31430219235526846
20130207,0.33243983203089766
20130208,-1.096892032592474
20130211,1.178103396722523
20130212,0.08418184504950643
20130213,0.9926410142588566
20130214,0.40739124410074634
20130215,-1.702636247555266
20130218,-4.263038698098354
20130219,4.221766931778321
20130220,1.0062491372617592
20130221,0.1382137838609041
20130222,-2.045710869621957
20130225,2.1362559900986553
20130226,1.3586668498346977
20130227,-2.1451606178611886
20130228,-2.097853493843011
20130301,-0.6939246647774092
20130304,-3.7698659444885907
20130305,2.1862625127752437
20130306,-3.2625633623333554
20130307,-0.5718022794546223
20130308,3.243017039472635
20130311,-0.40280890650652
20130312,1.832608701727351
20130313,3.7255279536384163
20130314,-0.21388494934937213
20130315,-1.1353975830706864
20130318,0.564393903592581
20130319,-1.4463798333726614
20130320,1.0039057992399125
20130321,-2.322665400442463
20130322,4.388216995789055
20130325,-3.29773860785994
20130326,1.0888412447411144
20130328,2.5451531847167304
20130401,-0.05328340759762851
20130402,0.07759526318866183
20130403,1.4184132716506894
20130404,0.7304634889247148
20130405,0.4549297955193963
20130408,0.175519842344045
20130409,0.64825577007054
20130410,2.1455841367166344
20130411,-1.7633798247293369
20130412,-7.16364057440156
20130415,4.360683572740994
20130416,1.6539363253848256
20130417,-0.8129277465662572
20130418,-0.18412829272254827
20130422,0.3385257423098954
20130423,-1.9712563005198889
20130425,2.262859822101516
20130426,1.7239482941649236
20130429,-0.35273246973993794
20130430,0.9911350107451526
20130502,0.6448519386696647
20130503,-2.5918381534358423
20130506,-5.134457886238255
20130507,-1.779984638114247
20130508,0.2518351553252027
20130509,-2.8462133376731815
20130510,-1.7495526520261864
20130511,-2.775778995774476
20130513,0.5734659578564976
20130514,-0.47320584793930826
20130515,0.4074413684955811
20130516,1.8761312960335388
20130517,2.6922064213583177
20130520,0.007307623981467282
20130521,3.7052031737231594
20130522,1.2314966949303567
20130523,0.4003579116083644
20130524,0.6282554826061447
20130527,-0.6756825357301148
20130528,0.9949985746430401
20130529,1.5518885808215495
20130530,-0.4236542355093411
20130531,2.058734274504287
20130603,-0.40879370168648943
20130604,0.16645611926011292
20130605,-1.8657419211247652
20130606,0.693582770305458
20130607,-0.729291042751722
20130610,1.6326931923388628
20130611,0.19146468005072936
20130612,1.001690763752824
20130613,3.454503658841252
20130614,-2.977977787446636
20130617,3.4155838161526737
20130618,-0.050201118652361654
20130619,-1.0268178447002911
20130620,-0.30878889441345425
20130621,-1.1835660331405522
20130624,-0.2981305016428246
20130625,-1.749666673058234
20130626,-2.2208521109233157
20130627,-0.7405651022891563
20130628,0.6884874969402746
20130701,-3.7637788152473295
20130702,3.0884885083727416
20130703,0.914614836518375
20130704,-3.2271094480416016
20130705,-0.20598868206021848
20130708,-1.5729287846322824
20130709,-0.45114529333067155
20130710,1.3169957270977184
20130711,-2.219348451676516
20130712,0.8104536119622019
20130715,0.3654295667069112
20130716,-0.015612797616717966
20130717,3.961838704212239
20130718,-0.456409777050339
20130719,0.0206267602376152
20130722,1.4747816134947973
20130723,-2.158440090113575
20130724,-1.8297344457308553
20130725,-2.0496083878132874
20130726,-2.013637646498807
20130729,0.5765196965509638
20130730,3.1239263313604733
