Date,PRAKASH
20130102,1.115603716242059
20130103,0.29714006540396
20130104,2.50012481686274
20130107,-1.5906870816958363
20130108,-4.213654274011088
20130109,-2.389323442270745
20130110,0.5398865998828799
20130111,2.789410747388638
20130114,1.5709656462480146
20130115,-0.14879412590114283
20130116,0.37302205614947814
20130117,-0.5521742438082204
20130118,0.8501005079211256
20130121,0.06244167001084758
20130122,-0.6964177236058613
20130123,-0.5191914439722354
20130124,-1.3384797420499623
20130125,1.5927324855096954
20130128,1.3122645929514634
20130129,0.12485697301626542
20130130,0.16262697712348617
20130131,0.7320169995992187
20130201,0.24064657935246242
20130204,1.340591255822453
20130205,0.022936450523861396
20130206,-3.0395328398119137
20130207,1.0717434614835784
20130208,3.438712545177758
20130211,2.0312292509454624
20130212,0.09481537618361324
20130213,5.188525801481738
20130214,-0.33375421997953936
20130215,-2.956909568682753
20130218,-6.120846238857309
20130219,-2.7091917237130545
20130220,2.183920078733488
20130221,0.750999300273929
20130222,4.875867742595825
20130225,-1.0162880203410984
20130226,2.611473974243735
20130227,-4.93229069395759
20130228,7.66998017852946
20130301,-0.33363305252835684
20130304,-0.5448246130367784
20130305,-1.2840651061484385
20130306,0.1976444447613046
20130307,-0.5756465577767986
20130308,2.53068823027117
20130311,-2.254450183702068
20130312,-0.8369400918641225
20130313,4.1137672041583855
20130314,-8.39426262771095
20130315,-4.762439499861086
20130318,-0.5304452618141229
20130319,3.5676138112797404
20130320,-3.9755396537895464
20130321,-0.08014367094756958
20130322,-0.9588890660850167
20130325,-0.7493995696988761
20130326,-2.871469974139681
20130328,-0.3242420296327251
20130401,-0.6688548739354214
20130402,-2.589192093294724
20130403,-0.14742828065646962
20130404,2.667753242763081
20130405,2.4122833210914556
20130408,-2.0338799895131654
20130409,1.7416545289836258
20130410,-2.0832662439483083
20130411,-0.715495128870453
20130412,1.059648629766785
20130415,0.9550688584084331
20130416,2.9199470992744203
20130417,-0.08345804299945447
20130418,0.23324000469533757
20130422,0.9167555077317147
20130423,1.3773796227684243
20130425,0.7070114128169445
20130426,1.2907901995138629
20130429,1.0707511794155478
20130430,-0.6957979355505571
20130502,1.2067646881265643
20130503,-2.755437122424237
20130506,-0.8055822627106002
20130507,1.5878993594629296
20130508,-0.901549309928065
20130509,1.4529273811967993
20130510,-0.17454254667272473
20130511,0.8222894788386501
20130513,-1.8839340731083367
20130514,1.105353169166971
20130515,1.1833689385573323
20130516,0.5224004887420914
20130517,-0.748295533741913
20130520,-5.284719810440123
20130521,0.7239404112226049
20130522,1.3544822145452227
20130523,0.6544117728663257
20130524,-2.6630290887280874
20130527,-0.08388067853937131
20130528,0.5360557230650856
20130529,3.957941967998262
20130530,-0.3351508922821297
20130531,0.24534418964318316
20130603,-0.4912006154238809
20130604,2.296256073393668
20130605,0.22464327460136713
20130606,1.404498846021772
20130607,3.4760774514245942
20130610,2.2134901923948247
20130611,1.5105416722272351
20130612,4.049738960603426
20130613,-7.743466961016541
20130614,1.0546904569331796
20130617,-0.18762495731961237
20130618,-0.34985747898938
20130619,-0.8877535801430634
20130620,1.9010138821668736
20130621,0.21961845396056384
20130624,-1.0277244006641189
20130625,-3.1358293418305694
20130626,0.3163921641783195
20130627,3.9046292420702318
20130628,1.655056161272315
20130701,-4.224270274014616
20130702,2.909574449194303
20130703,-0.02974728039624175
20130704,-1.229596418076495
20130705,0.06816271822894984
20130708,2.5705697063362005
20130709,0.36775627978240955
20130710,-1.8569135152474057
20130711,1.5328594133485662
20130712,-1.1442557885323992
20130715,1.6587209945176373
20130716,-0.13941673653057973
20130717,-0.4421361384223566
20130718,-0.5763607842807308
20130719,1.2275970257929205
20130722,-0.5713662581387634
20130723,-5.12810754864635
20130724,-1.500616377208292
20130725,0.22196211373221186
20130726,2.399232584405084
20130729,-2.902471103391207
20130730,-2.373405404333875
20130731,-0.5049747498508067
20130801,-1.1373279654245354
20130802,-4.204525700414777
20130805,1.3435773750850168
20130806,2.5934438875520005
20130807,-1.5073795543915374
20130808,1.7460316783908894
20130812,0.012761863149583608
20130813,3.328692214929328
20130814,-3.001842563773683
20130816,-2.8510236361622887
20130819,2.515455022310573
20130820,0.2720640890719867
20130821,1.7919743118013605
20130822,-7.7715070632304215
20130823,-0.11867115205340772
20130826,0.7507411824585583
20130827,-0.35355166725312204
20130828,-2.4756571149477233
20130829,-0.02058025071212488
20130830,2.504316920436007
20130902,0.44539351528287185
20130903,-1.1590521547130925
20130904,1.8852783999176324
20130905,1.709034044168134
20130906,-1.9081912613923953
20130910,-2.3503159385260517
20130911,1.9541280960390517
20130912,-1.0853518010851917
20130913,0.0957867132178527
20130916,-2.3654437230127714
20130917,1.478450482569015
20130918,0.2056737991603802
20130919,1.9661609597296872
20130920,2.4258051962422043
20130923,-0.2391621938402011
20130924,-0.8364867607687055
20130925,1.0125239807034596
20130926,1.5987730264342046
20130927,-0.9939416478992007
20130930,1.059719050988052
20131001,-0.6690851043533995
20131003,0.4714932698323554
20131004,0.6518512238695097
20131007,0.007271524642133986
20131008,3.0156030288567903
20131009,-0.5821660880476811
20131010,-0.7520035612424876
20131011,1.4557365779277727
20131014,0.5801447459146499
20131015,0.5748122465097951
20131017,-3.247221460939736
20131018,-3.7574839131312383
20131021,-6.206052248129202
20131022,-1.6749322326435854
20131023,2.6983145572079272
20131024,3.3929920585728963
20131025,2.5645747544577557
20131028,-3.4528047817640406
20131029,-0.5908867776431517
20131030,0.3183199268062138
20131031,-1.2585353290978016
20131101,-2.398263450472155
20131103,2.364698872149736
20131105,2.016271270793907
20131106,3.6068278529954725
20131107,1.0491891851069903
20131108,1.459597594623892
20131111,-1.8550040680850715
20131112,-1.3014338103397836
20131113,-1.3048459952739564
20131114,-1.0838977889525867
20131118,1.3818028027078906
20131119,1.9418418242593183
20131120,1.4299054967402332
20131121,1.0283649866549651
20131122,1.031196722393148
20131125,0.15090437207754004
20131126,-0.9196374937891953
20131127,3.1669527446091554
20131128,-0.8920107454138024
20131129,-4.202882236731878
20131202,2.755710669081391
20131203,-0.5947920324027767
20131204,-5.13061248664268
20131205,-0.4641272099321102
20131206,-1.8692710947467814
20131209,5.203051211763011
20131210,0.013954914555254438
20131211,-1.6839400903506203
20131212,-0.4629351521252175
20131213,-2.0839712916015554
20131216,-0.17326739646310974
20131217,-1.0214297515308541
20131218,2.7645577946073505
20131219,-0.1255267226746194
20131220,-5.7642145687141495
20131223,-3.830152369672874
20131224,-0.03706105334036636
20131226,5.202407677615533
