Date,MEP
20150506,-4.926133582297696
20150507,9.384278287324983
20150508,-0.9600876165627219
20150511,-5.898545227527762
20150512,-3.6649505827858966
20150513,0.7757446984243639
20150514,1.2380567134319678
20150515,-0.20810640523562762
20150518,0.505933280431714
20150519,-2.255880790227617
20150520,4.074170434484062
20150521,1.7569836406812034
20150522,1.7390218918700762
20150525,-4.442312932645356
20150526,-4.712358474222685
20150527,-1.151390036410117
20150528,4.450968877408573
20150529,3.287978473438263
20150601,-0.07208830535657329
20150602,1.5211044675004342
20150603,-3.5361822108245105
20150604,4.802771878745447
20150605,-0.3145918895834984
20150608,-3.058518228297695
20150609,5.6725729035431565
20150610,-5.882451066495468
20150611,0.10644775893782965
20150612,2.312096276383061
20150615,-2.927642994502476
20150616,-0.23679728673862765
20150617,1.3248660503323353
20150618,4.369689196584652
20150619,9.097809516754333
20150622,-15.021426496954247
20150623,6.042959611367639
20150624,1.0443662711585182
20150625,-1.3806676195872472
20150626,-9.688126106646571
20150629,-7.569698733431564
20150630,3.50399465668771
20150701,-0.8368136212392057
20150702,4.44436563744255
20150703,-0.2387675426065481
20150706,2.6437024294731772
20150707,-1.2563053607819794
20150708,1.033787874071868
20150709,2.025711214558544
20150710,-0.4303537137568526
20150713,1.9117546150918823
20150714,1.810422143571511
20150715,2.198106214803707
20150716,-4.382999663065131
20150717,-4.517361428014773
20150720,3.8630622343258016
20150721,2.341260798411807
20150722,1.9749752630559598
20150723,2.0910518757769645
20150724,1.519734922776639
20150727,-1.6159048618716665
20150728,1.802051598623938
20150729,1.0608434960050175
20150730,1.1488649585282702
20150731,1.7269919392919293
20150803,-0.3348751793856355
20150804,2.441640607967313
20150805,4.780648346306055
20150806,-1.2945063072224827
20150807,1.3722919391969208
20150810,-1.501627551643559
20150811,0.8437531512937306
20150812,-3.342624796667927
20150813,1.2587152814876026
20150814,-11.06641876846054
20150817,6.01721376189487
20150818,1.5022967920341024
20150819,-0.6058896679771387
20150820,1.778633088687875
20150821,2.7086827175823345
20150824,4.5711055541597485
20150825,-8.127063846969895
20150826,9.45526072287235
20150827,-15.687434479583738
20150828,0.40781994733294047
20150831,-2.9563223204208864
20150901,4.74471281322978
20150902,-3.7867947321444375
20150903,-1.22540447773873
20150904,-3.50271377811923
20150907,-1.1681398967157306
20150908,3.6009447629458586
20150909,3.363818908799371
20150910,1.5706461057367298
20150911,-1.6721611117171873
20150914,5.032222121214032
20150915,-1.5532527452115352
20150916,-0.40378330998933165
20150918,-2.9631754857962576
20150921,-3.9642192440681865
20150922,1.933725524254093
20150923,-0.4654274418151231
20150924,2.7877531534444007
20150928,1.504339251296376
20150929,-0.014248190386283
20150930,-5.977783160125691
20151001,2.8901997447628247
20151005,3.3112331674408773
20151006,-3.144603650199894
20151007,1.0397648395057952
20151008,3.4916212182601645
20151009,0.10603820545427606
20151012,-0.7904237257573843
20151013,0.4607144366002565
20151014,-9.288353482565586
20151015,2.803034134575332
20151016,-3.873697129461332
20151019,2.726318722484021
20151020,1.2710743977484087
20151021,-2.1042704555196763
20151023,1.608026512253149
20151026,-5.372022265728206
20151027,1.46627632474202
20151028,2.4891861821006707
20151029,0.8457567226842959
20151030,2.624682950183835
20151102,-3.218632584386837
20151103,-0.019322521941882664
20151104,0.8840514670208346
20151105,1.2833480976926697
20151106,-0.5270834552649092
20151109,0.7156263685695937
20151110,0.5461186134753484
20151111,1.3764316719542147
20151113,-0.7916416100977116
20151116,-0.44808069453191807
20151117,-0.4157143697197075
20151118,0.08910465738313311
20151119,2.386908636991206
20151120,0.0008630533315349131
20151123,2.44354000983124
20151124,1.780809835637502
20151126,-0.16786195950311344
20151127,1.0708296144368128
20151130,2.796743665847458
20151201,1.4982130255801314
20151202,-6.116536673473915
20151203,3.0030217553452943
20151204,-0.9074250815661531
20151207,0.3192022668507863
20151208,-1.368655627483721
20151209,0.4199048286203073
20151210,1.490255017146739
20151211,-1.4149015209076334
20151214,3.3735773939984166
20151215,2.4337030343435977
20151216,-0.7288894652728497
20151217,1.378062760828505
20151218,0.4819956555711722
20151221,-0.04104994342412516
20151222,-0.3096568559686034
20151223,0.7571309576848914
20151224,2.2668365281039544
20151228,-1.0956707782633712
20151229,0.6542010754247407
20151230,1.2609480920110385
20151231,3.434002799168866
20160104,-0.9884390255613094
20160105,-0.08333104354778009
20160106,-3.3720781322124482
