Date,ADFFOODS
20130102,0.9598328687393062
20130103,4.36157313603873
20130104,0.5725778408008626
20130107,-8.7337708167114
20130108,-1.4104039377015263
20130109,-4.909597322623131
20130110,2.18208985380226
20130111,1.1949409504984105
20130114,-1.5277221525562061
20130115,1.7437319321428895
20130116,-9.098862103628928
20130117,4.635400167257392
20130118,5.546650927117266
20130121,-1.6870765712730853
20130122,6.528677333374357
20130123,4.4923224118876055
20130124,4.375756477523561
20130125,1.1923526928776385
20130128,-2.3661783245009853
20130129,2.2074526749846353
20130130,2.164035261244722
20130131,-5.117229312280163
20130201,-0.5214331016088263
20130204,1.1291872862490586
20130205,3.8633266181737445
20130206,-1.052475781085494
20130207,6.994907274935319
20130208,0.13453806896757203
20130211,3.8369751138190296
20130212,2.6688083479127203
20130213,-1.2961237698651467
20130214,3.2065651409602305
20130215,-0.9591775071630775
20130218,-2.2586395350603548
20130219,-1.2325859083552726
20130220,1.526471967534168
20130221,0.20860115354627817
20130222,1.6408804952165423
20130225,2.666189278160762
20130226,-0.8016545433778006
20130227,-1.2658284879907036
20130228,2.80456828327765
20130301,0.9962701508814084
20130304,-0.2021869749720735
20130305,-1.5798611027362581
20130306,-0.1829464179107556
20130307,2.490204931189017
20130308,1.8138676927255668
20130311,0.41817435754439486
20130312,1.3211035880108501
20130313,0.1561911294838887
20130314,-0.9938782824204802
20130315,-0.25238287070205795
20130318,0.22792931374293335
20130319,1.9637368530555102
20130320,0.8436414671629446
20130321,1.8033503784156952
20130322,0.3654875170588976
20130325,-4.817528883699025
20130326,-2.114911735327224
20130328,3.0838693016060414
20130401,-5.899463652719647
20130402,-5.27922730615888
20130403,-0.21859052848619887
20130404,0.5001905031510001
20130405,1.0835709543348195
20130408,-0.28149065393140266
20130409,-1.293364926043256
20130410,1.2925596037742693
20130411,-0.10091749061934951
20130412,-1.2466423803934679
20130415,-1.3913487244739275
20130416,1.686766308523533
20130417,0.137182354276812
20130418,2.086278690097713
20130422,-1.7469845221073759
20130423,0.9061918546766324
20130425,0.050125983019794706
20130426,-0.8770414523478829
20130429,-1.7138617194615644
20130430,2.5375943297889654
20130502,-0.28812175481767366
20130503,-0.6887528556466382
20130506,0.7821449397631657
20130507,-5.027463465340797
20130508,-0.5165670500858168
20130509,2.1267034154664075
20130510,2.3652083302300855
20130511,0.31302434774138915
20130513,-0.017877330285942294
20130514,2.3085371405956834
20130515,2.1944868049632182
20130516,-2.303821993869369
20130517,1.7570375443036468
20130520,-0.8443580382861209
20130521,0.5338504003500791
20130522,2.832801251936786
20130523,0.13722759067345258
20130524,3.9680476677487104
20130527,0.39644486818970937
20130528,1.9110459020185686
20130529,0.014147189134802493
20130530,-2.6239090988108154
20130531,0.33252416911798677
20130603,3.7631079056646453
20130604,0.07294386995522578
20130605,-1.7991939075205086
20130606,-1.8790044966510049
20130607,-2.2473657143218033
20130610,2.877120303132215
20130611,1.2532313508023167
20130612,-4.598224235658667
20130613,-0.06399354815748848
20130614,-2.4774493119367538
20130617,3.4567556221091342
