"Date","SMB %","HML %","WML %","Rm %","Rf %","Rm-Rf %"
20140430,-0.88523905,-1.72777287,0.49833209,-0.7283895,0.03396275,-0.76235225
20140502,0.39134511,-0.48582485,0.63499407,0.1566389,0.03396275,0.12267615
20140505,-0.85669102,-0.86006227,-0.07551881,0.01397974,0.03396275,-0.01998301
20140506,0.20210216,-0.380312,0.21346827,0.15320152,0.03396275,0.11923877
20140507,0.19766864,-0.2821696,-0.17696335,-0.5840618,0.03396275,-0.61802455
20140508,0.31502504,-0.00086428,1.20839107,-0.02712442,0.03377893,-0.06090335
20140509,-1.65158687,0.79432513,-1.49121713,2.26440567,0.03377893,2.23062674
20140512,-1.65392806,-0.55328179,-0.48456623,1.77420189,0.03377893,1.74042296
20140513,-0.44820504,0.88935284,-0.53475166,1.70929939,0.03377893,1.67552046
20140514,-0.2703282,1.49549377,-2.39844054,0.67437908,0.03377893,0.64060015
20140515,-0.79627363,-1.12276821,-0.3703329,-0.16709094,0.03396275,-0.20105369
20140516,-1.55330428,0.25593099,-2.11876268,1.47637337,0.03396275,1.44241062
20140519,1.04665024,5.49557572,-6.89103921,2.79311165,0.03396275,2.7591489
20140520,3.06604561,3.94892074,-1.22050905,0.46929113,0.03396275,0.43532838
20140521,1.99014594,2.75227429,-1.37902599,0.28400941,0.03396275,0.25004666
20140522,1.40154209,1.81788243,-2.76750692,1.17443208,0.03319011,1.14124197
20140523,-0.47347226,1.08077097,-2.8243841,1.76052416,0.03319011,1.72733405
20140526,-1.52486729,-2.49772021,2.41656389,-0.85380716,0.03319011,-0.88699727
20140527,0.43034157,-1.29361346,1.57618588,-0.8742923,0.03319011,-0.90748241
20140528,1.73093775,1.54450147,0.3783201,0.20155545,0.03319011,0.16836534
20140529,0.27355177,-0.22546695,-0.39913716,-0.93944518,0.03319011,-0.97263529
20140530,0.33923113,-0.12449404,0.14583807,0.29738731,0.03319011,0.2641972
20140602,-0.35912768,1.13984886,-0.58226932,1.80938413,0.03319011,1.77619402
20140603,0.14145186,0.43371024,-0.61714375,1.03417985,0.03319011,1.00098974
20140604,1.34566393,2.46187117,-0.4951058,0.40156872,0.03319011,0.36837861
20140605,-0.00248444,1.52062006,-0.28331818,1.2654885,0.03271107,1.23277743
20140606,0.02686624,0.26451437,-0.96912353,1.66651819,0.03271107,1.63380712
20140609,1.34568027,2.26542076,-0.61311311,1.25066136,0.03271107,1.21795029
20140610,0.9784202,-0.49113843,0.52381663,-0.09530346,0.03271107,-0.12801453
20140611,1.04246387,-0.20935407,1.16586407,-0.90680645,0.03271107,-0.93951752
20140612,0.16782482,-0.82702198,0.34037472,0.27198828,0.03285853,0.23912975
20140613,-0.50035778,-2.82533099,1.92728268,-2.07361054,0.03285853,-2.10646907
20140616,-0.23630031,-0.73686575,0.58644793,0.21509415,0.03285853,0.18223562
20140617,0.23049979,1.08256274,-0.40759106,1.54677095,0.03285853,1.51391242
20140618,0.71621547,0.04392339,0.92640145,-0.88209494,0.03285853,-0.91495347
20140619,0.60464407,0.13865192,0.97847546,-0.54951411,0.03285853,-0.58237264
20140620,-0.22293672,-0.88324723,0.46587899,-0.4195919,0.03285853,-0.45245043
20140623,0.03452397,0.90896416,-0.31896878,0.19589507,0.03285853,0.16303654
20140624,0.27953501,1.80527515,-0.30834226,1.31680993,0.03285853,1.2839514
20140625,0.45191242,0.74932828,-0.27511043,0.12435243,0.03285853,0.0914939
20140626,1.04953539,0.25254248,0.84171854,-0.84557676,0.03285853,-0.87843529
20140627,0.58435539,0.13665206,0.81381416,0.32477909,0.03285853,0.29192056
20140630,-0.18450636,0.49836617,-0.51343891,1.56403948,0.03285853,1.53118095
20140701,0.69156111,0.37209163,0.67433317,0.41215815,0.03285853,0.37929962
20140702,-0.21329063,-0.37436512,-0.05495924,1.24035357,0.03285853,1.20749504
20140703,-0.00728609,-0.898071,-0.00182393,-0.11763056,0.03271107,-0.15034163
20140704,0.33579229,-0.11930287,0.02393824,0.45976769,0.03271107,0.42705662
20140707,0.42956334,0.01784202,0.13832589,0.4103427,0.03271107,0.37763163
20140708,-0.23462267,-2.10555184,-2.23217362,-3.03398649,0.03271107,-3.06669756
20140709,-1.2748881,-1.72816634,-0.89681374,-0.87312467,0.03271107,-0.90583574
20140710,0.47544571,0.95053316,0.33734278,0.182805,0.03285853,0.14994647
20140711,-0.25584249,-2.43827737,-1.61888405,-1.95683149,0.03285853,-1.98969002
20140714,-1.19282681,-1.18275364,0.56845465,0.01164074,0.03285853,-0.02121779
20140715,0.31419041,0.39255997,1.63703414,1.31641614,0.03285853,1.28355761
20140716,0.79566224,1.10886104,0.83678896,1.22128531,0.03285853,1.18842678
20140717,0.37809428,0.3945749,0.83821605,0.6761218,0.03300593,0.64311587
20140718,0.57783436,-0.21729644,0.06766801,-0.05488227,0.03300593,-0.0878882
20140721,1.14830803,0.58303958,-0.11793625,0.24883055,0.03300593,0.21582462
20140722,-0.66546791,-0.73891797,-0.66673508,0.85643046,0.03300593,0.82342453
20140723,-0.76920788,-0.75518302,-0.20412331,0.050981,0.03300593,0.01797507
20140724,-0.32802155,-0.3457818,0.31537761,0.29220503,0.03300593,0.2591991
20140725,-0.47733471,-1.63572939,-1.15835662,-0.93737023,0.03300593,-0.97037616
20140728,-0.45616526,-1.11629048,-0.57951639,-0.3955038,0.03300593,-0.42850973
20140730,-0.65455925,-0.5282849,-0.37891725,0.531252,0.03300593,0.49824607
20140731,0.81848795,0.79502176,0.32140064,-0.41570089,0.03319011,-0.448891
20140801,0.12599828,-0.41955709,0.05774434,-1.232864,0.03319011,-1.26605411
20140804,-0.0576368,0.32617022,0.6249273,1.05956718,0.03319011,1.02637707
20140805,0.51675322,0.94144738,0.72923699,0.76600867,0.03319011,0.73281856
20140806,1.2237395,0.53923018,0.05413311,-0.71518101,0.03319011,-0.74837112
20140807,-0.16179843,-0.15909004,-0.11135138,-0.2821229,0.03319011,-0.31531301
20140808,-0.03117986,-1.57764068,-1.62885617,-1.39368554,0.03319011,-1.42687565
20140811,0.02909021,-0.08084803,0.89357553,0.56862059,0.03319011,0.53543048
20140812,-0.52450873,-0.41757688,0.4687152,0.97607837,0.03319011,0.94288826
20140813,-1.53693224,-3.07290466,-1.54582097,-0.55542928,0.03319011,-0.58861939
20140814,-0.21098658,-0.37278734,0.97130111,0.8877342,0.03319011,0.85454409
20140818,0.70153529,1.08281448,1.44001103,1.46609282,0.03319011,1.43290271
20140819,0.50980223,0.50306446,0.85428802,0.63966213,0.03319011,0.60647202
20140820,1.11397049,0.72605105,0.41567662,0.00446236,0.03319011,-0.02872775
20140821,-0.02475364,-0.24176786,-0.2253975,0.28716183,0.03319011,0.25397172
20140822,-0.09208429,-0.38909712,0.0813747,0.1631447,0.03319011,0.12995459
20140825,0.85311619,-0.88205703,-0.78156469,-0.31031149,0.03319011,-0.3435016
20140826,-0.52895523,-1.19126435,-0.31593823,-0.17693812,0.03319011,-0.21012823
20140827,0.49777771,-0.00802127,0.16753337,0.44064152,0.03319011,0.40745141
20140828,0.15826472,-0.09205822,-0.09109423,0.08979777,0.03300593,0.05679184
20140901,-0.50988132,1.25785462,1.48658411,1.33210617,0.03300593,1.29910024
20140902,0.77848017,0.21181136,0.28110606,0.67742311,0.03300593,0.64441718
20140903,0.01752142,-0.19272887,0.44755809,0.59601513,0.03300593,0.5630092
20140904,0.43914694,-0.47903799,0.34711583,-0.23782832,0.03300593,-0.27083425
20140905,0.91895059,0.30363342,0.6970002,0.22989183,0.03300593,0.1968859
20140908,1.04113211,1.41166314,0.86302234,1.33060661,0.03300593,1.29760068
20140909,0.64179252,0.74903256,0.06060978,0.13031932,0.03300593,0.09731339
20140910,1.41144811,1.99645162,0.4869416,-0.48287222,0.03300593,-0.51587815
20140911,1.28344594,1.89392516,0.66352141,0.16037295,0.03300593,0.12736702
20140912,0.39609829,0.08636141,-0.14554524,0.22437588,0.03300593,0.19136995
20140915,0.94204264,0.87457721,0.24072451,-0.39104501,0.03300593,-0.42405094
20140916,-1.34083764,-2.63429923,-2.42309065,-2.17383385,0.03300593,-2.20683978
20140917,0.01676159,-0.50503767,0.1398054,0.37419785,0.03300593,0.34119192
20140918,1.01703029,1.06460714,1.35350615,1.8666006,0.03300593,1.83359467
20140919,0.97165513,-0.12964216,-0.05501253,-0.07783966,0.03300593,-0.11084559
20140922,1.0970163,0.48584922,0.49667708,0.25341073,0.03300593,0.2204048
20140923,-0.21938236,-0.88574952,-0.56026436,-1.73028711,0.03300593,-1.76329304
20140924,-1.1589429,-1.39281657,-1.40087791,-0.37777075,0.03300593,-0.41077668
20140925,-0.97489098,-3.06075213,-1.0071384,-1.56743169,0.03271107,-1.60014276
20140926,-1.02295708,-0.06293802,0.94656528,0.88131917,0.03271107,0.8486081
20140929,1.9996836,1.3317014,0.87821899,0.3446566,0.03271107,0.31194553
20140930,0.23245234,-0.37887829,0.00535713,0.11390225,0.03271107,0.08119118
20141001,0.11529224,-0.34222581,0.15204869,-0.24481065,0.03271107,-0.27752172
20141007,-0.1281583,0.35373623,-0.2267063,-1.10178417,0.03271107,-1.13449524
20141008,-0.39715772,0.32381987,-0.12927673,-0.07003811,0.03271107,-0.10274918
20141009,-0.40561722,1.73023492,0.55525034,1.39058538,0.03256356,1.35802182
20141010,0.67447081,-1.24980324,0.16075638,-1.35805907,0.03256356,-1.39062263
20141013,0.29779114,-0.48144008,0.35739511,0.39042247,0.03256356,0.35785891
20141014,0.02610889,-0.54413809,-0.08475347,-0.19228877,0.03256356,-0.22485233
20141016,-0.33847517,-1.38268504,-0.95825282,-1.77660087,0.03256356,-1.80916443
20141017,-0.90581793,0.6428951,-0.02095718,0.02970077,0.03256356,-0.00286279
20141020,-0.85950001,-0.28279631,0.88755039,1.31162493,0.03256356,1.27906137
20141021,-0.66105816,0.19723858,0.34432928,0.63376463,0.03256356,0.60120107
20141022,0.19069664,0.02033595,0.85728027,0.84094155,0.03256356,0.80837799
20141023,0.92999708,0.62584455,0.05717622,0.53667409,0.03256356,0.50411053
20141027,0.418191,-0.34784527,0.23987225,-0.44585067,0.03241599,-0.47826666
20141028,-0.03531531,0.58161931,0.44883166,0.36869837,0.03241599,0.33628238
20141029,0.32857383,-0.51306525,0.30213718,0.69161095,0.03241599,0.65919496
20141030,-0.26691309,0.14082682,0.31472298,0.81577131,0.03241599,0.78335532
20141031,-0.91145034,1.0314943,0.8234841,1.58467622,0.03241599,1.55226023
20141103,-0.14893113,2.25895839,0.29367169,0.28351755,0.03241599,0.25110156
20141105,1.03381011,-0.33289376,0.92462163,-0.01010381,0.03241599,-0.0425198
20141107,-0.11829987,-0.7428578,0.51510456,0.09830708,0.03193602,0.06637106
20141110,0.65155082,-0.70024522,0.12911954,0.02769303,0.03193602,-0.00424299
20141111,-0.94707096,1.73684747,0.68746005,0.34251281,0.03193602,0.31057679
20141112,0.54208379,-0.35471974,0.64802566,0.23435404,0.03193602,0.20241802
20141113,0.51686895,-0.59546112,0.14099916,-0.37680984,0.03193602,-0.40874586
20141114,-0.10607466,0.80728664,0.2054981,0.58879956,0.03193602,0.55686354
20141117,0.14109506,-0.01103235,0.73998053,0.65922998,0.03193602,0.62729396
20141118,0.52024602,0.20869553,0.34510601,0.20030324,0.03193602,0.16836722
20141119,0.6002051,-1.36888948,0.25714335,-0.6849332,0.03193602,-0.71686922
20141120,0.12677489,-0.72398437,-0.06467341,0.06655867,0.03178822,0.03477045
20141121,-0.94086638,-0.09347531,-0.41087019,0.42046265,0.03178822,0.38867443
20141124,-0.51050685,-0.34002561,0.26739559,0.33809104,0.03178822,0.30630282
20141125,-0.21697001,-2.64230456,0.09988323,-1.02120168,0.03178822,-1.0529899
20141126,0.25976749,1.02765865,-0.1649739,0.31363545,0.03178822,0.28184723
20141127,-0.29430526,0.50903265,0.465807,0.2885073,0.03178822,0.25671908
20141128,-1.69673643,1.03859841,0.21390023,0.89429809,0.03178822,0.86250987
20141201,0.28477147,-1.47106396,-0.2021428,-0.29272153,0.03178822,-0.32450975
20141202,-0.15823855,0.80197624,-0.36734525,0.08087099,0.03178822,0.04908277
20141203,1.10875133,0.45913845,1.04724993,0.77585272,0.03178822,0.7440645
20141204,-0.21643887,0.30867186,-0.24644502,0.32617646,0.03164037,0.29453609
20141205,0.59940068,0.30711443,-0.43370279,-0.337851,0.03164037,-0.36949137
20141208,0.7667323,-1.29255734,-0.68520065,-0.92584297,0.03164037,-0.95748334
20141209,0.19163529,-1.1329494,-0.2247307,-1.4095453,0.03164037,-1.44118567
20141210,-0.66323766,1.7536907,0.49427167,0.45659082,0.03164037,0.42495045
20141211,0.30068165,-0.65804004,-0.04933551,-0.74409662,0.03164037,-0.77573699
20141212,-0.03767283,-1.25428676,0.39182606,-1.00427573,0.03164037,-1.0359161
20141215,0.24569603,-0.95872909,-0.29432873,-0.38793043,0.03164037,-0.4195708
20141216,0.23842092,-3.54213203,0.24893898,-2.04138771,0.03164037,-2.07302808
20141217,-0.96143023,-0.06026484,-0.03312801,-0.45922931,0.03164037,-0.49086968
20141218,0.19351958,2.47578912,1.26491025,2.07594813,0.03208376,2.04386437
20141219,0.73170974,-1.18831724,0.59425683,0.60314323,0.03208376,0.57105947
20141222,-0.6501154,-0.4442439,-0.23457246,1.04803447,0.03208376,1.01595071
20141223,-0.03999742,-0.91383782,-0.3416318,-0.50016838,0.03208376,-0.53225214
20141224,0.19698051,1.35002338,0.44926051,-0.61351845,0.03208376,-0.64560221
20141226,-0.73270354,0.98808542,0.20856607,0.26872626,0.03208376,0.2366425
20141229,-0.10452636,0.18559065,0.36115629,0.77324622,0.03208376,0.74116246
20141230,-0.37164132,0.73510359,0.0085981,0.24941937,0.03208376,0.21733561
20141231,-0.06219458,0.70733093,0.2274448,0.64428406,0.03208376,0.6122003
20150101,0.63141164,1.56676915,0.23301416,0.34909159,0.03193602,0.31715557
20150102,0.22735392,0.27982307,0.50830346,0.90546181,0.03193602,0.87352579
20150105,0.7009728,-0.32237487,0.61691585,-0.10382391,0.03193602,-0.13575993
20150106,0.37779416,-1.70793788,-0.26205687,-2.77812971,0.03193602,-2.81006573
20150107,0.30857751,-0.60379014,1.03513065,-0.03386464,0.03193602,-0.06580066
20150108,0.34147221,0.86492436,0.72547377,1.56628085,0.03223145,1.5340494
20150109,0.0574942,-0.90219658,0.49717799,0.40349553,0.03223145,0.37126408
20150112,0.00082604,0.88001141,0.58817915,0.35669881,0.03223145,0.32446736
20150113,0.70546366,-1.28167021,0.23959098,-0.16181116,0.03223145,-0.19404261
20150114,0.11820621,-0.83194025,0.45331319,-0.06150542,0.03223145,-0.09373687
20150115,-1.94391171,1.96948627,-0.03969509,1.67467694,0.03223145,1.64244549
20150116,0.14148466,-0.71156362,0.13617756,0.38874297,0.03223145,0.35651152
20150119,0.41701993,0.21601781,-0.46608091,0.50273014,0.03223145,0.47049869
20150120,-0.32957798,-0.52074903,-0.16425405,0.87886821,0.03223145,0.84663676
20150121,-0.53687453,-0.52101968,-0.17281157,0.26307127,0.03223145,0.23083982
20150122,0.1524247,-0.4584136,0.20781508,0.43460087,0.03149246,0.40310841
20150123,-1.22702771,0.01088661,-0.82347796,0.5052628,0.03149246,0.47377034
20150127,-0.1751472,-0.49426306,1.1203543,0.57630341,0.03149246,0.54481095
20150128,-0.63407315,-0.50975159,0.90169965,0.19046916,0.03149246,0.1589767
20150129,-0.15818917,1.10710042,0.08488719,0.0993246,0.03164037,0.06768423
20150130,-0.16671361,2.03448941,-0.70846097,-0.91688845,0.03164037,-0.94852882
20150202,0.21635876,1.27194009,0.67572487,0.17544767,0.03164037,0.1438073
20150203,0.897567,-1.51628384,-1.02480961,-0.20078917,0.03164037,-0.23242954
20150204,0.39679851,0.78201319,-0.62051509,-0.29246161,0.03164037,-0.32410198
20150205,1.43415655,-3.43890095,-0.656244,-0.58030592,0.03178822,-0.61209414
20150206,-0.90155495,-0.09329085,-1.14662248,-0.78415476,0.03178822,-0.81594298
20150209,0.49238893,-1.98189707,-0.69802932,-1.3087147,0.03178822,-1.34050292
20150210,-0.58069844,-0.58740989,0.97782149,0.35318854,0.03178822,0.32140032
20150211,0.47014034,0.96878911,0.79741068,1.05068933,0.03178822,1.01890111
20150212,0.92882194,-0.0931935,0.41567438,0.91390782,0.03178822,0.8821196
20150213,-1.10976021,-0.30703139,0.24595683,0.92247745,0.03178822,0.89068923
20150216,-0.50691047,0.30156821,0.40616347,0.08291205,0.03178822,0.05112383
20150218,0.49742786,0.98052906,0.04161498,0.65536441,0.03178822,0.62357619
20150219,0.17014048,0.33459277,-0.42747352,0.28365947,0.03178822,0.25187125
20150220,0.17868105,1.72021249,0.8109552,-0.36236956,0.03208376,-0.39445332
20150223,1.20718162,-1.50778962,0.0762081,-0.78718478,0.03208376,-0.81926854
20150224,-0.86837008,-0.05607869,0.24889228,-0.06944295,0.03208376,-0.10152671
20150225,0.16960463,-0.5051828,-0.81635708,-0.13127403,0.03208376,-0.16335779
20150226,-0.10869123,-0.24044637,-0.36123796,-0.77143725,0.03223145,-0.8036687
20150227,-1.69168961,2.31800686,0.91783689,1.72621128,0.03223145,1.69397983
20150228,-0.42423527,-0.95181977,0.06187459,0.21714406,0.03223145,0.18491261
20150302,0.58213731,-0.15853343,1.2936412,0.78809647,0.03223145,0.75586502
20150303,0.68468571,-0.36161864,0.11376723,0.87538459,0.03223145,0.84315314
20150304,0.27772304,-1.54228965,-0.03372644,-0.82425833,0.03223145,-0.85648978
20150305,0.47696999,-0.29393277,0.29581492,0.28354224,0.03164037,0.25190187
20150309,0.9133927,-0.6069921,-0.13733525,-1.49196066,0.03164037,-1.52360103
20150310,0.14519457,-0.43106127,0.30139625,-0.22862989,0.03164037,-0.26027026
20150311,-0.66032112,0.5582777,-0.08012535,-0.25338376,0.03164037,-0.28502413
20150312,-0.31711281,0.59898384,-0.02222313,1.0200453,0.03193602,0.98810928
20150313,0.72705154,-1.61582287,0.42246776,-1.34735413,0.03193602,-1.37929015
20150316,-0.6926462,-0.4418575,0.06366762,-0.35073195,0.03193602,-0.38266797
20150317,-0.82485571,-0.38766748,0.83560132,0.88743464,0.03193602,0.85549862
20150318,-0.25040095,0.32624229,0.92407377,-0.09290459,0.03193602,-0.12484061
20150319,0.33828015,-1.14029435,-0.56805759,-0.46869338,0.03193602,-0.5006294
20150320,-0.48957128,-1.99802803,-1.2243767,-1.05833661,0.03193602,-1.09027263
20150323,-0.68812053,-1.11826312,0.21161188,-0.52174228,0.03193602,-0.5536783
20150324,0.01543169,-0.97673683,-0.25189021,-0.07557487,0.03193602,-0.10751089
20150325,-0.24952691,-0.90654956,-0.01111985,-0.26216772,0.03193602,-0.29410374
20150326,-0.22581686,1.2867405,0.18422864,-1.51708971,0.03178822,-1.54887793
20150327,-0.23970217,-0.09304016,1.57206007,-0.31830332,0.03178822,-0.35009154
20150330,1.96480038,0.78763294,0.97629362,1.90735589,0.03178822,1.87556767
20150331,1.222336,0.04114551,-0.01524165,0.22665961,0.03178822,0.19487139
20150401,1.15326074,0.90614166,0.83037875,1.16141514,0.03178822,1.12962692
20150406,0.00675677,2.44327402,0.20734128,1.04151295,0.03178822,1.00972473
20150407,0.79104961,0.0232709,-0.30362114,0.4839075,0.03023304,0.45367446
20150408,0.3678527,0.8793209,0.41477297,0.86763703,0.03023304,0.83740399
20150409,-0.39492237,0.14847266,-0.01512397,0.40027257,0.03023304,0.37003953
20150410,0.31911515,0.50402642,-0.25795704,0.37006308,0.03023304,0.33983004
20150413,0.07220545,0.81110959,-0.42557926,0.63225188,0.03023304,0.60201884
20150415,0.46951029,0.18885383,-0.65747089,-0.70938332,0.03023304,-0.73961636
20150416,-0.09933092,-1.32745042,-0.72539313,-0.59045102,0.03023304,-0.62068406
20150417,-0.45823304,0.81387808,-1.36517943,-1.22273849,0.03023304,-1.25297153
20150420,0.20479804,-1.1443597,0.3806813,-1.85585631,0.03023304,-1.88608935
20150421,-0.03341227,1.11634854,0.35419996,-0.77969053,0.03023304,-0.80992357
20150422,0.17678142,-0.3748189,0.16968799,0.18250361,0.03023304,0.15227057
20150423,0.45558291,-0.08273703,0.25683474,-0.18053054,0.03038142,-0.21091196
20150424,-1.34780747,-1.45248088,-2.33696305,-1.32740293,0.03038142,-1.35778435
20150427,-0.9274398,-1.34269351,-1.41192282,-1.59189824,0.03038142,-1.62227966
20150428,0.01865728,0.76839259,1.69335198,0.90537779,0.03038142,0.87499637
20150429,0.74592566,0.25195022,1.1947922,-0.02798074,0.03038142,-0.05836216
20150430,-0.17849006,0.92921832,0.64536976,-0.31238903,0.0305668,-0.34295583
20150504,0.02487221,0.25341888,-0.46467183,1.98965191,0.0305668,1.95908511
20150505,0.11253149,-0.0679868,-0.83035983,0.3251781,0.0305668,0.2946113
20150506,0.87186539,-2.16329411,-0.53731146,-2.85007366,0.0305668,-2.88064046
20150507,-0.33702092,-1.25942859,-0.78958742,-0.98254264,0.03071505,-1.01325769
20150508,-0.30132118,1.31970126,0.5078091,1.47292008,0.03071505,1.44220503
20150511,-0.36935377,0.02514605,0.57365029,1.51204375,0.03071505,1.4813287
20150512,0.83143679,-1.60628175,0.50526255,-2.0165555,0.03071505,-2.04727055
20150513,-0.12442519,0.14684028,0.06215358,1.17204831,0.03071505,1.14133326
20150514,-0.66995454,1.09820745,0.38839402,0.44087919,0.03071505,0.41016414
20150515,0.80790873,-1.24077433,1.35790206,0.37438152,0.03071505,0.34366647
20150518,0.36998042,-1.00908088,-0.22269561,1.0827865,0.03071505,1.05207145
20150519,0.18448287,0.95728555,0.04978617,0.01859356,0.03071505,-0.01212149
20150520,0.09145853,-0.53536202,-0.03285624,0.42525915,0.03071505,0.3945441
20150521,-0.39958916,0.38036304,0.33534222,-0.01191162,0.03038142,-0.04229304
20150522,0.28069982,-0.64638225,0.48674718,0.3086391,0.03038142,0.27825768
20150525,0.14538085,-0.19845302,0.24672929,-0.47696409,0.03038142,-0.50734551
20150526,0.29027327,-0.23842576,0.47119214,-0.28520746,0.03038142,-0.31558888
20150527,-0.76986601,0.21277384,-0.13306078,0.07936969,0.03038142,0.04898827
20150528,-0.60198735,0.35774078,0.18159268,-0.26389195,0.03023304,-0.29412499
20150529,0.06267949,-0.81160599,1.18966964,1.17192013,0.03023304,1.14168709
20150601,-0.06890682,-0.44343977,-0.92625315,-0.25890067,0.03023304,-0.28913371
20150602,0.999276,-1.10554334,-0.3133625,-1.93393972,0.03023304,-1.96417276
20150603,0.66619301,-4.63745358,1.17671057,-1.58138541,0.03023304,-1.61161845
20150604,-0.22307478,0.28101579,0.39861347,0.03399222,0.02963901,0.00435321
20150605,0.76003731,-0.64025834,0.16606161,0.21738108,0.02963901,0.18774207
20150608,0.31058851,-1.1329325,-0.14216443,-1.16300267,0.02963901,-1.19264168
20150609,-0.02521989,-0.76342017,-0.54791,-0.26522221,0.02963901,-0.29486122
20150610,0.59240328,0.19483913,-0.01758292,1.15535879,0.02963901,1.12571978
20150611,0.53610281,-0.95154255,0.07763142,-1.65413056,0.02963901,-1.68376957
20150612,-0.60617479,0.06440667,0.0042231,-0.06613014,0.02963901,-0.09576915
20150615,0.6188212,-0.30223787,-0.13865751,0.3337223,0.02963901,0.30408329
20150616,-0.13331061,0.13058296,0.26903057,0.30682042,0.02963901,0.27718141
20150617,0.68666824,0.05677506,0.14775382,0.83426501,0.02963901,0.804626
20150618,0.40030273,-0.53811034,-0.45808199,1.00259876,0.02963901,0.97295975
20150619,-0.47208057,0.13960324,-0.17014288,0.63101701,0.02963901,0.601378
20150622,-0.60523461,2.04709139,0.08205638,1.26277403,0.02963901,1.23313502
20150623,0.00396164,0.07624513,-0.19934075,0.44992362,0.02963901,0.42028461
20150624,0.57931635,-0.21766739,0.59563685,-0.41796975,0.02963901,-0.44760876
20150625,-0.44111461,0.70779153,-0.09667472,0.29998954,0.02963901,0.27035053
20150626,0.47200094,-0.26789412,0.58214604,-0.0728885,0.02963901,-0.10252751
20150629,-0.16227389,-1.16361842,0.51799318,-0.93037762,0.02963901,-0.96001663
20150630,0.87736643,0.27305547,0.7127463,0.84136852,0.02963901,0.81172951
20150701,0.03431618,1.2481024,-0.33603407,1.09661242,0.02963901,1.06697341
20150702,0.8481321,-0.47060809,0.84923696,0.33791792,0.02963901,0.30827891
20150703,0.2060413,-0.03856112,0.72838629,0.18401259,0.02915571,0.15485688
20150706,0.76313666,1.04379477,0.48449007,0.66731106,0.02915571,0.63815535
20150707,0.73406999,0.38806313,-0.27915524,0.153124,0.02915571,0.12396829
20150708,1.0422766,-0.57519315,1.42085869,-1.31745229,0.02915571,-1.346608
20150709,0.46186197,0.90027607,-0.10791207,-0.42769292,0.02900688,-0.4566998
20150710,0.05936467,0.04775321,-0.16988046,0.12679616,0.02900688,0.09778928
20150713,0.17082696,-0.19552963,0.58774486,1.15922538,0.02900688,1.1302185
20150714,0.66004598,-0.09792619,0.46978764,0.19017655,0.02900688,0.16116967
20150715,0.16580879,0.21330989,0.33178074,0.607871,0.02900688,0.57886412
20150716,-0.37751692,-0.22159175,0.58253846,0.86865318,0.02900688,0.8396463
20150717,0.03699601,-0.1271044,-0.23629765,0.19354718,0.02900688,0.1645403
20150720,1.05897469,-0.52921377,0.7694446,0.17205559,0.02900688,0.14304871
20150721,-0.14088446,-1.07358987,0.40435553,-1.34488584,0.02900688,-1.37389272
20150722,0.4484884,0.20896582,-0.0424186,0.99341821,0.02900688,0.96441133
20150723,0.60296574,0.45381052,-0.26445649,-0.17005789,0.028858,-0.19891589
20150724,0.58041486,0.11246404,1.04611388,-0.69600447,0.028858,-0.72486247
20150727,0.90425691,-0.28311706,1.23884195,-1.44694951,0.028858,-1.47580751
20150728,1.22311682,-0.39402116,1.4691453,-0.28446733,0.028858,-0.31332533
20150729,1.05653343,-0.39192833,0.98917559,0.56786581,0.028858,0.53900781
20150730,-0.13939675,1.59716895,-0.97815045,0.65320483,0.028858,0.62434683
20150731,-1.12468676,0.92166495,-0.40969753,1.14396704,0.028858,1.11510904
20150803,0.42413183,1.46580013,-0.47565568,0.39987965,0.028858,0.37102165
20150804,0.45446833,0.63683825,-0.28674265,0.35166249,0.028858,0.32280449
20150805,0.81503443,0.82575764,-0.42751924,0.74269957,0.028858,0.71384157
20150806,-0.77884905,0.11669683,-0.64557723,0.07368351,0.02870907,0.04497444
20150807,0.53186333,0.08952836,0.01110319,-0.27751222,0.02870907,-0.30622129
20150810,0.50290158,0.12667363,0.4626161,-0.40925142,0.02870907,-0.43796049
20150811,0.06519445,-1.40078523,0.76078632,-0.87741199,0.02870907,-0.90612106
20150812,-0.13555114,-2.38138886,0.90903807,-1.74378575,0.02870907,-1.77249482
20150813,-1.04188169,-1.23055592,1.94200094,-0.33766348,0.02807547,-0.36573895
20150814,-1.05709227,2.12217637,-0.91598632,1.74537536,0.02807547,1.71729989
20150817,-0.15578037,-0.14460539,-0.79461187,-0.04586833,0.02807547,-0.0739438
20150818,1.58572011,-0.63657762,0.80283383,0.14254125,0.02807547,0.11446578
20150819,2.34986305,-2.61254284,0.75404772,0.18657993,0.02807547,0.15850446
20150820,0.88010546,-2.67639289,1.43290699,-1.55977914,0.02870907,-1.58848821
20150821,-0.06245428,-0.21453366,0.30071893,-0.78240504,0.02870907,-0.81111411
20150824,-0.27101895,-3.99051299,1.41518451,-6.89421772,0.02870907,-6.92292679
20150825,-1.87231222,0.56374729,-0.15419077,1.29498025,0.02870907,1.26627118
20150826,0.82183075,-0.26872499,-0.55190789,-0.61685686,0.02870907,-0.64556593
20150827,0.30126243,1.5603333,-0.29444236,2.12530139,0.02870907,2.09659232
20150828,0.59945294,-1.75300673,-0.23699836,0.50864923,0.02870907,0.47994016
20150831,-0.15138254,0.07621098,-0.19743899,-0.16601988,0.02870907,-0.19472895
